,lat,lng,_r,_g,_b,color
0,41.822104,-87.638433668,0.120805369128,0.198931909212,0.338914027149,#565145
1,41.822104,-87.6404481837,0.109938434477,0.20464362851,0.40348583878,#665f51
2,41.822104,-87.6424626994,0.0361298617808,0.395077720207,0.327813163482,#533932
3,41.822104,-87.6444772151,0.219791666667,0.0611620795107,0.293109243697,#494a46
4,41.822104,-87.6505207622,0.100840336134,0.103658536585,0.225098039216,#393733
5,41.823604,-87.6263465738,0.196180555556,0.0984615384615,0.22491349481,#383933
6,41.823604,-87.6283610895,0.621212121212,0.0753424657534,0.572549019608,#878a92
7,41.823604,-87.6303756052,0.166666666667,0.021978021978,0.356862745098,#5b5b59
8,41.823604,-87.6323901209,0.0855496453901,0.168761220826,0.379880647911,#605850
9,41.823604,-87.6344046366,0.45460704607,0.0451707675358,0.49667122663,#787e7d
10,41.823604,-87.6364191523,0.899572649573,0.0413464086933,0.140469099032,#232223
11,41.823604,-87.638433668,0.0380116959064,0.426542455712,0.347005829359,#583b32
12,41.823604,-87.6404481837,0.0775862068966,0.0642303433001,0.505882352941,#817c78
13,41.823604,-87.6424626994,0.0414243444546,0.473890339426,0.281617647059,#472e25
14,41.823604,-87.6444772151,0.0549645390071,0.333038086802,0.340573152338,#564339
15,41.823604,-87.6464917308,0.0948813982522,0.228302693459,0.398806479113,#655b4e
16,41.823604,-87.6485062465,0.0880208333333,0.149323378441,0.46688453159,#776e65
17,41.823604,-87.6505207622,0.126225490196,0.195402298851,0.181960784314,#2e2c25
18,41.823604,-87.6525352779,0.0895424836601,0.0521472392638,0.767058823529,#c3beb9
19,41.823604,-87.6545497935,0.0877216550242,0.299605570313,0.608970588235,#9b856c
20,41.823604,-87.6565643092,0.154127481714,0.21467025572,0.0910539215686,#171612
21,41.823604,-87.6585788249,0.120180656532,0.253221757322,0.339585109406,#565040
22,41.823604,-87.6605933406,0.0936936936937,0.245358090186,0.369607843137,#5e5447
23,41.823604,-87.6626078563,0.55641025641,0.0324837581209,0.713368983957,#b0b3b5
24,41.825104,-87.6203030267,0.0458913187541,0.19053030303,0.363261093911,#5c4f4a
25,41.825104,-87.6243320581,0.0819861431871,0.283006535948,0.666666666667,#aa9179
26,41.825104,-87.6263465738,0.0945419103314,0.157603686636,0.850980392157,#d9cab6
27,41.825104,-87.6303756052,0.235119047619,0.0066154754873,0.809660449546,#cdcecd
28,41.825104,-87.6344046366,,,,
29,41.825104,-87.6364191523,0.0945089757128,0.0876851851852,0.358923230309,#5b5853
30,41.825104,-87.638433668,0.0886339937435,0.275495547257,0.35002513826,#594d40
31,41.825104,-87.6404481837,0.0922619047619,0.209650582363,0.47137254902,#786c5f
32,41.825104,-87.6424626994,0.0856962822936,0.191181785327,0.361699346405,#5c534a
33,41.825104,-87.6444772151,0.0919540229885,0.0263277349069,0.959912854031,#f4f1ee
34,41.825104,-87.6464917308,0.0545407436196,0.49614346317,0.406745098039,#674534
35,41.825104,-87.6485062465,0.537148594378,0.0906608410705,0.652762923351,#97a3a6
36,41.825104,-87.6505207622,0.0753702151439,0.342324246772,0.262820512821,#43362c
37,41.825104,-87.6525352779,0.119918699187,0.0927601809955,0.693333333333,#b0aca0
38,41.825104,-87.6545497935,0.13088376561,0.0651092973074,0.696666666667,#b1afa6
39,41.825104,-87.6605933406,0.544673539519,0.016598220397,0.674048442907,#a9abab
40,41.825104,-87.6626078563,0.149393939394,0.0533980582524,0.425180598555,#6c6b66
41,41.825104,-87.664622372,0.0502499342278,0.416776315789,0.331154684096,#543b31
42,41.825104,-87.6666368877,0.0423782416192,0.401829965688,0.285729847495,#48332b
43,41.825104,-87.6686514034,0.0725538971808,0.220273972603,0.318082788671,#51473f
44,41.825104,-87.6706659191,0.0568232662192,0.227759095078,0.32068627451,#51453f
45,41.826604,-87.6162739953,0.9125,0.0583090379009,0.672549019608,#aba1a6
46,41.826604,-87.618288511,0.0498682476943,0.256150653032,0.403472222222,#66544c
47,41.826604,-87.6203030267,,,,
48,41.826604,-87.6223175424,0.122807017544,0.10888252149,0.456209150327,#747167
49,41.826604,-87.6243320581,0.079845724602,0.305781391147,0.35680902498,#5a4c3f
50,41.826604,-87.6263465738,0.0757575757576,0.0487804878049,0.442156862745,#706d6b
51,41.826604,-87.6303756052,0.139143730887,0.00957316002108,0.797338935574,#cbcbc9
52,41.826604,-87.6344046366,0.0772946859903,0.192200557103,0.938562091503,#efd6c1
53,41.826604,-87.638433668,0.118309002433,0.11421425594,0.361840120664,#5c5951
54,41.826604,-87.6404481837,0.0215053763441,0.0517961570593,0.408184143223,#686362
55,41.826604,-87.6424626994,0.0790598290598,0.0290936217829,0.375490196078,#5f5e5c
56,41.826604,-87.6444772151,0.0450680272109,0.0844827586207,0.37908496732,#605a58
57,41.826604,-87.6464917308,0.10775862069,0.202726319469,0.386883029074,#625b4e
58,41.826604,-87.6485062465,0.133655394525,0.143550624133,0.565490196078,#908c7b
59,41.826604,-87.6505207622,0.0822784810127,0.251592356688,0.41045751634,#685b4e
60,41.826604,-87.6525352779,0.094301994302,0.223538402751,0.380101670298,#60574b
61,41.826604,-87.6545497935,0.0720828355237,0.387231089521,0.287337986042,#49392c
62,41.826604,-87.6605933406,0.0466007022024,0.407889597709,0.27136548313,#453028
63,41.826604,-87.6626078563,0.0480053191489,0.480941417242,0.286531061023,#493025
64,41.826604,-87.664622372,0.0713413570556,0.346383904296,0.232637571157,#3b2f26
65,41.826604,-87.6666368877,0.0745278203165,0.306141584623,0.269829222011,#44392f
