,lat,lng,_r,_g,_b,color
0,40.694283,-73.959170082,0.0486364743121,0.65112960761,0.350855235711,#59301f
1,40.694283,-73.9611500442,0.0774353120244,0.0888257959846,0.398706286638,#65605c
2,40.694283,-73.9631300063,0.0729901269394,0.166666666667,0.303315508021,#4d4640
3,40.694283,-73.9651099685,0.0917262291531,0.208367181154,0.402287581699,#665c51
4,40.694283,-73.9670899306,0.0551888522186,0.28784040532,0.294864612512,#4b3c35
5,40.694283,-73.9690698927,0.0977489978415,0.204890068234,0.440216937839,#706659
6,40.694283,-73.9710498549,0.142921146953,0.101059494703,0.41243697479,#69675e
7,40.694283,-73.973029817,0.0569666850727,0.37133483699,0.347736185383,#584337
8,40.694283,-73.9769897413,0.0665294924554,0.340813464236,0.199719887955,#322821
9,40.695783,-73.9492702713,0.0670650730412,0.310499458791,0.437254901961,#6f5a4c
10,40.695783,-73.9552101577,0.244680851064,0.0170002411382,0.411715065773,#686867
11,40.695783,-73.9571901199,0.0572349858928,0.225432738176,0.319694989107,#51453f
12,40.695783,-73.959170082,0.0571805809466,0.329451917286,0.250427350427,#3f322a
13,40.695783,-73.9611500442,0.0974277660324,0.178042659975,0.473559120618,#786f63
14,40.695783,-73.9631300063,0.11198371146,0.073124042879,0.48776844071,#7c7973
15,40.695783,-73.9651099685,0.00290011062278,0.552422951145,0.719500891266,#b75352
16,40.695783,-73.9670899306,0.0791984732824,0.114560559685,0.664342774147,#a99f95
17,40.695783,-73.9690698927,0.11411252354,0.529246869744,0.262303921569,#42371f
18,40.695783,-73.9710498549,0.104959630911,0.554037862449,0.204558823529,#342917
19,40.695783,-73.973029817,0.109756097561,0.53711790393,0.229573934837,#3a2f1b
20,40.695783,-73.9750097792,0.122018779343,0.510424155284,0.23311546841,#3b331d
21,40.695783,-73.9769897413,0.11006195044,0.571918395337,0.297071555895,#4b3d20
22,40.695783,-73.9789697035,0.103946947907,0.24538289613,0.323662668951,#524a3e
23,40.695783,-73.9809496656,0.0667222685571,0.271205609591,0.321060275962,#51443b
24,40.695783,-73.9829296278,0.101618122977,0.148564834848,0.312508451657,#4f4b43
25,40.695783,-73.9849095899,0.0956072351421,0.0928280163109,0.430237358101,#6d6963
26,40.695783,-73.9868895521,0.411904761905,0.0765131848613,0.329907595222,#4d5450
27,40.697283,-73.9433303849,0.51461038961,0.459701492537,0.187675070028,#192d2f
28,40.697283,-73.9472903091,0.0491803278689,0.277466759972,0.466993464052,#775f56
29,40.697283,-73.9492702713,0.0294117647059,0.141535615171,0.385383244207,#625654
30,40.697283,-73.9512502334,0.0523638539797,0.149409871245,0.221509209745,#383230
31,40.697283,-73.9532301956,0.456241956242,0.0444635193133,0.46618647459,#717675
32,40.697283,-73.9552101577,0.178723404255,0.0740390674228,0.264831038798,#43433e
33,40.697283,-73.9571901199,0.0730148048452,0.139125550042,0.427410964386,#6c645d
34,40.697283,-73.9631300063,0.16548463357,0.105459985041,0.34954248366,#59594f
35,40.697283,-73.9651099685,0.392156862745,0.182795698925,0.00103024260552,#000000
36,40.697283,-73.9690698927,0.0976771888029,0.166171813143,0.417089783282,#6a6358
37,40.697283,-73.9710498549,0.102666666667,0.0754071988739,0.330541708209,#54514d
38,40.697283,-73.973029817,0.177801724138,0.0604954367666,0.469975490196,#777770
39,40.697283,-73.9769897413,0.0770202020202,0.236983842011,0.349490196078,#594d43
40,40.697283,-73.9809496656,0.130787037037,0.0652469415496,0.393404634581,#64625d
41,40.697283,-73.9829296278,0.12130479103,0.126817917394,0.569676884838,#918c7e
42,40.697283,-73.9849095899,0.142929292929,0.0596960926194,0.409027007029,#686762
43,40.697283,-73.9868895521,0.0185284280936,0.412550361499,0.555116421569,#8d5953
44,40.697283,-73.9888695142,0.0674931129477,0.160548429898,0.246296296296,#3e3834
45,40.697283,-73.9908494763,0.122362869198,0.148896068928,0.355236728838,#5a574d
46,40.697283,-73.9928294385,0.0771648044693,0.167996245894,0.267419607843,#443e38
47,40.698783,-73.9393704606,0.0560330299966,0.455760368664,0.32730015083,#533a2d
48,40.698783,-73.9413504227,0.168560606061,0.0765550239234,0.219894787183,#383833
49,40.698783,-73.945310347,0.493742889647,0.149795501022,0.239705882353,#333d3c
50,40.698783,-73.9472903091,0.156565656566,0.0602739726027,0.171764705882,#2b2b29
51,40.698783,-73.9492702713,0.0306688870386,0.36682956628,0.493815987934,#7d584f
52,40.698783,-73.9532301956,0.0527328714396,0.362444196429,0.184932920537,#2f231e
53,40.698783,-73.9552101577,0.10666158149,0.143639750192,0.33140885984,#545048
54,40.698783,-73.9571901199,0.0416241930003,0.0970902612827,0.338662644545,#56504d
55,40.698783,-73.959170082,0.0772946859903,0.106991824077,0.483819266837,#7b746e
56,40.698783,-73.9611500442,0.578408195429,0.217034376603,0.286617647059,#394149
57,40.698783,-73.9631300063,0.0906007751938,0.309979725163,0.348156862745,#584c3d
58,40.698783,-73.9809496656,0.0828828828829,0.323803967328,0.39538638985,#645444
59,40.698783,-73.9829296278,0.0798634060366,0.352845149254,0.305739750446,#4d3f32
60,40.698783,-73.9849095899,0.0815602836879,0.144171779141,0.639215686275,#a3978b
61,40.698783,-73.9868895521,0.0411341853035,0.350700280112,0.28,#47342e
62,40.698783,-73.9888695142,0.0430976430976,0.257142857143,0.26031102096,#423531
63,40.698783,-73.9908494763,0.11036036036,0.149093351242,0.389281045752,#635e54
64,40.698783,-73.9928294385,0.0459274015051,0.405902567212,0.427941176471,#6d4d40
65,40.698783,-73.9948094006,0.0632571824161,0.268731686898,0.308855850032,#4e4139
66,40.698783,-73.9967893628,0.213333333333,0.05254308533,0.0734599351552,#121211
67,40.700283,-73.9354105363,0.045907079646,0.393043478261,0.311020960108,#4f3830
68,40.700283,-73.9373904984,0.0833333333333,0.201795332136,0.273039215686,#453e37
69,40.700283,-73.9393704606,0.109597924773,0.094381197209,0.410708898944,#68655e
70,40.700283,-73.9413504227,0.26138117284,0.124729320052,0.181098039216,#2a2e28
71,40.700283,-73.9433303849,0.0672782874618,0.273393787382,0.327830487034,#53453c
72,40.700283,-73.945310347,0.110403397028,0.11297673303,0.441865394807,#706c63
73,40.700283,-73.9472903091,0.353951890034,0.111366245695,0.170784313725,#262b27
74,40.700283,-73.9492702713,0.044502617801,0.125657894737,0.229260935143,#3a3533
75,40.700283,-73.9512502334,0.092868654311,0.249372048629,0.464659197012,#766958
76,40.700283,-73.9532301956,0.0963522012579,0.189665044374,0.346785802929,#585147
77,40.700283,-73.9552101577,0.0296953492141,0.506899950715,0.342230655703,#57322b
78,40.700283,-73.9571901199,0.0417188151856,0.263957713908,0.263790849673,#433531
79,40.700283,-73.959170082,0.114429130509,0.147804436397,0.464075630252,#767064
80,40.700283,-73.9611500442,0.0568050749712,0.516763522575,0.258016147636,#412b1f
81,40.700283,-73.9631300063,0.0962441314554,0.161363636364,0.739495798319,#bcaf9e
82,40.700283,-73.9809496656,0.0586477987421,0.303899082569,0.310873440285,#4f3f37
83,40.700283,-73.9829296278,0.0808080808081,0.363854266539,0.263883617963,#43362a
84,40.700283,-73.9849095899,0.135761589404,0.172637195122,0.343006535948,#575448
85,40.700283,-73.9868895521,0.150213284583,0.113674147963,0.277508650519,#46453e
86,40.700283,-73.9888695142,0.101940035273,0.209487918422,0.368545751634,#5d564a
87,40.700283,-73.9908494763,0.139386189258,0.172246696035,0.329702251271,#545145
88,40.700283,-73.9928294385,0.115038115038,0.120960643782,0.415843137255,#6a665d
89,40.700283,-73.9948094006,0.119353582555,0.184841286979,0.193199833125,#312e28
90,40.700283,-73.9967893628,0.159574468085,0.0197562000841,0.621960784314,#9e9e9b
91,40.701783,-73.931450612,0.0587287639133,0.383552409842,0.342214532872,#574135
92,40.701783,-73.9334305741,0.0966183574879,0.226698945184,0.436123680241,#6f6456
93,40.701783,-73.9354105363,0.102908277405,0.138475836431,0.703267973856,#b3a99a
94,40.701783,-73.9373904984,0.0929853181077,0.225202057311,0.323469994058,#524a3f
95,40.701783,-73.9413504227,0.550887021475,0.195135282864,0.275942684766,#384246
96,40.701783,-73.9433303849,0.183233929755,0.153306918622,0.155020080321,#262721
97,40.701783,-73.945310347,0.0462962962963,0.0465717981889,0.216526610644,#373534
98,40.701783,-73.9472903091,0.103313840156,0.0754800264842,0.612711291413,#9c9790
99,40.701783,-73.9492702713,0.126041666667,0.187866927593,0.371096586783,#5e5a4c
100,40.701783,-73.9512502334,0.133635905194,0.196550698781,0.219803921569,#38352d
101,40.701783,-73.9532301956,0.0442798353909,0.543770139635,0.265525846702,#43281e
102,40.701783,-73.9552101577,0.0202286719437,0.341518359991,0.195593743115,#312220
103,40.701783,-73.9571901199,0.0754424778761,0.316216594375,0.283105565459,#483b31
104,40.701783,-73.959170082,0.0944294352245,0.355320899616,0.277631829431,#463b2d
105,40.701783,-73.9611500442,0.113793103448,0.0547996976568,0.691764705882,#b0ada6
106,40.701783,-73.9631300063,0.0278257863809,0.473718683478,0.281753171857,#472b25
107,40.701783,-73.9809496656,0.0680386864597,0.318846815835,0.433986928105,#6e594b
108,40.701783,-73.9829296278,0.123917748918,0.206618962433,0.389716775599,#635e4e
109,40.701783,-73.9849095899,0.134349030471,0.138846153846,0.357757137943,#5b584e
110,40.701783,-73.9868895521,0.12136325852,0.0788283860822,0.356232492997,#5a5853
111,40.701783,-73.9888695142,0.0527407407407,0.355450236967,0.326625386997,#533f35
112,40.701783,-73.9908494763,0.118825238688,0.158962684351,0.417048503612,#6a6559
113,40.701783,-73.9928294385,0.023673751512,0.505834535204,0.398797385621,#653932
114,40.701783,-73.9948094006,0.121755725191,0.141820937534,0.524978687127,#858072
115,40.701783,-73.9967893628,0.572072072072,0.137546468401,0.527450980392,#747e86
116,40.703283,-73.9294706498,0.0824150596878,0.310787671233,0.381699346405,#615243
117,40.703283,-73.931450612,0.132764343291,0.0308279249255,0.74522875817,#bebcb8
118,40.703283,-73.9334305741,0.487987987988,0.0796079368874,0.529158760278,#7c8686
119,40.703283,-73.9354105363,0.0633514986376,0.165913200723,0.309803921569,#4f4641
120,40.703283,-73.9373904984,0.230902777778,0.0226041911938,0.475854341737,#787976
121,40.703283,-73.9413504227,0.0771762984638,0.326486744686,0.469131652661,#776250
122,40.703283,-73.9433303849,0.0206214689266,0.21675238795,0.29651416122,#4b3d3b
123,40.703283,-73.945310347,0.105120248254,0.223940236275,0.490707587383,#7d7261
124,40.703283,-73.9472903091,0.05655708731,0.308977719528,0.249346405229,#3f322b
125,40.703283,-73.9492702713,0.0874470206931,0.275471309364,0.373202614379,#5f5244
126,40.703283,-73.9512502334,0.0682788051209,0.28496149169,0.273806881243,#453a31
127,40.703283,-73.9532301956,0.0541439171217,0.424458507888,0.309831538249,#4f382d
128,40.703283,-73.9552101577,0.0782630029441,0.307390648567,0.288888888889,#493d33
129,40.703283,-73.9571901199,0.113034623218,0.162206805418,0.263790849673,#433f38
130,40.703283,-73.959170082,0.0785391990976,0.235223880597,0.333998005982,#554a41
131,40.703283,-73.9651099685,0.0652014652015,0.27278177458,0.242265795207,#3d332c
132,40.703283,-73.9809496656,0.126356589147,0.0678590215676,0.418814716898,#6a6963
133,40.703283,-73.9829296278,0.0571606088847,0.306600628631,0.370923865042,#5e4b41
134,40.703283,-73.9849095899,0.0643459915612,0.234730934302,0.217952869221,#372f2a
135,40.703283,-73.9868895521,0.0506888289907,0.388651243998,0.394048847609,#64493d
136,40.703283,-73.9888695142,0.231182795699,0.258333333333,0.0010055304173,#000000
137,40.703283,-73.9908494763,0.190945600584,0.0611848277711,0.319768563163,#50514c
138,40.703283,-73.9928294385,0.0765637371338,0.284459459459,0.296118447379,#4b3f36
139,40.703283,-73.9948094006,0.083418454205,0.347532836351,0.220941176471,#382e24
140,40.703283,-73.9967893628,0.106981981982,0.165548098434,0.701176470588,#b2a895
141,40.703283,-74.0066891735,0.524404761905,0.0591715976331,0.309281045752,#4a4e4e
142,40.704783,-73.9255107256,0.0939393939394,0.249591577419,0.385784313725,#625749
143,40.704783,-73.9274906877,0.0573208722741,0.208576998051,0.402352941176,#665851
144,40.704783,-73.9294706498,0.0665407220823,0.217653508772,0.260106951872,#423933
145,40.704783,-73.931450612,0.0426744509313,0.403839676659,0.247726324572,#3f2c25
146,40.704783,-73.9334305741,0.935624659029,0.0887436456064,0.310344827586,#4f484a
147,40.704783,-73.9354105363,0.0671727934647,0.326548364649,0.644033613445,#a4846e
148,40.704783,-73.9373904984,0.196132596685,0.0693486590038,0.28431372549,#474843
149,40.704783,-73.9393704606,0.0700312989045,0.254556319092,0.193021914648,#312924
150,40.704783,-73.9413504227,0.161134163209,0.0821404226312,0.556736242884,#8d8d82
151,40.704783,-73.9433303849,0.0763779527559,0.208675649031,0.322522522523,#524841
152,40.704783,-73.945310347,0.146794871795,0.176390773406,0.361274509804,#5c5a4b
153,40.704783,-73.9472903091,0.0760416666667,0.208877284595,0.750980392157,#bfa997
154,40.704783,-73.9492702713,0.537878787879,0.222972972973,0.00240328015264,#000000
155,40.704783,-73.9512502334,0.122222222222,0.089800443459,0.28993892639,#494843
156,40.704783,-73.9532301956,0.0526932084309,0.282781456954,0.592156862745,#97796c
157,40.704783,-73.9552101577,0.0691584032545,0.219267436026,0.263450099141,#433a34
158,40.704783,-73.9571901199,0.0859487734488,0.326732673267,0.30384098845,#4d4134
159,40.704783,-73.959170082,0.132664437012,0.225490196078,0.108333333333,#1b1a15
160,40.704783,-73.9611500442,0.0637810140237,0.253850893407,0.353594771242,#5a4c43
161,40.704783,-73.9631300063,0.14807436919,0.092008797654,0.324183006536,#52514b
162,40.704783,-73.9651099685,0.159450651769,0.112067616215,0.410736097718,#68685c
163,40.704783,-73.9670899306,0.0810904071774,0.212588028169,0.318207282913,#51483f
164,40.704783,-73.9849095899,0.160774410774,0.0731166912851,0.400739918609,#66655e
165,40.704783,-73.9868895521,0.376488095238,0.026571767497,0.472268907563,#757876
166,40.704783,-73.9888695142,0.375,0.142348754448,0.00183354539819,#000000
167,40.704783,-73.9908494763,0.60472541507,0.248571428571,0.141987829615,#1b1e24
168,40.704783,-73.9928294385,0.360745614035,0.0845854201447,0.306393861893,#474e48
169,40.704783,-73.9948094006,0.0914777169664,0.224859353024,0.282352941176,#484037
170,40.704783,-74.0027292492,0.594931271478,0.235866261398,0.161274509804,#1f2329
171,40.704783,-74.0047092114,0.179056754596,0.0621182779681,0.516186082276,#83837b
172,40.704783,-74.0066891735,0.517669531996,0.0935907750067,0.116988235294,#1b1d1d
173,40.704783,-74.0106490978,0.165386803185,0.0878956052197,0.311251167134,#4f4f48
174,40.706283,-73.9235307634,0.0565925168329,0.435911725368,0.37036119711,#5e4335
175,40.706283,-73.9255107256,0.114651061985,0.169719708674,0.53844325609,#898272
176,40.706283,-73.9274906877,0.0967551622419,0.175465838509,0.360784313725,#5b554b
177,40.706283,-73.9294706498,0.063110181311,0.135449135733,0.31814288934,#514a46
178,40.706283,-73.931450612,0.131748071979,0.145966228893,0.37324929972,#5f5c51
179,40.706283,-73.9334305741,0.0732600732601,0.312714776632,0.380392156863,#614f42
180,40.706283,-73.9354105363,0.0706161137441,0.304385458742,0.289194826867,#493c33
181,40.706283,-73.9373904984,0.138383838384,0.0675122749591,0.19168627451,#30302d
182,40.706283,-73.9393704606,0.0566358024691,0.213143872114,0.342596348884,#574b44
183,40.706283,-73.9413504227,0.0626204238921,0.285596368139,0.250051599587,#3f342d
184,40.706283,-73.9433303849,0.164467897977,0.153783728951,0.178976034858,#2d2d26
185,40.706283,-73.945310347,0.106948968512,0.156154628688,0.188043998087,#2f2d28
186,40.706283,-73.9512502334,0.0655933214073,0.139471057884,0.785882352941,#c8b7ac
187,40.706283,-73.9532301956,0.085752688172,0.307285643483,0.304323780794,#4d4235
188,40.706283,-73.9552101577,0.0620795107034,0.241524484822,0.188277012933,#302824
189,40.706283,-73.9571901199,0.0457364341085,0.329881089375,0.219860847565,#382a25
190,40.706283,-73.959170082,0.0762834417932,0.252787424602,0.233205456095,#3b332c
191,40.706283,-73.9611500442,0.504469987229,0.046875,0.539143064633,#838989
192,40.706283,-73.9631300063,0.113229347198,0.204755145493,0.394677871148,#645e50
193,40.706283,-73.9651099685,0.0794673539519,0.196854388635,0.184033613445,#2e2a25
194,40.706283,-73.9670899306,0.080229226361,0.247342310418,0.356989247312,#5b4f44
195,40.706283,-73.9908494763,0.192573402418,0.0858923008456,0.0968325791855,#181816
196,40.706283,-73.9967893628,0.0898371018721,0.250365230095,0.282559339525,#483f36
197,40.706283,-74.0027292492,0.249567099567,0.0576692630318,0.390752121744,#60635d
198,40.706283,-74.0047092114,0.198550724638,0.0349437860833,0.258117647059,#41413f
199,40.706283,-74.0066891735,0.116900311526,0.17054510679,0.301888608204,#4c493f
200,40.706283,-74.0086691356,0.112950699043,0.0420964594369,0.502380952381,#807e7a
201,40.706283,-74.0126290599,0.118489583333,0.168376742962,0.109602076125,#1b1a17
202,40.707783,-73.9215508013,0.11783008658,0.2391072295,0.464503042596,#766e5a
203,40.707783,-73.9235307634,0.112298000548,0.147533034307,0.449291938998,#726d61
204,40.707783,-73.9255107256,0.34100331675,0.110576261862,0.320378938092,#485149
205,40.707783,-73.9274906877,0.101738473167,0.154509144419,0.380712284914,#615b52
206,40.707783,-73.9294706498,0.0983468939687,0.170757525637,0.651368239604,#a69a89
207,40.707783,-73.931450612,0.111754611755,0.18621929299,0.419557566616,#6a6457
208,40.707783,-73.9334305741,0.23897535668,0.0508256699298,0.426438962682,#6a6c67
209,40.707783,-73.9354105363,0.0262323084431,0.396056828066,0.260105580694,#422c28
210,40.707783,-73.9393704606,0.0863309352518,0.149542764927,0.377079107505,#605951
211,40.707783,-73.9413504227,0.116648992577,0.0974777754807,0.729562594268,#bab4a7
212,40.707783,-73.9433303849,0.0692697992499,0.34185520362,0.266666666667,#44362c
213,40.707783,-73.945310347,0.0325531914894,0.527378815081,0.342637447136,#573229
214,40.707783,-73.9472903091,0.601315789474,0.0742622630448,0.308717948718,#484b4e
215,40.707783,-73.9492702713,0.0387854609929,0.372572334522,0.373362930078,#5f433b
216,40.707783,-73.9512502334,0.0364974937343,0.384046201047,0.350474383302,#593e37
217,40.707783,-73.9532301956,0.387928111224,0.206339210747,0.230646332607,#2e3a32
218,40.707783,-73.9552101577,0.161904761905,0.0526315789474,0.289760348584,#494946
219,40.707783,-73.9571901199,0.142998027613,0.131466355504,0.420098039216,#6b695d
220,40.707783,-73.9611500442,0.106349206349,0.41257367387,0.153544494721,#272117
221,40.707783,-73.9631300063,0.0267561782448,0.306604617863,0.243442265795,#3e2e2b
222,40.707783,-73.9651099685,0.0582965637117,0.457431192661,0.328808446456,#533a2d
223,40.707783,-73.9670899306,0.100127713921,0.323039792066,0.511037318153,#827158
224,40.707783,-73.9908494763,0.529601029601,0.0554366438356,0.229019607843,#37393a
225,40.707783,-73.9967893628,0.990942028986,0.108071824132,0.240913685062,#3d3637
226,40.707783,-74.0007492871,0.308333333333,0.0367084735393,0.108640744433,#1a1b1a
227,40.707783,-74.0027292492,0.0584097859327,0.406514172054,0.321888755502,#523c30
228,40.707783,-74.0047092114,0.100591715976,0.114060742407,0.100180302006,#191816
229,40.707783,-74.0066891735,0.108497961743,0.0938631346578,0.361071257771,#5c5953
230,40.707783,-74.0086691356,0.310332625619,0.0375119464798,0.349214295647,#565955
231,40.707783,-74.0106490978,0.0234234234234,0.0235054952036,0.149104859335,#262525
232,40.707783,-74.0126290599,0.139494215765,0.074253865516,0.48832309043,#7c7b73
233,40.707783,-74.0146090221,0.146439730308,0.11565673856,0.545471521942,#8b897b
