OBJECTID,POSTCODE,PC_NAME,city,label,lat,lng
1,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39386368,-71.11869708
2,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39478891,-71.12240489
3,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39210866,-71.11585835
4,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39137742,-71.11893797
5,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39499023,-71.124758
6,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39689191,-71.1223045
7,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39985911,-71.12201965
8,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39501203,-71.11120303
9,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40114585,-71.11917149
10,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39333354,-71.12255024
11,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39296158,-71.11714742
12,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39604014,-71.11452978
13,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39560882,-71.11198912
14,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39810563,-71.12562537
15,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39508399,-71.12034184
16,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39689549,-71.10964238
17,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39866386,-71.12527194
18,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.38790914,-71.11629879
19,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39314751,-71.10793372
20,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39857487,-71.11614137
21,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39151394,-71.11483653
22,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40062994,-71.11338004
23,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39573707,-71.11317144
24,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40019322,-71.1121258
25,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39515267,-71.11775525
26,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40031066,-71.11936752
27,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39400326,-71.11314513
28,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39683234,-71.11992284
29,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39838062,-71.11985568
30,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39067884,-71.11585721
31,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.4015335,-71.11711264
32,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.395491,-71.11273685
33,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39498355,-71.11092766
34,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39586682,-71.10983853
35,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39515913,-71.1085229
36,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40207851,-71.11527471
37,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40120225,-71.11387165
38,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39432429,-71.11161443
39,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39732144,-71.1263932
40,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39747387,-71.11230344
41,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39895124,-71.11737084
42,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39690751,-71.12151679
43,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39327181,-71.12127999
44,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39503159,-71.10755059
45,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39243921,-71.1140987
46,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39315313,-71.11028867
47,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39146498,-71.11608105
48,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39883406,-71.12567142
49,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39341566,-71.10892826
50,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3938801,-71.11904238
51,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39904495,-71.11229512
52,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39494517,-71.12087265
53,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39270206,-71.11815396
54,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39433031,-71.11293702
55,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39616714,-71.12393899
56,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39497817,-71.11200928
57,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39479827,-71.11641076
58,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39620392,-71.11083813
59,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39564513,-71.11726499
60,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39832974,-71.1213565
61,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39291782,-71.10661223
62,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39128055,-71.11789871
63,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39758136,-71.11969848
64,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3977017,-71.12010186
65,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39665791,-71.12190301
66,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39665799,-71.1223652
67,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39623076,-71.11050603
68,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.4014921,-71.11503988
69,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3972749,-71.1179132
70,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39330124,-71.10726135
71,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39294492,-71.11165773
72,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39966674,-71.11571767
73,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39539069,-71.10979201
74,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39308514,-71.10698938
75,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39227541,-71.11906491
76,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39958667,-71.12152521
77,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39283672,-71.11676456
78,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39276842,-71.11782926
79,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39686819,-71.12245811
80,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39955235,-71.1192613
81,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39178479,-71.11532009
82,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3975761,-71.12472872
83,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39603957,-71.12153578
84,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39500653,-71.11041873
85,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39991822,-71.11148064
86,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39626484,-71.12269731
87,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39848657,-71.11153679
88,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39774139,-71.11801991
89,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39757798,-71.12294276
90,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39556547,-71.12330847
91,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39348292,-71.11133582
92,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39492629,-71.11151035
93,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39527449,-71.11705999
94,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.38982552,-71.11535741
95,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40177223,-71.11445386
96,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39340108,-71.11118437
97,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39455899,-71.1119039
98,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39400766,-71.12009968
99,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39836414,-71.11892551
100,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40197739,-71.1161995
101,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40070458,-71.11549405
102,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39676103,-71.11627915
103,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39639158,-71.11949022
104,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39963412,-71.12313454
105,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39615057,-71.10936715
106,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3996919,-71.11394531
107,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40008438,-71.1186742
108,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39616139,-71.11239891
109,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.399263,-71.11274639
110,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.4009504,-71.11872913
111,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3977637,-71.12462275
112,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39367919,-71.11716043
113,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.38806882,-71.11757742
114,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39294028,-71.11149396
115,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39285851,-71.10651324
116,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40092222,-71.11381101
117,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39812167,-71.12585205
118,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39220237,-71.11665512
119,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39714442,-71.10904716
120,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39548085,-71.10827983
121,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39800578,-71.12274839
122,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40101075,-71.11373334
123,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39452881,-71.11765644
124,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.398025,-71.10994571
125,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39478687,-71.11486093
126,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39120185,-71.11356948
127,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39975472,-71.11191689
128,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39870986,-71.1103897
129,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39508799,-71.11881294
130,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39883646,-71.11397598
131,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39758462,-71.1184775
132,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39511403,-71.12352383
133,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39596404,-71.12012433
134,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39577919,-71.12486067
135,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39648647,-71.11376815
136,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39383963,-71.12113349
137,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3980496,-71.12338799
138,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39236872,-71.10952837
139,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39309906,-71.11065527
140,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39435133,-71.11279677
141,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39614443,-71.11554949
142,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39939682,-71.11378321
143,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.38918789,-71.11463126
144,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39218244,-71.11556008
145,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39829075,-71.11507023
146,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39831648,-71.11449346
147,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39549751,-71.11244042
148,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39510555,-71.11533313
149,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40034884,-71.11850617
150,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39586043,-71.12443191
151,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39844255,-71.1104126
152,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39540911,-71.11647607
153,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39884279,-71.12157034
154,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40066015,-71.1174892
155,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3968586,-71.12475103
156,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39629662,-71.12481824
157,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.38844605,-71.11679808
158,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.392845,-71.11203809
159,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39988998,-71.12288523
160,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39587809,-71.11818962
161,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39196223,-71.11380545
162,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39542761,-71.11060937
163,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3944665,-71.11623317
164,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39969642,-71.11492683
165,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40028684,-71.1195115
166,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39882382,-71.11734356
167,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39957851,-71.12364995
168,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39603117,-71.1176669
169,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40078817,-71.11996717
170,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40062554,-71.12104255
171,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39913283,-71.11194384
172,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3968187,-71.11315879
173,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39577815,-71.11974453
174,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39112162,-71.11342765
175,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39696816,-71.11635068
176,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40016065,-71.12004547
177,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39413615,-71.11717693
178,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39983343,-71.12061129
179,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39775168,-71.11218959
180,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39181937,-71.1193501
181,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39868931,-71.11123865
182,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39962024,-71.11473675
183,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39453762,-71.11128128
184,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40043396,-71.12172511
185,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39283257,-71.10972799
186,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39831876,-71.11851814
187,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39883028,-71.11078122
188,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39933654,-71.11463963
189,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40138041,-71.11636687
190,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39940437,-71.1157152
191,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39712948,-71.11091715
192,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39313406,-71.10737784
193,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.38817192,-71.11640497
194,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39361338,-71.10908843
195,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39253937,-71.11968272
196,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3886646,-71.11689768
197,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39896024,-71.11971574
198,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3979013,-71.12210808
199,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39636662,-71.12335341
200,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39696833,-71.11194146
201,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39970804,-71.11460179
202,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39889712,-71.12444073
203,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39625671,-71.12059238
204,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39252521,-71.11479288
205,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39710885,-71.1122853
206,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39795818,-71.11245144
207,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39624576,-71.12124961
208,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39656306,-71.12163139
209,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39553834,-71.10887017
210,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39715155,-71.11772834
211,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39838225,-71.12487534
212,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40005636,-71.12287354
213,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39955783,-71.12421034
214,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3928347,-71.11413385
215,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39524864,-71.11517823
216,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39195476,-71.11317304
217,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3965053,-71.1256074
218,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39263347,-71.11640108
219,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39408979,-71.11337119
220,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39837458,-71.11947758
221,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39750543,-71.11196453
222,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40025514,-71.11816566
223,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.38988566,-71.116212
224,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39556392,-71.11760006
225,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39696837,-71.12405705
226,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39817297,-71.12485206
227,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40128865,-71.11719861
228,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39295383,-71.115357
229,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39612868,-71.11050044
230,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39360119,-71.12070837
231,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39456187,-71.12314786
232,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39778625,-71.11592743
233,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3989823,-71.12253957
234,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39628926,-71.12033212
235,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39793376,-71.12415143
236,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3961339,-71.11256533
237,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39590788,-71.11202665
238,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39038988,-71.11467135
239,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39225045,-71.12000537
240,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39641911,-71.11008755
241,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39966597,-71.11988476
242,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.40122774,-71.11541769
243,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39825032,-71.11780891
244,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39366132,-71.11887708
245,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39832741,-71.11263664
246,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3998772,-71.11626709
247,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39701434,-71.11984587
248,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.3979933,-71.11011927
249,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39841989,-71.1129688
250,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39405791,-71.11783195
251,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39324864,-71.10292648
252,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38795545,-71.08812764
253,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39305711,-71.09910154
254,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39090274,-71.09188069
255,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3828513,-71.08157569
256,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38974687,-71.09624208
257,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39085999,-71.07621143
258,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38508107,-71.08891171
259,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38983165,-71.0784713
260,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39014652,-71.10055235
261,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39000806,-71.09507802
262,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3971078,-71.09965288
263,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3940344,-71.10593559
264,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39175612,-71.09511368
265,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38469368,-71.08185269
266,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3902752,-71.07927289
267,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38845169,-71.09737134
268,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38418437,-71.08710196
269,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38717079,-71.08940715
270,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38594034,-71.08763879
271,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39411476,-71.0859168
272,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38944769,-71.08253486
273,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39265299,-71.08300455
274,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3936781,-71.08803916
275,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38450987,-71.08382068
276,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3883748,-71.09092257
277,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39294574,-71.10432854
278,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38966125,-71.08655791
279,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39154838,-71.0783815
280,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38571302,-71.08909827
281,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38455414,-71.08588424
282,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39500821,-71.09364067
283,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38640455,-71.07817622
284,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39800802,-71.10945784
285,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39593482,-71.09821877
286,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3868973,-71.07895035
287,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39850924,-71.08367707
288,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39734125,-71.09186713
289,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39547561,-71.08472071
290,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39320048,-71.10014222
291,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38901545,-71.08992197
292,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39457496,-71.08058811
293,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3971795,-71.08699223
294,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39181105,-71.0814793
295,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39678703,-71.09895099
296,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39882191,-71.08486134
297,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39797666,-71.08926365
298,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38201201,-71.08397679
299,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39195115,-71.0925569
300,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39497971,-71.08213863
301,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39832308,-71.09070732
302,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39590933,-71.08458419
303,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39081021,-71.09144645
304,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38878104,-71.07565593
305,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38913216,-71.0981507
306,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39523857,-71.08346032
307,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39152115,-71.09022592
308,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3853123,-71.08236607
309,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39403168,-71.10457499
310,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39541306,-71.08565943
311,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39829958,-71.09824715
312,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39016268,-71.08007454
313,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39119541,-71.09542943
314,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39600965,-71.09790315
315,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39278401,-71.08501504
316,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3973169,-71.09409973
317,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38616808,-71.07739566
318,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39863482,-71.09545046
319,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39278351,-71.09565651
320,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39935542,-71.0961494
321,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39320279,-71.07712535
322,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38854924,-71.07568146
323,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38446519,-71.08897233
324,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.3910983,-71.07696232
325,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38461037,-71.09141107
326,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38929597,-71.09227787
327,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39057995,-71.07684649
328,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39420325,-71.08192653
329,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39651566,-71.08725533
330,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.39343558,-71.10258094
331,2145,SOMERVILLE,MA,SOMERVILLE_02145,42.38915857,-71.08528013
332,2144,SOMERVILLE,MA,SOMERVILLE_02144,42.39818436,-71.1096828
