,lat,lng,dir,city,sky,tree
97,42.301631,-71.077004719,1,boston,39158,19741
98,42.301631,-71.077004719,2,boston,63817,25728
99,42.301631,-71.077004719,3,boston,56297,9319
100,42.301631,-71.0790344383,0,boston,46302,18487
101,42.301631,-71.0790344383,1,boston,25949,19789
102,42.301631,-71.0790344383,2,boston,21260,40683
103,42.301631,-71.0790344383,3,boston,38552,53482
104,42.301631,-71.0810641576,0,boston,33907,39038
105,42.301631,-71.0810641576,1,boston,35708,23742
106,42.301631,-71.0810641576,2,boston,10509,59179
107,42.301631,-71.0810641576,3,boston,2054,80942
108,42.301631,-71.0830938769,0,boston,34313,17687
109,42.301631,-71.0830938769,1,boston,24138,45973
110,42.301631,-71.0830938769,2,boston,33219,53130
111,42.301631,-71.0830938769,3,boston,46130,37127
112,42.301631,-71.0851235962,0,boston,50021,7523
113,42.301631,-71.0851235962,1,boston,28334,40461
114,42.301631,-71.0851235962,2,boston,47144,9562
115,42.301631,-71.0851235962,3,boston,61990,18905
116,42.301631,-71.0871533155,0,boston,21660,80141
117,42.301631,-71.0871533155,1,boston,21099,79301
118,42.301631,-71.0871533155,2,boston,9551,92755
119,42.301631,-71.0871533155,3,boston,20985,79012
120,42.301631,-71.0891830348,0,boston,43955,64424
121,42.301631,-71.0891830348,1,boston,40751,59505
122,42.301631,-71.0891830348,2,boston,16630,83837
123,42.301631,-71.0891830348,3,boston,41487,56652
124,42.301631,-71.1013613507,0,boston,19275,80128
125,42.301631,-71.1013613507,1,boston,2143,115742
126,42.301631,-71.1013613507,2,boston,17873,89749
127,42.301631,-71.1013613507,3,boston,1066,102769
128,42.301631,-71.1054207893,0,boston,35142,47441
129,42.301631,-71.1054207893,1,boston,3131,113542
130,42.301631,-71.1054207893,2,boston,122,116094
131,42.301631,-71.1054207893,3,boston,14952,90195
132,42.301631,-71.1074505086,0,boston,52598,39074
133,42.301631,-71.1074505086,1,boston,21646,77164
134,42.301631,-71.1074505086,2,boston,47572,36948
135,42.301631,-71.1074505086,3,boston,56069,28271
136,42.301631,-71.1094802279,0,boston,3524,139759
137,42.301631,-71.1094802279,1,boston,33431,68893
138,42.301631,-71.1094802279,2,boston,44529,17080
139,42.301631,-71.1094802279,3,boston,30816,59716
140,42.301631,-71.1115099472,0,boston,27768,80649
141,42.301631,-71.1115099472,1,boston,35166,61284
142,42.301631,-71.1115099472,2,boston,29545,69361
143,42.301631,-71.1115099472,3,boston,40441,66457
144,42.301631,-71.1135396665,0,boston,78916,26395
145,42.301631,-71.1135396665,1,boston,79332,14701
146,42.301631,-71.1135396665,2,boston,82341,18673
147,42.301631,-71.1135396665,3,boston,78481,17951
148,42.301631,-71.1155693858,0,boston,59347,7473
149,42.301631,-71.1155693858,1,boston,54194,13226
150,42.301631,-71.1155693858,2,boston,5934,117488
151,42.301631,-71.1155693858,3,boston,19251,93022
152,42.303131,-71.0607669646,0,boston,29629,54853
153,42.303131,-71.0607669646,1,boston,46341,43338
154,42.303131,-71.0607669646,2,boston,11787,16534
155,42.303131,-71.0607669646,3,boston,37406,14503
156,42.303131,-71.0627966839,0,boston,35721,57130
157,42.303131,-71.0627966839,1,boston,27736,66624
158,42.303131,-71.0627966839,2,boston,17697,57383
159,42.303131,-71.0627966839,3,boston,15999,30895
160,42.303131,-71.0648264032,0,boston,2065,122065
161,42.303131,-71.0648264032,1,boston,18663,72296
162,42.303131,-71.0648264032,2,boston,7055,76578
163,42.303131,-71.0648264032,3,boston,14991,95930
164,42.303131,-71.0668561225,0,boston,14445,24206
165,42.303131,-71.0668561225,1,boston,47860,13208
166,42.303131,-71.0668561225,2,boston,40806,12423
167,42.303131,-71.0668561225,3,boston,40269,5324
168,42.303131,-71.0688858418,0,boston,12914,15730
169,42.303131,-71.0688858418,1,boston,31297,10285
170,42.303131,-71.0688858418,2,boston,20173,2959
171,42.303131,-71.0688858418,3,boston,29330,22468
172,42.303131,-71.0709155611,0,boston,27854,16011
173,42.303131,-71.0709155611,1,boston,48459,6431
174,42.303131,-71.0709155611,2,boston,39085,3313
175,42.303131,-71.0709155611,3,boston,55249,6109
176,42.303131,-71.0749749997,0,boston,993,123042
177,42.303131,-71.0749749997,1,boston,39709,68524
178,42.303131,-71.0749749997,2,boston,23344,29190
179,42.303131,-71.0749749997,3,boston,221,80612
180,42.303131,-71.077004719,0,boston,48946,36993
181,42.303131,-71.077004719,1,boston,34089,65226
182,42.303131,-71.077004719,2,boston,18913,80341
183,42.303131,-71.077004719,3,boston,38972,28308
184,42.303131,-71.0790344383,0,boston,43131,10057
185,42.303131,-71.0790344383,1,boston,15027,77315
186,42.303131,-71.0790344383,2,boston,34651,77135
187,42.303131,-71.0790344383,3,boston,42445,10908
188,42.303131,-71.0810641576,0,boston,21778,49242
189,42.303131,-71.0810641576,1,boston,23361,60777
190,42.303131,-71.0810641576,2,boston,34794,12579
191,42.303131,-71.0810641576,3,boston,41885,12851
192,42.303131,-71.0830938769,0,boston,12664,60223
193,42.303131,-71.0830938769,1,boston,27175,29237
194,42.303131,-71.0830938769,2,boston,15270,66792
195,42.303131,-71.0830938769,3,boston,17418,63408
196,42.303131,-71.0851235962,0,boston,53427,25681
197,42.303131,-71.0851235962,1,boston,20311,0
198,42.303131,-71.0851235962,2,boston,52319,8073
199,42.303131,-71.0851235962,3,boston,52951,35352
200,42.303131,-71.0912127541,0,boston,29266,75921
201,42.303131,-71.0912127541,1,boston,20871,96399
202,42.303131,-71.0912127541,2,boston,30694,72346
203,42.303131,-71.0912127541,3,boston,10019,111579
204,42.303131,-71.0993316314,0,boston,6014,96076
205,42.303131,-71.0993316314,1,boston,14234,92898
206,42.303131,-71.0993316314,2,boston,4454,111772
207,42.303131,-71.0993316314,3,boston,8526,94710
208,42.303131,-71.10339107,0,boston,11680,84265
209,42.303131,-71.10339107,1,boston,11431,90083
210,42.303131,-71.10339107,2,boston,28546,68142
211,42.303131,-71.10339107,3,boston,17145,67390
212,42.303131,-71.1054207893,0,boston,13541,78802
213,42.303131,-71.1054207893,1,boston,28601,69666
214,42.303131,-71.1054207893,2,boston,29756,50612
215,42.303131,-71.1054207893,3,boston,23913,36201
