,lat,lng,entropy_mean
67,40.700283,-73.9354105363,5.86048190079
68,40.700283,-73.9373904984,5.87428807237
69,40.700283,-73.9393704606,5.88306996113
70,40.700283,-73.9413504227,5.62475759014
71,40.700283,-73.9433303849,5.41997440529
72,40.700283,-73.945310347,5.83925420357
73,40.700283,-73.9472903091,5.67282296773
74,40.700283,-73.9492702713,5.79981520249
75,40.700283,-73.9512502334,6.21138687371
76,40.700283,-73.9532301956,5.58184763019
77,40.700283,-73.9552101577,5.69648114178
78,40.700283,-73.9571901199,5.8952906247
79,40.700283,-73.959170082,5.62087152637
80,40.700283,-73.9611500442,5.81972142418
81,40.700283,-73.9631300063,5.90183954948
82,40.700283,-73.9809496656,5.73385851431
83,40.700283,-73.9829296278,5.40537782588
84,40.700283,-73.9849095899,5.72132207565
85,40.700283,-73.9868895521,5.65978602154
86,40.700283,-73.9888695142,5.39094494612
87,40.700283,-73.9908494763,6.07297531212
88,40.700283,-73.9928294385,5.97014516323
89,40.700283,-73.9948094006,5.50877320492
90,40.700283,-73.9967893628,5.73707770216
91,40.701783,-73.931450612,5.0741589902
92,40.701783,-73.9334305741,4.9712149465
93,40.701783,-73.9354105363,5.89307803463
94,40.701783,-73.9373904984,5.47467131152
95,40.701783,-73.9413504227,5.47171366496
96,40.701783,-73.9433303849,6.05172809886
97,40.701783,-73.945310347,6.03503295399
98,40.701783,-73.9472903091,5.82550137524
99,40.701783,-73.9492702713,6.04696230904
100,40.701783,-73.9512502334,5.87736951712
101,40.701783,-73.9532301956,5.54894388641
102,40.701783,-73.9552101577,5.83236376958
103,40.701783,-73.9571901199,6.16482910278
104,40.701783,-73.959170082,5.7278666311
105,40.701783,-73.9611500442,5.64288982577
106,40.701783,-73.9631300063,5.46185928615
107,40.701783,-73.9809496656,5.67092305231
108,40.701783,-73.9829296278,5.72679732115
109,40.701783,-73.9849095899,5.63521927463
110,40.701783,-73.9868895521,5.49584297078
111,40.701783,-73.9888695142,5.22155730707
112,40.701783,-73.9908494763,5.65919952025
113,40.701783,-73.9928294385,5.09277806498
114,40.701783,-73.9948094006,5.05228072637
115,40.701783,-73.9967893628,5.81308311411
116,40.703283,-73.9294706498,5.85165637254
117,40.703283,-73.931450612,5.2684580051
118,40.703283,-73.9334305741,5.75978758078
119,40.703283,-73.9354105363,5.95236166405
120,40.703283,-73.9373904984,5.77572417978
121,40.703283,-73.9413504227,5.72687094462
122,40.703283,-73.9433303849,5.56991368632
123,40.703283,-73.945310347,5.2615026346
124,40.703283,-73.9472903091,5.57180092554
125,40.703283,-73.9492702713,5.23589023389
126,40.703283,-73.9512502334,5.72030526784
127,40.703283,-73.9532301956,5.57187990069
128,40.703283,-73.9552101577,6.11051838423
129,40.703283,-73.9571901199,6.11799685423
130,40.703283,-73.959170082,6.0360289023
131,40.703283,-73.9651099685,5.59696578833
132,40.703283,-73.9809496656,5.52307402029
133,40.703283,-73.9829296278,5.02040266773
134,40.703283,-73.9849095899,5.4743169591
135,40.703283,-73.9868895521,5.25411740661
136,40.703283,-73.9888695142,6.11145477592
137,40.703283,-73.9908494763,5.35904780036
138,40.703283,-73.9928294385,5.45967197429
139,40.703283,-73.9948094006,5.71460879426
140,40.703283,-73.9967893628,5.68306625217
141,40.703283,-74.0066891735,5.52660198539
142,40.704783,-73.9255107256,5.79774058214
143,40.704783,-73.9274906877,5.40693277666
144,40.704783,-73.9294706498,5.91817893145
145,40.704783,-73.931450612,5.43859934875
146,40.704783,-73.9334305741,5.83003211132
147,40.704783,-73.9354105363,5.2901541295
148,40.704783,-73.9373904984,6.10702607421
149,40.704783,-73.9393704606,5.70466183174
150,40.704783,-73.9413504227,5.18292241253
151,40.704783,-73.9433303849,5.83566932752
152,40.704783,-73.945310347,6.25348124985
153,40.704783,-73.9472903091,6.30308138663
154,40.704783,-73.9492702713,5.37812845927
155,40.704783,-73.9512502334,5.79234034357
156,40.704783,-73.9532301956,6.3176710238
157,40.704783,-73.9552101577,5.68860241668
158,40.704783,-73.9571901199,6.07599298631
159,40.704783,-73.959170082,5.66090998868
160,40.704783,-73.9611500442,5.86852053083
161,40.704783,-73.9631300063,5.36046135194
162,40.704783,-73.9651099685,5.80681729195
163,40.704783,-73.9670899306,5.89978074976
164,40.704783,-73.9849095899,5.52288278283
165,40.704783,-73.9868895521,6.06554884942
166,40.704783,-73.9888695142,6.08171466555
167,40.704783,-73.9908494763,5.59897202218
168,40.704783,-73.9928294385,6.00247001865
169,40.704783,-73.9948094006,5.87666037185
170,40.704783,-74.0027292492,6.15797007066
171,40.704783,-74.0047092114,5.41546240186
172,40.704783,-74.0066891735,5.77176427086
173,40.704783,-74.0106490978,5.95212968692
174,40.706283,-73.9235307634,5.42731857769
175,40.706283,-73.9255107256,5.5933391438
176,40.706283,-73.9274906877,5.80327339768
177,40.706283,-73.9294706498,5.42949488975
178,40.706283,-73.931450612,5.60452540795
179,40.706283,-73.9334305741,5.79739103695
180,40.706283,-73.9354105363,5.98697189666
181,40.706283,-73.9373904984,5.67601055341
182,40.706283,-73.9393704606,5.66006701503
183,40.706283,-73.9413504227,6.08845827647
184,40.706283,-73.9433303849,5.64407861564
185,40.706283,-73.945310347,5.63421618377
186,40.706283,-73.9512502334,6.01255892306
187,40.706283,-73.9532301956,6.34167435405
188,40.706283,-73.9552101577,6.18127510392
189,40.706283,-73.9571901199,5.76117000573
190,40.706283,-73.959170082,5.97891817096
191,40.706283,-73.9611500442,5.427516244
192,40.706283,-73.9631300063,5.6527287542
193,40.706283,-73.9651099685,5.8263319195
194,40.706283,-73.9670899306,5.7435334352
195,40.706283,-73.9908494763,5.83843024988
196,40.706283,-73.9967893628,6.16582819848
197,40.706283,-74.0027292492,5.24660142069
198,40.706283,-74.0047092114,5.73545133986
199,40.706283,-74.0066891735,5.47319253021
200,40.706283,-74.0086691356,5.70545705099
201,40.706283,-74.0126290599,5.33746907544
202,40.707783,-73.9215508013,5.47701954206
203,40.707783,-73.9235307634,5.25987011874
204,40.707783,-73.9255107256,5.41375285962
205,40.707783,-73.9274906877,5.07067073833
206,40.707783,-73.9294706498,5.34626870847
207,40.707783,-73.931450612,5.26279747879
208,40.707783,-73.9334305741,5.24249025294
209,40.707783,-73.9354105363,5.23638467441
210,40.707783,-73.9393704606,5.71712629546
211,40.707783,-73.9413504227,5.76091697565
212,40.707783,-73.9433303849,5.96823653192
213,40.707783,-73.945310347,5.7503595311
214,40.707783,-73.9472903091,5.28586438605
215,40.707783,-73.9492702713,5.50445046227
216,40.707783,-73.9512502334,5.5940827757
