,lat,lng,_r,_g,_b,color
123,42.307631,-71.0749749997,0.394308943089,0.0303478904515,0.353202614379,#575a58
124,42.307631,-71.077004719,0.551831992851,0.0869261244465,0.525857843137,#7a8286
125,42.307631,-71.0790344383,0.191588785047,0.0462103217448,0.442945958871,#70706b
126,42.307631,-71.0810641576,0.505827505828,0.041091954023,0.426470588235,#686c6c
127,42.307631,-71.0830938769,0.0913190529876,0.33784041135,0.270949432405,#453a2d
128,42.307631,-71.0851235962,0.314176245211,0.134155744025,0.25431372549,#394038
129,42.307631,-71.0871533155,0.108809993425,0.227456258412,0.196430931923,#322e26
130,42.307631,-71.0891830348,,,,
131,42.307631,-71.0912127541,,,,
132,42.307631,-71.1013613507,0.0238491403217,0.270112359551,0.198306595365,#322624
133,42.307631,-71.10339107,0.678571428571,0.0502467474204,0.317860962567,#4d4c51
134,42.307631,-71.1054207893,0.0989583333333,0.165803108808,0.756862745098,#c1b4a1
135,42.307631,-71.1074505086,0.552083333333,0.020942408377,0.166448801743,#292a2a
136,42.307631,-71.1094802279,0.166666666667,0.0582524271845,0.807843137255,#cecec2
137,42.307631,-71.1115099472,0.037037037037,0.125874125874,0.560784313725,#8f817d
138,42.307631,-71.1135396665,0.457516339869,0.0607142857143,0.411764705882,#626967
139,42.307631,-71.1155693858,0.140774586597,0.187745098039,0.470588235294,#787461
140,42.307631,-71.1175991051,0.0431554183208,0.399049463123,0.297045751634,#4b352d
141,42.307631,-71.1196288244,0.916666666667,0.00913242009132,0.286274509804,#494848
142,42.307631,-71.123688263,0.309447983015,0.134475374732,0.398124467178,#596557
143,42.307631,-71.1257179823,0.135185185185,0.0591715976331,0.662745098039,#a9a79f
144,42.307631,-71.1277477016,0.535087719298,0.0722433460076,0.343790849673,#515657
145,42.309131,-71.0485886488,0.103242320819,0.119008935825,0.459757236228,#756f67
146,42.309131,-71.0506183681,0.112985685072,0.116943680497,0.528969006958,#868177
147,42.309131,-71.0526480874,0.593137254902,0.145299145299,0.229411764706,#32353a
148,42.309131,-71.056707526,0.295454545455,0.0389725420726,0.260438292964,#40423f
149,42.309131,-71.0587372453,0.427489177489,0.0567010309278,0.426039215686,#666c69
150,42.309131,-71.0607669646,0.334474885845,0.0452152369155,0.214622798272,#343634
151,42.309131,-71.0627966839,0.416666666667,0.00307468241767,0.914465408805,#e8e9e8
152,42.309131,-71.0648264032,0.135650224215,0.157876106195,0.405308464849,#676457
153,42.309131,-71.0668561225,0.264356435644,0.210767946578,0.280479953175,#3e4738
154,42.309131,-71.0688858418,0.125203252033,0.0332576249189,0.805751633987,#cdcbc6
155,42.309131,-71.0729452804,0.123139377537,0.169340054995,0.45036119711,#726d5f
156,42.309131,-71.0749749997,0.0873397435897,0.337772003897,0.402483660131,#665643
157,42.309131,-71.0790344383,0.24537037037,0.0712669683258,0.462222222222,#71756d
158,42.309131,-71.0810641576,0.0904923386084,0.234535171439,0.693382352941,#b09d87
159,42.309131,-71.0830938769,0.0494905385735,0.385846672283,0.244994840041,#3e2d26
160,42.309131,-71.0851235962,0.0878557645924,0.25766756782,0.378978978979,#605447
161,42.309131,-71.0871533155,0.140384615385,0.131578947368,0.198692810458,#32312c
162,42.309131,-71.0891830348,0.124846248462,0.177414075286,0.374387254902,#5f5b4e
163,42.309131,-71.0912127541,0.113636363636,0.218253968254,0.329411764706,#544e41
164,42.309131,-71.0932424734,,,,
165,42.309131,-71.0993316314,0.14,0.0441696113074,0.986492374728,#fbf9f0
166,42.309131,-71.1013613507,0.608262108262,0.0761223162004,0.388867805187,#5b5e63
167,42.309131,-71.10339107,0.113814317673,0.278504672897,0.209803921569,#353026
168,42.309131,-71.1054207893,0.0597261567517,0.344054580897,0.292620320856,#4a3a30
169,42.309131,-71.1074505086,0.549242424242,0.163568773234,0.263725490196,#384043
170,42.309131,-71.1094802279,0.0412748171369,0.178311906093,0.292320261438,#4a403d
171,42.309131,-71.1115099472,0.0792079207921,0.231121281465,0.214215686275,#36302a
172,42.309131,-71.1155693858,0.0652173913043,0.105747126437,0.155080213904,#272523
