,lat,lng,tree,sky
275,41.837104,-87.6283610895,68477.0,31016.25
276,41.837104,-87.6303756052,13850.75,72077.75
277,41.837104,-87.6323901209,55648.0,21492.75
278,41.837104,-87.6344046366,54881.25,15971.0
279,41.837104,-87.6364191523,9869.75,42351.0
280,41.837104,-87.6404481837,42931.5,18024.25
281,41.837104,-87.6424626994,54289.25,14335.0
282,41.837104,-87.6444772151,57214.0,12244.5
283,41.837104,-87.6464917308,20934.25,47854.75
284,41.837104,-87.6485062465,40588.5,42629.5
285,41.837104,-87.6505207622,35562.75,33396.0
286,41.837104,-87.6525352779,66057.5,15069.75
287,41.837104,-87.6545497935,61580.5,16734.25
288,41.837104,-87.6565643092,51500.0,31231.5
289,41.837104,-87.6585788249,52104.0,34592.0
290,41.837104,-87.6605933406,31576.25,44401.5
291,41.837104,-87.6626078563,63463.25,55799.5
292,41.837104,-87.664622372,4969.5,69973.5
293,41.837104,-87.6666368877,7036.75,48163.0
294,41.837104,-87.6686514034,9733.0,81277.5
295,41.837104,-87.6706659191,5664.25,80700.25
296,41.837104,-87.6726804348,3644.5,79741.75
297,41.837104,-87.6746949505,4389.75,42831.5
298,41.837104,-87.6767094662,4314.75,46950.0
299,41.837104,-87.6787239819,13151.0,80305.5
300,41.837104,-87.6807384976,16466.25,80004.5
301,41.837104,-87.684767529,27293.75,51050.5
302,41.837104,-87.6908110761,100258.75,9209.5
303,41.837104,-87.6928255918,61054.0,44682.5
304,41.837104,-87.6948401075,28302.5,57567.75
305,41.838604,-87.6062014168,5283.0,84786.0
306,41.838604,-87.6082159325,18409.5,74385.0
307,41.838604,-87.6102304482,38813.25,52462.0
308,41.838604,-87.6122449639,39614.5,52510.0
309,41.838604,-87.6142594796,61217.0,35284.75
310,41.838604,-87.6162739953,73706.75,19998.25
311,41.838604,-87.618288511,33903.75,52877.75
312,41.838604,-87.6203030267,21969.75,60687.75
313,41.838604,-87.6223175424,70742.5,43812.0
314,41.838604,-87.6243320581,41810.25,51737.25
315,41.838604,-87.6263465738,83079.0,37146.75
316,41.838604,-87.6283610895,33885.25,58924.25
317,41.838604,-87.6303756052,45043.5,53894.75
318,41.838604,-87.6344046366,43309.25,17756.0
319,41.838604,-87.6364191523,13806.5,35995.0
320,41.838604,-87.638433668,34587.25,32696.0
321,41.838604,-87.6404481837,56990.75,34172.0
322,41.838604,-87.6424626994,44219.0,24063.75
323,41.838604,-87.6444772151,67150.25,9036.25
324,41.838604,-87.6464917308,13290.25,56400.0
325,41.838604,-87.6485062465,52095.75,27214.5
326,41.838604,-87.6505207622,63543.25,22417.0
327,41.838604,-87.6525352779,46761.0,20956.25
328,41.838604,-87.6545497935,35579.25,41783.0
329,41.838604,-87.6565643092,79093.25,20346.75
330,41.838604,-87.6585788249,16886.25,51496.0
331,41.838604,-87.6605933406,22623.25,51511.0
332,41.838604,-87.6626078563,25239.75,73759.5
333,41.838604,-87.664622372,7653.0,79133.0
334,41.838604,-87.6666368877,33919.5,52652.75
335,41.838604,-87.684767529,50395.0,46141.75
336,41.838604,-87.6867820447,58191.75,46973.75
337,41.838604,-87.6887965604,36010.75,59489.5
338,41.838604,-87.6948401075,70720.75,54277.75
339,41.840104,-87.6082159325,45911.25,65472.25
340,41.840104,-87.6102304482,69137.0,45527.5
341,41.840104,-87.6122449639,30838.75,66053.0
342,41.840104,-87.6142594796,26574.0,47549.0
343,41.840104,-87.6223175424,41122.0,50170.75
344,41.840104,-87.6263465738,78520.5,28026.25
345,41.840104,-87.6303756052,31858.25,70597.5
346,41.840104,-87.6323901209,11601.25,37985.0
347,41.840104,-87.6344046366,55188.25,23972.25
348,41.840104,-87.6364191523,4524.5,47508.75
349,41.840104,-87.638433668,36417.75,40435.0
350,41.840104,-87.6404481837,60059.5,17557.5
351,41.840104,-87.6424626994,72960.0,10623.0
352,41.840104,-87.6444772151,55989.75,26084.25
353,41.840104,-87.6464917308,36058.5,32339.75
354,41.840104,-87.6485062465,67840.0,25496.5
355,41.840104,-87.6505207622,19679.5,45491.25
356,41.840104,-87.6525352779,11731.5,67109.75
357,41.840104,-87.6545497935,22484.0,20303.0
358,41.840104,-87.6565643092,55223.75,23390.25
359,41.840104,-87.6585788249,41669.75,22536.25
360,41.840104,-87.6605933406,75.0,41542.5
361,41.840104,-87.6626078563,5666.25,63292.75
362,41.840104,-87.664622372,24208.0,50681.5
363,41.840104,-87.6726804348,12646.75,74558.25
364,41.840104,-87.6746949505,23991.0,80886.25
365,41.840104,-87.684767529,16843.5,65547.0
366,41.840104,-87.6867820447,94851.0,38255.25
367,41.840104,-87.6948401075,35895.75,31117.5
368,41.841604,-87.6082159325,75889.5,63790.75
369,41.841604,-87.6102304482,48834.25,49807.25
370,41.841604,-87.6122449639,35518.25,44047.5
371,41.841604,-87.618288511,53768.75,44238.25
372,41.841604,-87.6203030267,42884.0,51676.75
373,41.841604,-87.6223175424,69152.25,21546.25
374,41.841604,-87.6243320581,74048.5,22192.0
375,41.841604,-87.6263465738,49547.0,61003.5
376,41.841604,-87.6283610895,91466.75,23102.0
377,41.841604,-87.6303756052,14564.5,71520.25
378,41.841604,-87.6323901209,23380.5,22066.5
379,41.841604,-87.6344046366,71202.5,15129.5
380,41.841604,-87.6364191523,7658.75,37483.5
381,41.841604,-87.638433668,30352.75,32054.0
382,41.841604,-87.6404481837,57324.0,18258.5
383,41.841604,-87.6424626994,39607.75,24638.25
384,41.841604,-87.6444772151,17201.5,40525.75
385,41.841604,-87.6464917308,19053.5,62048.25
386,41.841604,-87.6485062465,44989.0,52625.0
