lat,lng,_r,_g,_b
41.846104,-87.61023045,0.077456299,0.2798583,0.553501401
41.846104,-87.61224496,0.1271777,0.29526749,0.272268908
41.846104,-87.61828851,0.03030303,0.136929461,0.337535014
41.846104,-87.62030303,0.103596758,0.157907367,0.340441176
41.846104,-87.62634657,,,
41.846104,-87.62836109,0.078312413,0.292999877,0.307579186
41.846104,-87.63037561,0.944444444,0.045454545,0.258823529
41.846104,-87.63239012,0.068074164,0.309967279,0.299622926
41.846104,-87.63440464,0.06118665,0.302882815,0.349150327
41.846104,-87.63641915,0.114369501,0.084686833,0.731045752
41.846104,-87.63843367,0.09430605,0.196160558,0.432126697
41.846104,-87.64044818,0.095027391,0.470833333,0.227180527
41.846104,-87.6424627,0.097355093,0.416159251,0.211963266
41.846104,-87.64447722,0.044853636,0.310193322,0.234881321
41.846104,-87.64649173,0.98325723,0.110762695,0.121913923
41.846104,-87.64850625,0.277777778,0.073170732,0.160784314
41.846104,-87.65253528,0.080967078,0.322709163,0.293824993
41.846104,-87.65454979,0.225252525,0.117857143,0.22875817
41.846104,-87.65656431,0.086956522,0.259887006,0.694117647
41.846104,-87.66059334,0.072815534,0.227038942,0.313956171
41.846104,-87.67066592,0.452010376,0.092746301,0.493939394
41.846104,-87.6807385,0.105263158,0.100529101,0.741176471
41.846104,-87.68275301,0.037857278,0.432147239,0.380485528
41.846104,-87.68476753,0.071123755,0.309487123,0.265905765
41.846104,-87.68879656,0.04845815,0.357480315,0.191553544
41.846104,-87.69081108,0.043837085,0.355672461,0.222663611
41.846104,-87.69282559,0.062006764,0.300984052,0.350207962
41.846104,-87.69484011,,,
41.846104,-87.69685462,0.119047619,0.107779579,0.254695562
41.846104,-87.69886914,0.091049383,0.21407334,0.439651416
41.846104,-87.70088365,0.074808184,0.091859509,0.275903419
41.846104,-87.70289817,0.088925803,0.200239489,0.818736383
41.846104,-87.70491269,0.042614983,0.464639789,0.339047619
41.847604,-87.61023045,,,
41.847604,-87.61224496,,,
41.847604,-87.61425948,0.098679099,0.181818182,0.66092437
41.847604,-87.616274,0.128168568,0.1297164,0.521375763
41.847604,-87.61828851,0.050124146,0.407744875,0.264856712
41.847604,-87.62030303,0.095238095,0.130890052,0.40331825
41.847604,-87.62231754,0.079096045,0.161202186,0.179411765
41.847604,-87.62433206,0.082109043,0.192351168,0.578213508
41.847604,-87.62634657,0.07139992,0.515508685,0.180616246
41.847604,-87.62836109,,,
41.847604,-87.63037561,0.090277778,0.174204355,0.501680672
41.847604,-87.63239012,0.083333333,0.324561404,0.111764706
41.847604,-87.63440464,,,
41.847604,-87.63641915,0.12921627,0.165232358,0.408949221
41.847604,-87.63843367,0.123655914,0.248233632,0.287085869
41.847604,-87.64044818,0.073873874,0.121311475,0.498366013
41.847604,-87.6424627,0.195652174,0.019708655,0.762745098
41.847604,-87.64447722,0.062982325,0.442206077,0.263877996
41.847604,-87.64649173,0.125829505,0.401722547,0.146540455
41.847604,-87.65857882,0.105529595,0.161998486,0.545304438
41.847604,-87.66059334,0.443502825,0.010446176,0.763759297
41.847604,-87.67066592,0.087658593,0.366751269,0.650567595
41.847604,-87.67872398,0.101941748,0.12923463,0.15627451
41.847604,-87.6807385,0.050242131,0.457111234,0.644206774
41.847604,-87.68275301,0.091870824,0.125858444,0.437193627
41.847604,-87.68476753,0.035737283,0.556232092,0.322029988
41.847604,-87.68678204,0.097569098,0.199085123,0.339959432
41.847604,-87.69081108,0.093013468,0.252229299,0.362168397
41.847604,-87.69282559,0.061037758,0.400500974,0.370794634
41.847604,-87.69484011,0.153594771,0.156441718,0.255686275
41.847604,-87.69685462,0.045454545,0.366666667,0.352941176
41.847604,-87.69886914,,,
41.847604,-87.70088365,0.097820011,0.154463823,0.458783918
41.847604,-87.70289817,0.082544832,0.235036218,0.857189542
41.847604,-87.70491269,0.101583113,0.158147298,0.324070318
41.849104,-87.61023045,0.551282051,0.022941176,0.952380952
41.849104,-87.61224496,0.064799561,0.395310974,0.280072959
41.849104,-87.61425948,0.129755435,0.030343008,0.694318019
41.849104,-87.61828851,0.143660532,0.127095517,0.304812834
41.849104,-87.62231754,0.276422764,0.076980849,0.360108181
41.849104,-87.62433206,0.09028493,0.27499292,0.337733142
41.849104,-87.62634657,0.081143384,0.348433735,0.406862745
41.849104,-87.62836109,0.049707602,0.020452099,0.287616099
41.849104,-87.63037561,0.105263158,0.097938144,0.760784314
41.849104,-87.63239012,0.053670277,0.288601792,0.229507413
41.849104,-87.63440464,0.102564103,0.231422066,0.411849957
41.849104,-87.63641915,0.070175439,0.143794147,0.323856209
41.849104,-87.63843367,0.100780533,0.231505102,0.267348679
41.849104,-87.6424627,0.112580835,0.064505119,0.325194229
41.849104,-87.64447722,0.103546099,0.152498378,0.671459695
41.849104,-87.64649173,0.04556193,0.468829114,0.669846317
41.849104,-87.64850625,0.128617363,0.100161031,0.487058824
41.849104,-87.65857882,0.600938967,0.04984205,0.798039216
41.849104,-87.66059334,0.097693032,0.09701288,0.608927826
41.849104,-87.67066592,0.079223744,0.330915684,0.360457516
41.849104,-87.67469495,0.115417743,0.104538088,0.426989619
41.849104,-87.67670947,0.072833599,0.319083969,0.261216351
41.849104,-87.67872398,0.041373927,0.223794549,0.191855204
41.849104,-87.6807385,0.056735951,0.395289392,0.26193209
41.849104,-87.68275301,0.072284423,0.375193456,0.844631186
41.849104,-87.68476753,0.113671275,0.111339148,0.30572549
41.849104,-87.69081108,0.031504065,0.178974172,0.431215686
41.849104,-87.69282559,0.071817732,0.345837616,0.457882353
41.849104,-87.69484011,0.043636894,0.343768814,0.310177404
41.849104,-87.69685462,0.180555556,0.035062089,0.447385621
41.849104,-87.69886914,0.944444444,0.034682081,0.678431373
41.849104,-87.70088365,0.112299465,0.015971985,0.44147813
41.849104,-87.70289817,0.067093176,0.215619694,0.329971989
41.849104,-87.70491269,0.079268293,0.319066148,0.29259962
41.849104,-87.7069272,0.080498866,0.096710526,0.298039216
41.850604,-87.61023045,0.456989247,0.228501229,0.07254902
41.850604,-87.61224496,0.094476744,0.074314107,0.648319328
41.850604,-87.61425948,0.11077993,0.033800121,0.802587427
41.850604,-87.61828851,0.52662037,0.213755567,0.352244009
41.850604,-87.62231754,0.236638107,0.083129833,0.353588775
41.850604,-87.62433206,0.09155101,0.225646942,0.305027652
41.850604,-87.62836109,0.07751938,0.220512821,0.764705882
41.850604,-87.63037561,0.080321285,0.25617284,0.635294118
41.850604,-87.63239012,0.034924845,0.369349195,0.318404635
41.850604,-87.63440464,0.074558424,0.45439111,0.362969188
41.850604,-87.63641915,0.05359147,0.554104478,0.247289504
41.850604,-87.63843367,0.079078014,0.176316119,0.505819102
41.850604,-87.64044818,0.15,0.033764772,0.774291939
41.850604,-87.6424627,0.111918605,0.375,0.469224211
41.850604,-87.64447722,0.127523387,0.201128936,0.148314607
41.850604,-87.64649173,0.112640163,0.144338998,0.296143791
41.850604,-87.65857882,0.045880408,0.411965036,0.557179001
41.850604,-87.66059334,0.263157895,0.016681299,0.744444444
41.850604,-87.66663689,0.009578544,0.144039735,0.215329768
41.850604,-87.6686514,0.109959037,0.25164283,0.751488744
41.850604,-87.67066592,0.079766854,0.486959628,0.577708978
41.850604,-87.67268043,0.054761905,0.172201722,0.219878296
41.850604,-87.67469495,0.537037037,0.030201342,0.292156863
41.850604,-87.67670947,0.021386431,0.278325123,0.144741533
41.850604,-87.67872398,0.085087719,0.336283186,0.158263305
41.850604,-87.6807385,0.091043515,0.362508615,0.416355811
41.850604,-87.68275301,0.049416484,0.223909848,0.307843137
41.850604,-87.68476753,0.054671382,0.304359526,0.255658755
41.850604,-87.68678204,0.085253456,0.156791908,0.339215686
41.850604,-87.68879656,0.088685015,0.332114564,0.229831933
41.850604,-87.69081108,0.380952381,0.007963595,0.795475113
41.850604,-87.69282559,0.413398693,0.015527478,0.56001705
41.850604,-87.69484011,0.081028627,0.273705179,0.209428452
41.850604,-87.69685462,0.125,0.081771721,0.354147813
41.850604,-87.69886914,,,
41.850604,-87.70088365,0.299562226,0.041569178,0.465577342
41.850604,-87.70289817,0.060394412,0.247760586,0.350231729
41.850604,-87.70491269,0.109602328,0.228097345,0.40285205
41.850604,-87.7069272,0.063810799,0.343764381,0.32775264
41.850604,-87.70894172,0.07919426,0.292069632,0.311915535
41.852104,-87.61023045,,,
41.852104,-87.61425948,0.897983393,0.045162327,0.108928571
41.852104,-87.62231754,0.21875,0.075954592,0.422222222
41.852104,-87.63239012,0.140726329,0.196220653,0.446632566
41.852104,-87.63440464,0.109455482,0.178311356,0.4239466
41.852104,-87.63641915,0.121492445,0.202928478,0.474777184
41.852104,-87.63843367,0.102026842,0.219239777,0.290248366
41.852104,-87.64044818,0.072440087,0.255,0.168067227
41.852104,-87.6424627,0.087770383,0.315734174,0.266596639
41.852104,-87.64447722,0.118226601,0.162725451,0.315623023
41.852104,-87.64649173,0.042535878,0.458517061,0.365872425
41.852104,-87.65253528,0.052806341,0.462957453,0.248686644
41.852104,-87.65454979,0.080542265,0.219537815,0.207407407
41.852104,-87.65656431,0.596866097,0.205623902,0.318767507
41.852104,-87.65857882,0.048387097,0.340659341,0.237908497
41.852104,-87.66059334,0.075757576,0.294927536,0.360784314
41.852104,-87.66260786,0.090447154,0.230913642,0.338738739
41.852104,-87.66462237,0.083098592,0.252309879,0.324567474
41.852104,-87.66663689,0.35,0.126582278,0.103267974
41.852104,-87.6686514,0.095667096,0.189143135,0.644392157
41.852104,-87.67066592,0.145316804,0.106373626,0.387894288
41.852104,-87.67268043,0.060931174,0.262208068,0.388854489
41.852104,-87.67469495,0.092622951,0.14084507,0.249769319
41.852104,-87.67670947,0.060356653,0.241191067,0.246936275
41.852104,-87.67872398,0.066617502,0.322703475,0.294257703
41.852104,-87.6807385,0.103790614,0.166783743,0.444073084
41.852104,-87.68275301,0.089415601,0.272951325,0.293755656
41.852104,-87.68476753,0.60122164,0.031429982,0.700922722
41.852104,-87.68678204,0.054087127,0.302129547,0.304800541
41.852104,-87.68879656,0.109467456,0.164396887,0.298620189
41.852104,-87.69081108,0.491869919,0.115819209,0.154248366
41.852104,-87.69282559,0.035386872,0.4216141,0.483137255
41.852104,-87.69484011,0.124815362,0.109352286,0.357035755
41.852104,-87.69685462,0.093501326,0.218550725,0.356037152
41.852104,-87.69886914,0.416666667,0.013513514,0.580392157
41.852104,-87.70088365,0.053712083,0.356963388,0.280140774
41.852104,-87.70289817,0.056544503,0.230342499,0.242669008
41.852104,-87.7069272,0.044913151,0.281897034,0.572068828
41.852104,-87.70894172,0.104575163,0.293103448,0.682352941
41.853604,-87.60821593,0.086104007,0.34571176,0.554411765
41.853604,-87.61425948,0.446153846,0.138888889,0.063286004
41.853604,-87.62030303,0.21969697,0.020257827,0.18516624
41.853604,-87.62231754,0.147509579,0.066692219,0.35280595
41.853604,-87.62433206,0.07654185,0.291492777,0.330153683
41.853604,-87.63037561,,,
41.853604,-87.63239012,0.439393939,0.210191083,0.153921569
41.853604,-87.63440464,0.089717742,0.534482759,0.006106067
41.853604,-87.63641915,0.985178463,0.195528744,0.263118581
41.853604,-87.63843367,0.077823691,0.38170347,0.276252723
41.853604,-87.64044818,0.257956449,0.047619048,0.468235294
41.853604,-87.64447722,0.105516975,0.219205886,0.287569539
41.853604,-87.64649173,0.953125,0.058093797,0.160009683
41.853604,-87.64850625,0.034452606,0.410952997,0.288702148
41.853604,-87.65052076,0.123931624,0.134020619,0.342352941
41.853604,-87.65253528,0.187242798,0.077069458,0.085866013
41.853604,-87.65454979,0.078203374,0.200438717,0.794553377
41.853604,-87.65656431,0.998910675,0.048897411,0.306764706
41.853604,-87.65857882,0.97761194,0.028706084,0.198976982
41.853604,-87.66059334,0.084499223,0.36726205,0.32054902
41.853604,-87.66663689,0.078585462,0.226726058,0.338612368
41.853604,-87.6686514,0.121710526,0.104827586,0.416068867
41.853604,-87.67066592,0.08047642,0.22498642,0.401089325
41.853604,-87.67469495,0.132280702,0.124053278,0.469240196
41.853604,-87.67670947,0.107716049,0.253998119,0.347385621
41.853604,-87.67872398,0.046171171,0.357775987,0.304166667
41.853604,-87.6807385,0.084156863,0.235927612,0.735866013
41.853604,-87.68275301,0.082080201,0.214862682,0.147118241
41.853604,-87.68476753,0.093903638,0.309212527,0.314586322
41.853604,-87.68678204,0.064208984,0.533333333,0.442906574
41.853604,-87.68879656,0.481481481,0.004440059,0.794901961
41.853604,-87.69081108,0.069627851,0.271247151,0.430112045
41.853604,-87.69282559,0.034366739,0.324824356,0.36402387
41.853604,-87.69484011,0.128205128,0.037945126,0.353560372
41.853604,-87.69685462,0.064638783,0.321515892,0.356427015
41.853604,-87.69886914,0.044444444,0.127118644,0.462745098
41.853604,-87.70289817,0.973880597,0.073941233,0.100806564
41.853604,-87.70491269,0.083928245,0.346527117,0.429330065
41.853604,-87.7069272,0.04597171,0.476693052,0.363985594
41.853604,-87.70894172,0.211442786,0.110927152,0.394771242
41.853604,-87.71095623,0.024573067,0.465501547,0.391657754
41.855104,-87.60821593,0.057858377,0.116616314,0.649019608
41.855104,-87.61425948,0.541666667,0.235294118,0.133333333
41.855104,-87.62030303,0.061955025,0.348584227,0.318360071
41.855104,-87.62231754,0.115842491,0.127853881,0.531652661
41.855104,-87.62433206,0.240384615,0.033240997,0.391572799
41.855104,-87.62634657,0.098027252,0.359272249,0.334396188
41.855104,-87.62836109,0.040257649,0.516946129,0.610675381
41.855104,-87.63037561,0.282051282,0.226086957,0.112745098
41.855104,-87.63440464,0.057932264,0.472222222,0.388235294
41.855104,-87.63843367,0.131518405,0.29555757,0.421999044
41.855104,-87.64044818,0.050016292,0.355578728,0.512834225
41.855104,-87.6424627,0.095598846,0.203613927,0.494335512
41.855104,-87.64447722,0.098290598,0.201550388,0.650420168
41.855104,-87.64649173,0.064370983,0.365706226,0.720842411
41.855104,-87.64850625,0.102746962,0.124237055,0.737690632
41.855104,-87.65052076,0.023156089,0.613684211,0.319327731
41.855104,-87.65253528,0.115230461,0.164740839,0.329956427
41.855104,-87.65454979,0.040540541,0.376173097,0.470098039
41.855104,-87.65656431,0.21978022,0.041363636,0.246498599
41.855104,-87.65857882,0.045804014,0.325073072,0.318132201
41.855104,-87.66059334,0.059266872,0.193593315,0.294176178
41.855104,-87.66260786,0.02658046,0.393887946,0.25664488
41.855104,-87.66462237,0.036757301,0.469947941,0.267299178
41.855104,-87.66663689,0.110074627,0.247975943,0.302731092
41.855104,-87.6686514,0.093996063,0.272386059,0.340173279
41.855104,-87.67066592,0.246781116,0.08023416,0.367362429
41.855104,-87.67268043,0.098442368,0.321224857,0.362854031
41.855104,-87.67469495,0.105442177,0.036842105,0.869281046
41.855104,-87.67670947,0.096219931,0.13700565,0.347058824
41.855104,-87.67872398,0.062239583,0.327700973,0.264097363
41.855104,-87.6807385,0.117647059,0.016419833,0.840027045
41.855104,-87.68275301,0.082424242,0.235243798,0.229215686
41.855104,-87.68476753,0.066666667,0.182711198,0.237628385
41.855104,-87.68678204,0.068591692,0.212614709,0.632107843
41.855104,-87.68879656,0.08967266,0.22977912,0.38560049
41.855104,-87.69081108,0.116519174,0.067827131,0.251282051
41.855104,-87.69282559,0.603459747,0.091892883,0.445424837
41.855104,-87.69484011,0.120815138,0.072012579,0.29001368
41.855104,-87.69685462,,,
41.855104,-87.69886914,,,
41.855104,-87.70088365,0.077643909,0.367799114,0.353986928
41.855104,-87.70289817,0.047325103,0.188591385,0.421078431
41.855104,-87.70491269,0.465367965,0.031831335,0.412446718
41.855104,-87.7069272,0.076663735,0.339605735,0.305335157
41.855104,-87.70894172,0.103522337,0.13981982,0.362745098
41.855104,-87.71095623,0.056015453,0.409769335,0.222322775
41.856604,-87.60821593,0.063268257,0.100809097,0.64047619
41.856604,-87.61224496,0.541269841,0.1640625,0.442906574
41.856604,-87.61425948,0.95970696,0.025,0.528685548
41.856604,-87.616274,0.083333333,0.018348624,0.641176471
41.856604,-87.62030303,0.980210603,0.124003782,0.213465975
41.856604,-87.62231754,0.157407407,0.032415745,0.58627451
41.856604,-87.62433206,0.090591398,0.11843362,0.39479638
41.856604,-87.62836109,0.539855072,0.095634096,0.377254902
41.856604,-87.63037561,0.022114206,0.433041302,0.328253968
41.856604,-87.63239012,0.052836879,0.532376817,0.364430685
41.856604,-87.63641915,0.125468165,0.200500626,0.423423423
41.856604,-87.63843367,0.077083333,0.359955006,0.240432725
41.856604,-87.64044818,0.08974359,0.212271153,0.233102653
41.856604,-87.6424627,0.023040604,0.357939566,0.302144608
41.856604,-87.64447722,0.833333333,0.007272727,0.539215686
41.856604,-87.64649173,0.125212947,0.149897855,0.357136343
41.856604,-87.64850625,0.519184652,0.121716287,0.157137943
41.856604,-87.65052076,0.18358714,0.048593981,0.407642031
41.856604,-87.65253528,0.136595311,0.072297148,0.39416122
41.856604,-87.65454979,0.044582934,0.380795911,0.358039216
41.856604,-87.65656431,0.052035707,0.36618034,0.292787115
41.856604,-87.65857882,0.091875,0.178001928,0.866795243
41.856604,-87.66059334,0.056306306,0.120947971,0.342763772
41.856604,-87.66260786,0.073841429,0.158124752,0.477609108
41.856604,-87.66462237,0.09520202,0.191748983,0.313907889
41.856604,-87.66663689,0.067535404,0.248602112,0.409114016
41.856604,-87.6686514,0.047219704,0.487298432,0.612170385
41.856604,-87.67066592,0.098526703,0.173330141,0.273006536
41.856604,-87.67670947,0.02821443,0.48992891,0.348400413
41.856604,-87.67872398,0.032891316,0.316308907,0.252287582
41.856604,-87.6807385,0.997706422,0.231668438,0.263585434
41.856604,-87.68275301,0.088636364,0.305272895,0.314015977
41.856604,-87.68476753,0.119166667,0.064557779,0.296317551
41.856604,-87.69081108,0.152551574,0.111921254,0.283075335
41.856604,-87.69282559,0.340123457,0.039147455,0.458424726
41.856604,-87.69484011,0.953525641,0.096118299,0.212156863
41.856604,-87.69685462,0.034900285,0.368503937,0.191553544
41.856604,-87.70088365,,,
41.856604,-87.70289817,0.611111111,0.02027027,0.580392157
41.856604,-87.70491269,0.092369478,0.105867347,0.384313725
41.856604,-87.7069272,0.078947368,0.220930233,0.337254902
41.856604,-87.70894172,0.1069869,0.195726496,0.417112299
41.856604,-87.71095623,0.074658254,0.321827411,0.266396214
41.856604,-87.71297075,0.081508516,0.215239592,0.293656286
41.858104,-87.60821593,,,
41.858104,-87.61425948,0.06284153,0.297560976,0.401960784
41.858104,-87.616274,0.111504425,0.219162141,0.388838612
41.858104,-87.62030303,0.117000955,0.164778093,0.405164993
41.858104,-87.62231754,0.05090312,0.428598848,0.475148199
41.858104,-87.62634657,0.518518519,0.117052023,0.285655315
41.858104,-87.62836109,0.073811849,0.585477416,0.304836601
41.858104,-87.63037561,0.274834437,0.061809251,0.290314914
41.858104,-87.63239012,0.547222222,0.017098889,0.724251806
41.858104,-87.63440464,0.022075055,0.162365591,0.227941176
41.858104,-87.63641915,0.154885655,0.075439147,0.490272972
41.858104,-87.63843367,0.065972222,0.462650602,0.443850267
41.858104,-87.64044818,0.03616212,0.386268163,0.360412013
41.858104,-87.6424627,0.059966915,0.190184049,0.307770516
41.858104,-87.64447722,0.166666667,0.084,0.245098039
41.858104,-87.64649173,0.078648495,0.145441031,0.304374057
41.858104,-87.64850625,0.369047619,0.068292683,0.267973856
41.858104,-87.65052076,0.080487805,0.163738019,0.204575163
41.858104,-87.65253528,0.086956522,0.26783115,0.269411765
41.858104,-87.65454979,0.056737589,0.272524532,0.199821747
41.858104,-87.65656431,0.065721359,0.280280091,0.32377451
41.858104,-87.65857882,0.097877358,0.181798692,0.377157873
41.858104,-87.66059334,0.101001512,0.082318354,0.396392897
41.858104,-87.66260786,0.063583078,0.312619503,0.213088872
41.858104,-87.66462237,0.091273997,0.199041267,0.400333751
41.858104,-87.66663689,0.087236718,0.221148498,0.430594222
41.858104,-87.6686514,0.11614869,0.327427272,0.474737141
41.858104,-87.67268043,0.066637246,0.344586375,0.444624746
41.858104,-87.67469495,0.08720388,0.254485901,0.744250132
41.858104,-87.67670947,0.247866205,0.33530572,0.751111111
41.858104,-87.67872398,0.066448802,0.113585746,0.211294118
41.858104,-87.6807385,0.021806854,0.168371361,0.293194925
41.858104,-87.69081108,0.175659472,0.040051866,0.494901961
41.858104,-87.69282559,0.490740741,0.105263158,0.447058824
41.858104,-87.69484011,0.088187702,0.094365552,0.951198257
41.858104,-87.70088365,,,
41.858104,-87.70289817,0.107526882,0.333333333,0.364705882
41.858104,-87.70491269,0.06918239,0.299435028,0.231372549
41.858104,-87.7069272,0.086066854,0.27642487,0.302745098
41.858104,-87.70894172,0.125,0.098684211,0.340616246
41.858104,-87.71095623,0.165171898,0.095421481,0.316024341
41.858104,-87.71297075,0.052238806,0.116589327,0.614616756
41.859604,-87.60821593,0.117965368,0.149805447,0.671895425
41.859604,-87.61023045,0.517241379,0.051878354,0.487145969
41.859604,-87.61425948,,,
41.859604,-87.61828851,0.125,0.044094488,0.830065359
41.859604,-87.62030303,0.078138417,0.278479197,0.325396825
41.859604,-87.62231754,0.144808743,0.10321489,0.144852941
41.859604,-87.62433206,0.091347313,0.287765293,0.251294118
41.859604,-87.62836109,0.06802935,0.313671336,0.764555053
41.859604,-87.63037561,0.054508748,0.384575569,0.360784314
41.859604,-87.63239012,0.094618056,0.338624339,0.741176471
41.859604,-87.63440464,0.065591398,0.388958595,0.31254902
41.859604,-87.63843367,0.110349127,0.061329051,0.589452333
41.859604,-87.64044818,0.082655827,0.148910412,0.359912854
41.859604,-87.6424627,0.133479746,0.109262518,0.395382669
41.859604,-87.64447722,0.098039216,0.177083333,0.188235294
41.859604,-87.64649173,0.081105515,0.239736207,0.879575163
41.859604,-87.64850625,0.099585921,0.16013527,0.635926629
41.859604,-87.65052076,0.09412693,0.398249158,0.309762203
41.859604,-87.65253528,0.088807786,0.319028609,0.280672269
41.859604,-87.65454979,0.100674374,0.28430567,0.35352215
41.859604,-87.65656431,0.166666667,0.008733624,0.898039216
41.859604,-87.65857882,0.12605042,0.09349833,0.525386997
41.859604,-87.66059334,0.098129057,0.198138901,0.265822021
41.859604,-87.66260786,0.090505464,0.190848651,0.345774172
41.859604,-87.66462237,0.084046346,0.211970075,0.44929972
41.859604,-87.66663689,0.149260226,0.051230605,0.533048128
41.859604,-87.6686514,0.044402752,0.363079019,0.287843137
41.859604,-87.67066592,0.086761603,0.366164542,0.205109923
41.859604,-87.67268043,0.04486898,0.555230432,0.342177722
41.859604,-87.68678204,0.040764791,0.337103247,0.398111837
41.859604,-87.68879656,0.079703957,0.216291097,0.326636501
41.859604,-87.69081108,0.045278246,0.440924976,0.351607843
41.859604,-87.69282559,0.030864198,0.139896373,0.216246499
41.859604,-87.69484011,0.046568627,0.153759186,0.301619778
41.859604,-87.69685462,0.054726368,0.319047619,0.411764706
41.859604,-87.69886914,,,
41.859604,-87.70088365,,,
41.859604,-87.70289817,0.072059001,0.342612154,0.717201426
41.859604,-87.70491269,0.09757384,0.218533887,0.333564014
41.859604,-87.7069272,0.108956602,0.106207708,0.350773994
41.859604,-87.70894172,0.096124031,0.123990773,0.377777778
41.859604,-87.71095623,0.772727273,0.011282051,0.477941176
41.859604,-87.71297075,0.073737374,0.21611002,0.299411765
41.861104,-87.60821593,0.074850299,0.124906507,0.629176471
41.861104,-87.61023045,0.508333333,0.016638935,0.673389356
41.861104,-87.61425948,,,
41.861104,-87.616274,0.154626109,0.103890974,0.381825038
41.861104,-87.61828851,0.289134438,0.171077505,0.138300654
41.861104,-87.62030303,0.206018519,0.142011834,0.165686275
41.861104,-87.62231754,0.045307443,0.378328742,0.284705882
41.861104,-87.62433206,0.092938456,0.240812131,0.535397317
41.861104,-87.62836109,0.468253968,0.023182463,0.621666667
41.861104,-87.63037561,0.123236823,0.209324009,0.420588235
41.861104,-87.63440464,0.009803922,0.107052897,0.115323166
41.861104,-87.63843367,0.143478261,0.024864865,0.697586727
41.861104,-87.64447722,0.328703704,0.030176027,0.519825708
41.861104,-87.64649173,0.060200669,0.239775461,0.168627451
41.861104,-87.64850625,0.120214395,0.103535754,0.466666667
41.861104,-87.65052076,0.058149589,0.48460088,0.38995098
41.861104,-87.65454979,0.232704403,0.016640502,0.430696416
41.861104,-87.65656431,0.109289617,0.388535032,0.001012642
41.861104,-87.65857882,0.529824561,0.050747863,0.419495798
41.861104,-87.66059334,0.094380797,0.142523909,0.400280112
41.861104,-87.66260786,0.067463832,0.284597933,0.42045575
41.861104,-87.66462237,0.078155267,0.260025572,0.432528909
41.861104,-87.66663689,0.070112467,0.222133631,0.327895425
41.861104,-87.6686514,0.094907407,0.220428611,0.313115468
41.861104,-87.67066592,0.114891519,0.12132089,0.33107546
41.861104,-87.68678204,0.059632209,0.365147663,0.328704597
41.861104,-87.69081108,0.038318074,0.502385009,0.338523645
41.861104,-87.69282559,0.975308642,0.032066508,0.235854342
41.861104,-87.69484011,0.068238213,0.257015306,0.292810458
41.861104,-87.69685462,,,
41.861104,-87.70289817,0.08974359,0.30952381,0.247058824
41.861104,-87.70491269,0.108619173,0.360608944,0.257598039
41.861104,-87.7069272,0.149122807,0.052197802,0.475816993
41.861104,-87.70894172,0.431924883,0.086691087,0.178431373
41.861104,-87.71095623,0.527777778,0.032085561,0.733333333
41.861104,-87.71297075,0.085694051,0.120170213,0.60629515
41.861104,-87.71498526,0.094343,0.173758865,0.323257919
41.862604,-87.60821593,0.90990991,0.071705426,0.674509804
41.862604,-87.61425948,0.048546691,0.10050345,0.539265963
41.862604,-87.616274,0.248180495,0.093507554,0.094156094
41.862604,-87.61828851,0.123163842,0.048571664,0.780906461
41.862604,-87.62030303,0.187804878,0.058387924,0.382461874
41.862604,-87.62231754,0.979390681,0.169090909,0.479302832
41.862604,-87.62433206,0.969202899,0.096335079,0.009481261
41.862604,-87.62634657,0.110435664,0.262151394,0.39372549
41.862604,-87.62836109,0.053734062,0.504827586,0.473856209
41.862604,-87.63037561,0.098484848,0.202143951,0.330423782
41.862604,-87.63440464,0.095927117,0.11758034,0.493930906
41.862604,-87.64044818,0.426666667,0.147928994,0.110457516
41.862604,-87.6424627,0.163333333,0.092764378,0.211372549
41.862604,-87.64447722,0.138888889,0.191489362,0.294901961
41.862604,-87.64649173,0.045508274,0.457792208,0.301960784
41.862604,-87.64850625,0.951149425,0.092356688,0.820915033
41.862604,-87.65052076,,,
41.862604,-87.65253528,0.147435897,0.080745342,0.066460268
41.862604,-87.65454979,0.583333333,0.064516129,0.060784314
41.862604,-87.65656431,0.136363636,0.458333333,0.188235294
41.862604,-87.65857882,0.071475626,0.275149538,0.80130719
41.862604,-87.66059334,0.032943216,0.559069429,0.326916221
41.862604,-87.66663689,0.5,0.003436426,0.760784314
41.862604,-87.6686514,0.106481481,0.276391555,0.510784314
41.862604,-87.67066592,0.093434343,0.298192771,0.500754148
41.862604,-87.68678204,0.077011494,0.181704261,0.260784314
41.862604,-87.69081108,0.046036916,0.560423512,0.394171614
41.862604,-87.69282559,0.118794326,0.105499439,0.388235294
41.862604,-87.69484011,0.043010753,0.250288351,0.309090909
41.862604,-87.69685462,,,
41.862604,-87.69886914,,,
41.862604,-87.70289817,,,
41.862604,-87.70491269,0.047619048,0.14,0.098039216
41.862604,-87.7069272,0.10530303,0.238870793,0.300980392
41.862604,-87.70894172,,,
41.862604,-87.71095623,0.016749039,0.364345738,0.326666667
41.862604,-87.71297075,0.059925094,0.163302752,0.267156863
41.862604,-87.71498526,0.255208333,0.028776978,0.311484594
41.864104,-87.60821593,0.057575758,0.401459854,0.537254902
41.864104,-87.61425948,,,
41.864104,-87.616274,,,
41.864104,-87.61828851,0.609259259,0.067314884,0.524313725
41.864104,-87.62030303,0.089285714,0.104648447,0.839411765
41.864104,-87.62231754,0.280864198,0.051039698,0.377183601
41.864104,-87.62433206,0.093574224,0.415485444,0.472099298
