id,lat,lng,tree,sky,entropy_mean,_r,_g,_b,color,neighborhood
647,40.724283,-73.93937046,56343.75,556.75,6.137066078,0.001234568,0.066437008,0.442701525,#706969,Greenpoint
648,40.724283,-73.94135042,46082.75,10293.5,6.039240827,0.130434783,0.093521279,0.301388889,#4c4b45,Greenpoint
649,40.724283,-73.94333038,48761.5,10946.5,6.038148853,0.115695793,0.256751143,0.248400413,#3f3a2f,Greenpoint
650,40.724283,-73.94531035,20389.25,18796,6.070754603,0.085762877,0.214375,0.246059208,#3e3831,Greenpoint
651,40.724283,-73.94729031,59732.75,6224,5.887379535,0.089444084,0.140910753,0.794190269,#cabdad,Greenpoint
652,40.724283,-73.94927027,69.5,20349.75,5.872909519,0.043936731,0.31462538,0.301793909,#4c3b34,Greenpoint
653,40.724283,-73.9532302,17485.25,16000.75,5.766437502,0.079190751,0.232401934,0.214648212,#36302a,Greenpoint
654,40.724283,-73.95521016,432.75,69629.25,5.382195448,0.076142132,0.35074184,0.367102397,#5d4b3c,Greenpoint
655,40.724283,-73.95719012,1165.75,41230,5.476818627,0.126488095,0.135061803,0.240885984,#3d3b35,Greenpoint
656,40.724283,-73.96115004,2374.75,27882,4.932899384,0.164120994,0.063487536,0.509251997,#818179,Greenpoint
657,40.724283,-73.97302982,22229.75,26979.75,6.003410817,0.031959852,0.324755533,0.224106113,#392a26,East Village
658,40.724283,-73.97500978,8190.25,19171,5.545500765,0.081050228,0.289912629,0.266878643,#443930,East Village
659,40.724283,-73.97698974,65170.75,8756.5,5.74775603,0.067007282,0.535673839,0.561526232,#8f6142,East Village
660,40.724283,-73.9789697,8511.25,3884.75,5.727708253,0.036206897,0.427098675,0.006051693,#010100,East Village
661,40.724283,-73.98094967,45776.25,8118.25,5.939485678,0.07964135,0.532684023,0.455157715,#745336,East Village
662,40.724283,-73.98292963,36830.75,7390.5,5.987121574,0.088807786,0.258938415,0.315165053,#50463b,East Village
663,40.724283,-73.98490959,16967.25,27351.5,6.013768265,0.103335666,0.221070545,0.517326931,#837866,East Village
664,40.724283,-73.98688955,23118.25,18002.75,5.69782767,0.089007414,0.368919032,0.425775401,#6c5944,East Village
665,40.724283,-73.98886951,44223,6489.5,5.784859062,0.016347099,0.292935839,0.336165577,#553f3c,East Village
666,40.724283,-73.99084948,18737.5,25323,5.81919716,0.383838384,0.028913551,0.383641457,#5f615f,East Village
667,40.724283,-73.99282944,13834.75,32434.25,5.806993506,0.071568627,0.27968193,0.220030166,#382f28,East Village
668,40.724283,-73.99678936,796.5,4824.75,5.648746448,0.184627575,0.15122828,0.211132195,#34352d,East Village
669,40.724283,-73.99876932,777.25,5556,5.343480197,0.504844961,0.100690786,0.197024221,#2d3232,Soho
670,40.724283,-74.00074929,19344.25,5718.25,5.670892072,0.256802721,0.038356164,0.128456511,#20201f,Soho
671,40.724283,-74.00470921,11722.25,29063.25,6.20197939,0.158634538,0.034016393,0.28563067,#484846,Soho
672,40.724283,-74.00668917,62263.75,13987.5,6.0210903,0.456349206,0.01035503,0.311880046,#4e4f4f,Soho
673,40.724283,-74.00866914,5605,19375.5,5.816263155,0.149077649,0.132322888,0.244972883,#3e3d36,Soho
674,40.724283,-74.0106491,18834.25,8743.5,5.263562089,0.175638934,0.053956518,0.283776695,#484844,Soho
675,40.725783,-73.90373114,37179.5,35317.25,5.795702846,0.255707763,0.049829352,0.328291317,#51534f,Maspeth
676,40.725783,-73.9057111,30275.5,46994,5.520219222,0.408653846,0.02061447,0.430093777,#6b6d6c,Maspeth
677,40.725783,-73.90769107,7692.25,41211.75,5.363127502,0.057635175,0.388706045,0.310126242,#4f3a30,Maspeth
678,40.725783,-73.90967103,1136,64337.75,5.458854152,0.113333333,0.171339564,0.262254902,#423f37,Maspeth
679,40.725783,-73.91759088,6237.25,55014,5.838541064,0.235209235,0.034146341,0.631652661,#9ea19b,Maspeth
680,40.725783,-73.91957084,3859.75,65613.25,5.263670439,0.133333333,0.022411304,0.78211527,#c7c6c2,Maspeth
681,40.725783,-73.93145061,7273.25,36754.25,5.616856547,0.202405498,0.108476851,0.224786325,#373933,Maspeth
682,40.725783,-73.93343057,1834.75,56778.25,5.466129376,0.532751092,0.166182874,0.138562092,#1d2223,Sunny Side
683,40.725783,-73.93541054,1334.75,69003,5.424353483,0.100844773,0.257546913,0.32771836,#534b3e,Sunny Side
684,40.725783,-73.9373905,49711.75,23513.75,6.104713126,0.103996367,0.158805712,0.251742919,#403c36,Sunny Side
685,40.725783,-73.93937046,26557.5,17900.75,5.415476034,0.106108898,0.173318602,0.450731404,#726b5f,Sunny Side
686,40.725783,-73.94135042,8335.5,24485.75,5.873990624,0.098773842,0.138151703,0.226470588,#393631,Greenpoint
687,40.725783,-73.94333038,43891.5,11034.75,6.227676425,0.09460279,0.192955769,0.744749455,#bdae99,Greenpoint
688,40.725783,-73.94531035,17890.25,21692,5.557925556,0.144657863,0.074930287,0.463788068,#76756d,Greenpoint
689,40.725783,-73.94729031,53257.75,11786,6.141569345,0.100961538,0.080433101,0.450718954,#726f69,Greenpoint
690,40.725783,-73.94927027,7167.75,41758.5,5.830742328,0.051635992,0.406078724,0.374789916,#5f4438,Greenpoint
691,40.725783,-73.95125023,17109.5,21802.75,5.868120444,0.072076298,0.222919281,0.302466793,#4d433b,Greenpoint
692,40.725783,-73.9532302,3711,21020.25,5.623338632,0.068925234,0.430042703,0.346928105,#584232,Greenpoint
693,40.725783,-73.95521016,747.75,37872,5.116313546,0.138513514,0.133839754,0.454874537,#737164,Greenpoint
694,40.725783,-73.95719012,34.5,57283.25,5.246933162,0.051223892,0.492254013,0.468300654,#774e3c,Greenpoint
695,40.725783,-73.95917008,5779.25,51486.75,5.031068987,0.040257649,0.434044987,0.337254902,#553930,Greenpoint
696,40.725783,-73.97302982,30133,41175.25,6.017590598,0.087575758,0.278058645,0.517124183,#83725f,East Village
697,40.725783,-73.97500978,21236.75,33849.25,5.461467347,0.083333333,0.22397892,0.301960784,#4d443b,East Village
698,40.725783,-73.97698974,8022,20424.75,5.635506648,0.09021601,0.14213473,0.197397504,#322f2b,East Village
699,40.725783,-73.9789697,35711.25,3599.25,5.599702691,0.484061931,0.075076923,0.298713235,#464c4b,East Village
700,40.725783,-73.98094967,26282.5,29827.5,5.753841715,0.042941492,0.371263452,0.327973856,#533c34,East Village
701,40.725783,-73.98292963,73237.25,7237.5,5.851188392,0.382352941,0.054487179,0.174789916,#2a2c2a,East Village
702,40.725783,-73.98490959,80904.75,9036,5.931184364,0.545454545,0.017080745,0.229590018,#393a3a,East Village
703,40.725783,-73.98688955,47850.5,19944,5.984360052,0.419025157,0.079371022,0.374089636,#575f5b,East Village
704,40.725783,-73.98886951,24158.75,8635.75,5.746439542,0.097442144,0.217454642,0.315018773,#50493e,East Village
705,40.725783,-73.99084948,19816.25,13589,5.359631796,0.095238095,0.226267438,0.421664275,#6b6153,East Village
706,40.725783,-73.9948094,457,18012.75,5.597291,0.297770701,0.078854847,0.19278625,#2e312d,East Village
707,40.725783,-73.99876932,1857.75,5975.25,5.409675899,0.335008375,0.048780488,0.251937625,#3d403d,Soho
708,40.725783,-74.00074929,17493.25,17016,5.930223947,0.060272158,0.417811321,0.288671024,#49352a,Soho
709,40.725783,-74.00470921,1221,11857,5.482966331,0.108942414,0.242448651,0.332897603,#544d40,West Village
710,40.725783,-74.00668917,1085.25,9508.75,5.729476235,0.179961089,0.083590828,0.33260311,#54544d,West Village
711,40.725783,-74.00866914,7526.5,7599.25,5.674913489,0.125600699,0.085070799,0.254873544,#403f3b,West Village
712,40.725783,-74.0106491,38085.25,34982.25,5.467070742,0.110381078,0.240822785,0.399746996,#655d4d,West Village
713,40.725783,-74.01262906,6602.25,73977.25,5.68156386,0.184173669,0.086703097,0.39869281,#64655c,West Village
714,40.725783,-74.02450883,3299.25,83829.25,5.405939361,0.577777778,0.12295082,0.318954248,#474c51,The Waterfront
715,40.727283,-73.90373114,67165.75,25787.25,,,,,,Maspeth
716,40.727283,-73.9057111,88881.5,27852,,,,,,Maspeth
717,40.727283,-73.90769107,4054.5,48041.75,4.648932209,0.118166425,0.184545333,0.552497225,#8c8572,Maspeth
718,40.727283,-73.91165099,4421.5,64757.25,5.583074207,0.209643606,0.048668503,0.388235294,#61635e,Maspeth
719,40.727283,-73.91759088,1852.5,51539.25,5.281081276,0.099348751,0.242905569,0.389328808,#63594b,Maspeth
720,40.727283,-73.91957084,6417.25,64240.5,5.630420011,0.551373955,0.08028777,0.681372549,#9fa9ad,Maspeth
721,40.727283,-73.92353076,35571.25,56979.25,5.954993891,0.579310345,0.164212911,0.629590018,#8693a0,Maspeth
722,40.727283,-73.92947065,6280.5,77302.75,6.149049296,0.277777778,0.034749035,0.169281046,#2a2b29,Maspeth
723,40.727283,-73.93343057,2324.75,60567.75,5.095970151,0.09172916,0.391748627,0.579282279,#937959,Sunny Side
724,40.727283,-73.93541054,21112.5,46630.25,5.444459878,0.093454791,0.27429206,0.70627451,#b49e82,Sunny Side
725,40.727283,-73.9373905,46317.5,23663.25,5.419516611,0.042818611,0.408202587,0.365309201,#5d4037,Sunny Side
726,40.727283,-73.93937046,849.25,50604,5.436390449,0.100280998,0.183027965,0.484126984,#7b7264,Sunny Side
727,40.727283,-73.94135042,779,43467.25,5.092948979,0.071097372,0.266227754,0.393005862,#645449,Sunny Side
728,40.727283,-73.94333038,67816.25,4724.75,5.885695491,0.336095764,0.036721445,0.522416534,#808580,Greenpoint
729,40.727283,-73.94531035,45978,22529.75,5.816438536,0.090410959,0.143644235,0.203361345,#33302c,Greenpoint
730,40.727283,-73.94729031,46763,7286.5,6.027486859,0.132996633,0.092740047,0.322021116,#52504a,Greenpoint
731,40.727283,-73.94927027,50173.75,32230.25,5.842180793,0.054374779,0.352302508,0.616147636,#9d7765,Greenpoint
732,40.727283,-73.9532302,118.75,22155.5,5.563699826,0.192090395,0.033976389,0.46964165,#777773,Greenpoint
733,40.727283,-73.95521016,8004.5,21483.25,5.97806275,0.146551724,0.069519358,0.371791444,#5e5e58,Greenpoint
734,40.727283,-73.95719012,5194.25,32813.5,5.748710131,0.052309613,0.458841725,0.414901961,#694839,Greenpoint
735,40.727283,-73.95917008,16422.75,54399.5,5.230058735,0.153784219,0.094801924,0.317138707,#505049,Greenpoint
736,40.727283,-73.97500978,32364.75,26804.75,5.41164141,0.044571842,0.433619995,0.324270153,#52382e,East Village
737,40.727283,-73.97698974,17372.5,14199.25,5.09300359,0.10281457,0.265962131,0.46873065,#776b57,East Village
738,40.727283,-73.9789697,40230.5,4342.5,5.675650227,0.077200577,0.275327771,0.243718228,#3e342d,East Village
739,40.727283,-73.98094967,62888,5463.75,6.158695932,0.10952381,0.183486239,0.14248366,#24221d,East Village
740,40.727283,-73.98292963,26353,11359.75,5.808529679,0.250550055,0.165122616,0.163547237,#262922,East Village
741,40.727283,-73.99084948,47386.75,7890.75,5.781868552,0.056636929,0.270691548,0.337032926,#55463e,East Village
742,40.727283,-73.99678936,59166,16433.5,6.166821742,0.486338798,0.031737773,0.3589169,#585b5b,Soho
743,40.727283,-73.99876932,70211,6989,6.062025371,0.108660131,0.23915592,0.152049911,#26231d,Soho
744,40.727283,-74.00074929,19824.75,29918,5.49199065,0.063573883,0.391129032,0.277871148,#46352b,Soho
745,40.727283,-74.00272925,24149.5,7046,5.82865589,0.423428363,0.068069861,0.413710051,#626966,West Village
746,40.727283,-74.00470921,10576.25,6741.5,5.855807753,0.066927554,0.295999287,0.36075217,#5b4b40,West Village
747,40.727283,-74.00668917,1208.5,4945.75,5.115655047,0.16159861,0.114744293,0.312200436,#4f4f46,West Village
748,40.727283,-74.00866914,5841.75,18098,5.43591988,0.147356322,0.102618542,0.314839572,#504f48,West Village
749,40.727283,-74.0106491,17472.5,37283.75,5.641023332,0.490162037,0.031502953,0.53508926,#848888,West Village
750,40.727283,-74.02450883,2642.25,80851.75,5.45472425,0.128865979,0.182330827,0.417254902,#6a6657,The Waterfront
751,40.727283,-74.03044872,17713.75,45272.25,5.457681724,0.087451698,0.272893773,0.356862745,#5a4f42,The Waterfront
752,40.727283,-74.03242868,21152.75,13289.75,5.786401074,0.131178161,0.165195101,0.404959631,#676356,The Waterfront
753,40.728783,-73.90175118,45934.25,41293.75,6.128678393,0.095280765,0.205222508,0.444281046,#71675a,Maspeth
754,40.728783,-73.90373114,59941.75,31834.5,6.223856221,0.087121212,0.282958199,0.221746881,#383028,Maspeth
755,40.728783,-73.9057111,11333.75,70857.25,6.100398855,0.046666667,0.421686747,0.232492997,#3b2922,Maspeth
756,40.728783,-73.90769107,3046.25,58367,5.186593059,0.05551369,0.45336522,0.318845316,#51382c,Maspeth
757,40.728783,-73.90967103,6785.5,44805.25,5.351349952,0.201754386,0.2375,0.001371977,#000000,Maspeth
758,40.728783,-73.91165099,12328.25,55797.25,4.692576452,0.193602694,0.038011135,0.46426025,#757671,Maspeth
759,40.728783,-73.91759088,23994.75,55920.25,5.64899619,0.072891853,0.397462602,0.575272331,#927158,Maspeth
760,40.728783,-73.91957084,19109.75,50817,5.659817877,0.571212121,0.137995923,0.658101135,#909da7,Maspeth
761,40.728783,-73.92551073,23600.25,41728,5.825799081,0.131512869,0.166145181,0.272463768,#454339,Maspeth
762,40.728783,-73.92749069,15883.75,83331,6.220610972,0.177777778,0.127118644,0.231372549,#3a3b33,Maspeth
763,40.728783,-73.93145061,43973.75,54588.25,6.070279332,0.442528736,0.012489233,0.758823529,#bfc1c0,Maspeth
764,40.728783,-73.9373905,3440.5,61801.25,5.760159402,0.105839416,0.075095925,0.780463458,#c7c1b8,Sunny Side
765,40.728783,-73.94333038,840,70555,4.596159393,0.022326276,0.465769012,0.422008804,#6b4039,Greenpoint
766,40.728783,-73.94531035,4410,44034.5,5.294933625,0.151846074,0.096044351,0.443602526,#717066,Greenpoint
767,40.728783,-73.94729031,14408.75,35306.5,5.56023138,0.077380952,0.246299077,0.32640056,#53483e,Greenpoint
768,40.728783,-73.94927027,3278.75,27645,5.233861895,0.119247839,0.088479663,0.63885918,#a29e94,Greenpoint
769,40.728783,-73.95125023,8126.75,21393.75,5.849125642,0.055945693,0.314696133,0.253501401,#40332c,Greenpoint
770,40.728783,-73.95521016,15522.75,10690.75,5.775219252,0.054566645,0.402713774,0.32247678,#523b31,Greenpoint
771,40.728783,-73.95719012,26642.75,26495.75,6.489218141,0.060535915,0.414949354,0.680451575,#ad7f65,Greenpoint
772,40.728783,-73.95917008,1828.25,22015,5.489162313,0.095252838,0.169304959,0.343191221,#575148,Greenpoint
773,40.728783,-73.97104985,5251,71618.25,5.477588846,0.068922306,0.185107864,0.225411765,#39332e,East Village
774,40.728783,-73.97500978,10943.75,32766,5.120934341,0.072850036,0.298853016,0.302667952,#4d4036,East Village
775,40.728783,-73.9789697,20506.5,13506.5,5.927567149,0.18313172,0.056698674,0.483181442,#7a7b74,East Village
776,40.728783,-73.98094967,29877.75,12659.75,5.839573098,0.171220401,0.134657837,0.095168067,#181815,East Village
777,40.728783,-73.98292963,29723.5,13317.25,5.704256436,0.145419103,0.120101138,0.416681299,#6a685d,East Village
778,40.728783,-73.98490959,42175,8341.75,5.618323958,0.163647343,0.089639493,0.246418567,#3e3e39,East Village
779,40.728783,-73.99084948,24895.25,12855.25,5.8865219,0.395597484,0.089800068,0.175341652,#282c2a,East Village
780,40.728783,-73.99282944,921,12783.25,5.896060768,0.09952315,0.2219832,0.34802139,#585045,East Village
781,40.728783,-73.9948094,4029.25,8151,5.616509778,0.060843373,0.332825407,0.282647626,#483830,East Village
782,40.728783,-73.99678936,29103.75,6050.5,5.668304854,0.402298851,0.043517407,0.146816479,#232524,Soho
783,40.728783,-74.00272925,16099.25,39482.75,6.187146176,0.096674401,0.242816901,0.409457901,#685d4f,West Village
784,40.728783,-74.00470921,33651.5,2915,5.613185467,0.036670547,0.097127996,0.35755003,#5b5452,West Village
785,40.728783,-74.00668917,2453,12704,5.394450945,0.098997494,0.194295652,0.462070074,#756c5e,West Village
786,40.728783,-74.00866914,2727.25,30106.5,5.322098006,0.086419753,0.368382026,0.330539216,#544535,West Village
787,40.728783,-74.0106491,6777.75,41317.5,5.384423085,0.134097525,0.140512349,0.35020145,#59564c,West Village
788,40.728783,-74.03440864,15719.25,17291.75,5.619743395,0.294378698,0.077594123,0.251211073,#3c403b,The Waterfront
789,40.730283,-73.90175118,35736,41204.25,5.979201869,0.077388673,0.419021739,0.257703081,#413226,Maspeth
790,40.730283,-73.90373114,6477.75,63606.5,5.729098351,0.098253275,0.08137882,0.334402852,#55524e,Maspeth
791,40.730283,-73.90967103,6755.75,70160,6.230215616,0.100326797,0.236111111,0.529411765,#877a67,Maspeth
792,40.730283,-73.91165099,9482,48451,5.555315917,0.077001013,0.13840976,0.198331247,#322e2b,Maspeth
793,40.730283,-73.91363095,7685.5,83391.5,5.245479523,0.26056338,0.101719198,0.304139434,#494d45,Maspeth
794,40.730283,-73.91759088,67726.5,31239,6.194035072,0.487179487,0.013211382,0.723529412,#b6b8b8,Maspeth
795,40.730283,-73.91957084,25043,47561,5.420579343,0.519553073,0.021879966,0.763865546,#bec2c2,Maspeth
796,40.730283,-73.9215508,29697.5,46826,4.743007179,0.042694246,0.192407776,0.492684766,#7d6b65,Maspeth
797,40.730283,-73.92353076,2344.75,36975.5,5.011565374,0.064642778,0.455287009,0.558296437,#8e664d,Maspeth
798,40.730283,-73.92551073,1505.5,43457.5,5.431464745,0.136989247,0.137119604,0.461764706,#757265,Maspeth
799,40.730283,-73.92749069,11729.5,33128.25,5.63020761,0.13214671,0.030220049,0.507570117,#81807d,Maspeth
800,40.730283,-73.93343057,23611,50696.5,5.871262406,0.062399356,0.404296875,0.267712418,#443228,Sunny Side
801,40.730283,-73.94333038,6952.25,61361.75,4.866788514,0.29122807,0.027027027,0.56262505,#8c8f8b,Sunny Side
802,40.730283,-73.94531035,1174.5,49310.75,5.257129027,0.037405813,0.380893809,0.335603715,#553c34,Greenpoint
803,40.730283,-73.94729031,13254.25,63752,5.718718779,0.553470919,0.150352609,0.4088812,#586368,Greenpoint
804,40.730283,-73.94927027,954,31487.75,5.399135499,0.047643906,0.409246283,0.310068892,#4f372e,Greenpoint
805,40.730283,-73.95125023,3761,45073.75,5.080803438,0.045723617,0.372916191,0.312228164,#4f3a31,Greenpoint
806,40.730283,-73.9532302,3022,18471.5,5.782175933,0.029352761,0.388362652,0.350312433,#593c36,Greenpoint
807,40.730283,-73.95917008,3761.25,37458.5,5.607463505,0.043912176,0.444330741,0.294781297,#4b3229,Greenpoint
808,40.730283,-73.96115004,14274,39111.5,5.945824611,0.085213841,0.277583893,0.66399287,#a9927a,Greenpoint
809,40.730283,-73.97302982,45998.25,48348,5.791082846,0.546130952,0.085365854,0.395776772,#5c6264,East Village
810,40.730283,-73.97500978,17428,351.5,5.924414612,0.053314121,0.080231214,0.19164728,#302e2c,East Village
811,40.730283,-73.9789697,58570.25,13366.5,6.093012304,0.083333333,0.19771615,0.858543417,#dac5af,East Village
812,40.730283,-73.98094967,18822.75,27803.25,6.15212337,0.087178517,0.272240527,0.810346266,#ceb396,East Village
813,40.730283,-73.98490959,26084.25,14346.75,5.738554632,0.122729504,0.14017341,0.358416574,#5b584e,East Village
814,40.730283,-73.98688955,53330.25,10546.25,5.621868641,0.081659973,0.349882904,0.253713607,#40352a,East Village
815,40.730283,-73.99084948,3364.75,17369.75,5.527280017,0.27027027,0.043772182,0.346327188,#555854,East Village
816,40.730283,-73.99282944,147.75,9368,6.033426287,0.071762079,0.348916277,0.307581699,#4e3e33,East Village
817,40.730283,-73.9948094,5415,8904,6.157380054,0.094635561,0.293455558,0.279306433,#473e32,East Village
818,40.730283,-73.99678936,71809.5,5831.75,6.178849993,0.885862516,0.090909091,0.326066897,#534b50,Soho
819,40.730283,-73.99876932,10835,10548,5.378614069,0.052413077,0.170787911,0.298966614,#4c433f,Soho
820,40.730283,-74.00074929,28892.25,1595.25,4.768743881,0.075023445,0.268012735,0.228330942,#3a312a,West Village
821,40.730283,-74.00272925,4803,16001.5,6.070380964,0.088516746,0.319606772,0.366346539,#5d4f3f,West Village
822,40.730283,-74.00470921,10890.25,28744.5,5.699433466,0.080959713,0.292501689,0.267933635,#443a30,West Village
823,40.730283,-74.00668917,31236.5,10612.75,6.098369572,0.040526849,0.428819696,0.588661552,#966555,West Village
824,40.730283,-74.00866914,685.5,14584.25,4.900634696,0.06923452,0.350388656,0.367278431,#5d4a3c,West Village
825,40.730283,-74.0106491,19314,51506.5,6.169413473,0.088912887,0.179945589,0.480485528,#7a7064,West Village
826,40.730283,-74.03242868,13406.5,13357.5,5.703810562,0.096666667,0.03527088,0.402841716,#666563,The Waterfront
827,40.730283,-74.03440864,31963.75,41794.75,5.719510349,0.541152263,0.026213592,0.757352941,#bcbfc1,The Waterfront
828,40.731783,-73.90175118,78629,4008,6.264463321,0.090909091,0.210069444,0.205347594,#342f29,Maspeth
829,40.731783,-73.91165099,30904,47919.5,5.879786848,0.121287129,0.201798202,0.186928105,#2f2d26,Woodside
830,40.731783,-73.91759088,8244.25,82832,5.464811916,0.666666667,0.055555556,0.235294118,#38383c,Woodside
831,40.731783,-73.91957084,37034.5,47395.25,5.483276747,0.973255814,0.505882353,0.238095238,#3c1e22,Maspeth
832,40.731783,-73.9215508,10084,49559,5.543945207,0.167574932,0.077475195,0.453084648,#73736a,Maspeth
833,40.731783,-73.92353076,5098.5,39276.75,5.735650568,0.343881857,0.015189387,0.668723883,#a7aaa8,Maspeth
834,40.731783,-73.92551073,24862.75,30008,5.674144384,0.244739756,0.128907923,0.093437375,#161714,Maspeth
835,40.731783,-73.93541054,14152.25,58206,5.644169697,0.097507331,0.231343284,0.36127451,#5c5346,Sunny Side
836,40.731783,-73.94333038,4544.25,74112.25,4.834171113,0.142631994,0.039065386,0.530784314,#878682,Sunny Side
837,40.731783,-73.94531035,7522.75,47671,5.500771961,0.590643275,0.643639987,0.295196078,#1a304b,Greenpoint
838,40.731783,-73.94927027,12397.25,50913.75,5.874383519,0.079421904,0.229798903,0.286013072,#484038,Greenpoint
839,40.731783,-73.95125023,1955,42752.25,5.504385407,0.107080765,0.264816675,0.332248644,#544c3e,Greenpoint
840,40.731783,-73.9532302,14660,19330.75,5.736169952,0.174116799,0.092838019,0.496510469,#7e7e72,Greenpoint
841,40.731783,-73.95521016,17735.5,19234,6.089264265,0.164453524,0.126665804,0.365178361,#5d5c51,Greenpoint
842,40.731783,-73.95719012,42265,4853.5,5.982479905,0.07516129,0.300504071,0.27708837,#463b31,Greenpoint
843,40.731783,-73.95917008,16388,50077.75,5.786610248,0.086734694,0.140300644,0.260877684,#423e39,Greenpoint
844,40.731783,-73.96115004,2145.25,40756,5.231829656,0.104407135,0.063343303,0.808219178,#cec9c1,Greenpoint
845,40.731783,-73.97500978,65714.5,4761.5,5.540356493,0.063763066,0.32860087,0.26346908,#43352d,East Village
846,40.731783,-73.98292963,929.75,21648,6.264536659,0.108838976,0.239194932,0.562136579,#8f836d,East Village
847,40.731783,-73.98490959,4716.5,23094,5.858103631,0.125419933,0.136523467,0.420507875,#6b675c,East Village
848,40.731783,-73.99084948,50497.5,9341.5,5.914531792,0.121044886,0.154607509,0.328291317,#535046,East Village
849,40.731783,-73.99282944,43366,3154,5.828390737,0.229032258,0.089959373,0.140767974,#222320,East Village
850,40.731783,-73.9948094,18762.25,16744.25,6.092020637,0.11201484,0.184227129,0.460421206,#756e5f,Greenwich Village
851,40.731783,-73.99678936,56316.25,9184.5,6.230772365,0.134879725,0.040223927,0.461310378,#757470,Greenwich Village
852,40.731783,-73.99876932,65774.25,15294,6.320832912,0.593253968,0.077490775,0.202427638,#2f3133,Soho
853,40.731783,-74.00074929,3219,27533.75,6.023808404,0.114864865,0.198778999,0.259013283,#423d34,West Village
854,40.731783,-74.00668917,49040.75,16481,5.564106339,0.203030303,0.043069695,0.143081232,#242422,West Village
855,40.731783,-74.00866914,12654.75,16317,5.307558321,0.056032873,0.412226671,0.270921986,#453228,West Village
856,40.731783,-74.0106491,39126,46361.25,6.143769955,0.080034722,0.405234276,0.546482122,#8b6e52,West Village
857,40.731783,-74.03242868,5908.25,64401.25,5.996906269,0.574773414,0.277917716,0.622745098,#728b9e,The Waterfront
858,40.731783,-74.03440864,49419,46315.25,6.087982389,0.085784314,0.15212528,0.438235294,#6f675e,The Waterfront
859,40.733283,-73.89977122,60547,21108.25,5.824008938,0.862903226,0.069506726,0.184107327,#2e2b2e,Maspeth
860,40.733283,-73.90175118,8171.5,61865.5,5.345878877,0.031873219,0.278571429,0.399286988,#654e49,Maspeth
861,40.733283,-73.9057111,8111.5,61994.75,5.430687259,0.107079646,0.279357231,0.30505279,#4d4638,Woodside
862,40.733283,-73.90769107,1672.25,22462.25,5.226171868,0.107612267,0.129256035,0.602173913,#999285,Woodside
863,40.733283,-73.91957084,70552,19274.25,6.163279673,0.074919872,0.194756554,0.261764706,#423b35,Woodside
864,40.733283,-73.9215508,41965,68992.75,5.450653057,0.243055556,0.183206107,0.064215686,#0f100d,Maspeth
865,40.733283,-73.92353076,45642,69105,5.734036852,0.140692641,0.216089804,0.465795207,#76725d,Maspeth
866,40.733283,-73.92551073,89702.25,26448.25,5.697325385,0.06,0.068870523,0.355882353,#5a5654,Maspeth
867,40.733283,-73.9373905,41678.75,45161.5,6.162709605,0.533333333,0.024875622,0.788235294,#c4c8c9,Sunny Side
868,40.733283,-73.93937046,3104.75,76813.75,6.014158266,0.105426357,0.12195122,0.493837535,#7d786e,Sunny Side
869,40.733283,-73.94135042,19628,54154,5.46908656,0.103694374,0.195614683,0.378991597,#60594d,Sunny Side
870,40.733283,-73.94333038,3709.25,38498.25,4.785823784,0.174705252,0.012490461,0.81369281,#cfcfcc,Sunny Side
871,40.733283,-73.94927027,8347.5,55674,5.615528457,0.44676346,0.089100906,0.314947797,#49504e,Sunny Side
872,40.733283,-73.95125023,1139.25,31635.25,5.416325177,0.0477066,0.517735471,0.551228942,#8c5843,Greenpoint
873,40.733283,-73.9532302,7429.5,13743.75,6.051151985,0.096811071,0.2102786,0.5114735,#827666,Greenpoint
874,40.733283,-73.95719012,1099,30272.25,5.088310233,0.100377501,0.258746996,0.61388739,#9c8c74,Greenpoint
875,40.733283,-73.95917008,12997.25,18751.25,5.650267491,0.067949385,0.30046875,0.285204991,#483b32,Sunny Side
876,40.733283,-73.97500978,58412.5,21434.5,5.874487787,0.114942529,0.348797251,0.29769821,#4b4331,East Village
877,40.733283,-73.97698974,51735,7733.25,5.74825488,0.053582555,0.437162935,0.333278867,#543b2f,East Village
878,40.733283,-73.98094967,34478.5,24309.25,5.649954721,0.209003215,0.079621096,0.319117647,#4f514a,East Village
879,40.733283,-73.98292963,17898.75,11880.5,5.315735808,0.461538462,0.031993437,0.09373318,#171717,East Village
880,40.733283,-73.98490959,34537.5,17302,5.83014126,0.043648924,0.470106289,0.36142457,#5c3c30,East Village
881,40.733283,-73.98688955,8618.5,18477.75,5.62332214,0.359848485,0.040104167,0.342245989,#535754,East Village
882,40.733283,-73.98886951,12325.75,7856.25,5.429538029,0.097514124,0.190839695,0.322444723,#524b42,East Village
883,40.733283,-73.99084948,1459,10461.75,5.651676193,0.112529343,0.153161656,0.182932544,#2e2c27,East Village
884,40.733283,-73.99282944,10067.5,8755.25,5.526280995,0.117855038,0.154118609,0.351060099,#59554b,East Village
885,40.733283,-73.9948094,30109,3522,5.463248368,0.074415308,0.305477376,0.220899091,#382e27,Gramercy
886,40.733283,-73.99678936,44423.75,4298.5,5.758204587,0.075787082,0.243192044,0.254781297,#403831,Greenwich Village
887,40.733283,-73.99876932,30002,13504.75,5.372281633,0.110311751,0.153016292,0.237490196,#3c3933,West Village
