,lat,lng,dir,city,entropy_mean,entropy_std
237,42.304631,-71.056707526,1,boston,4.01685635402,1.23792042231
238,42.304631,-71.056707526,2,boston,4.02752009264,1.13919139417
239,42.304631,-71.056707526,3,boston,4.23008449711,0.970277888539
240,42.304631,-71.0587372453,0,boston,3.77061512976,1.00069271405
241,42.304631,-71.0587372453,1,boston,4.71898025352,0.851819527177
242,42.304631,-71.0587372453,2,boston,4.85912066431,0.861852606775
243,42.304631,-71.0587372453,3,boston,4.57775557661,0.998231365542
244,42.304631,-71.0607669646,0,boston,4.90518774435,1.05621818111
245,42.304631,-71.0607669646,1,boston,,
246,42.304631,-71.0607669646,2,boston,,
247,42.304631,-71.0607669646,3,boston,4.74431598479,1.01266990445
248,42.304631,-71.0648264032,0,boston,4.72764391348,0.976470212579
249,42.304631,-71.0648264032,1,boston,4.40996958062,1.04638572227
250,42.304631,-71.0648264032,2,boston,4.96620178611,0.961429937507
251,42.304631,-71.0648264032,3,boston,5.0129399252,0.945945643647
252,42.304631,-71.0668561225,0,boston,4.69213047521,1.01966356917
253,42.304631,-71.0668561225,1,boston,4.60297146992,0.870066560173
254,42.304631,-71.0668561225,2,boston,5.13628040086,0.873676610509
255,42.304631,-71.0668561225,3,boston,4.8941754427,1.00425803941
256,42.304631,-71.0688858418,0,boston,,
257,42.304631,-71.0688858418,1,boston,,
258,42.304631,-71.0688858418,2,boston,4.81649943425,1.00067817715
259,42.304631,-71.0688858418,3,boston,5.09786227595,0.755903363664
260,42.304631,-71.0709155611,0,boston,4.9433864471,0.856590770564
261,42.304631,-71.0709155611,1,boston,4.47705238466,1.15637379449
262,42.304631,-71.0709155611,2,boston,4.8825150392,1.08964693938
263,42.304631,-71.0709155611,3,boston,5.0849714204,0.934833528035
264,42.304631,-71.0729452804,0,boston,4.75460228227,0.916579701738
265,42.304631,-71.0729452804,1,boston,4.6761553224,1.1414614686
266,42.304631,-71.0729452804,2,boston,4.23715862067,1.16689205151
267,42.304631,-71.0729452804,3,boston,4.42702754409,1.11065219279
268,42.304631,-71.0749749997,0,boston,4.55110328524,1.22516408416
269,42.304631,-71.0749749997,1,boston,,
270,42.304631,-71.0749749997,2,boston,4.44634033414,1.23489543273
271,42.304631,-71.0749749997,3,boston,4.76535001344,0.978168905191
272,42.304631,-71.077004719,0,boston,4.77982417843,1.01842759254
273,42.304631,-71.077004719,1,boston,4.37565589319,1.23665409421
274,42.304631,-71.077004719,2,boston,,
275,42.304631,-71.077004719,3,boston,4.80094017337,1.03982946412
276,42.304631,-71.0790344383,0,boston,4.60047323199,1.31470204467
277,42.304631,-71.0790344383,1,boston,4.31505545132,1.2698729934
278,42.304631,-71.0790344383,2,boston,4.34905867978,1.33707812153
279,42.304631,-71.0790344383,3,boston,4.56908729059,1.29657043727
280,42.304631,-71.0810641576,0,boston,4.76982868742,0.783439622312
281,42.304631,-71.0810641576,1,boston,4.58198761992,1.0149905347
282,42.304631,-71.0810641576,2,boston,4.60337994955,1.03328579353
283,42.304631,-71.0810641576,3,boston,4.85221258148,1.02553369726
284,42.304631,-71.0830938769,0,boston,4.73881259588,1.02374090672
285,42.304631,-71.0830938769,1,boston,4.74204116756,0.991842644256
286,42.304631,-71.0830938769,2,boston,4.7136179449,0.827803319697
287,42.304631,-71.0830938769,3,boston,4.73551021105,0.978520054805
288,42.304631,-71.0851235962,0,boston,,
289,42.304631,-71.0851235962,1,boston,4.442022487,1.01731107548
290,42.304631,-71.0851235962,2,boston,4.42583315793,1.03567497661
291,42.304631,-71.0851235962,3,boston,4.63966274285,1.15584482235
292,42.304631,-71.0932424734,0,boston,,
293,42.304631,-71.0932424734,1,boston,,
294,42.304631,-71.0932424734,2,boston,,
295,42.304631,-71.0932424734,3,boston,,
296,42.304631,-71.0952721927,0,boston,,
297,42.304631,-71.0952721927,1,boston,,
298,42.304631,-71.0952721927,2,boston,,
299,42.304631,-71.0952721927,3,boston,,
300,42.304631,-71.10339107,0,boston,,
301,42.304631,-71.10339107,1,boston,,
302,42.304631,-71.10339107,2,boston,,
303,42.304631,-71.10339107,3,boston,,
304,42.304631,-71.1054207893,0,boston,4.66552788795,1.0603148723
305,42.304631,-71.1054207893,1,boston,4.4574790296,1.15135575315
306,42.304631,-71.1054207893,2,boston,4.70380621361,0.956332388363
307,42.304631,-71.1054207893,3,boston,5.0282383746,1.04047556001
308,42.304631,-71.1074505086,0,boston,5.00899852632,0.826352261189
309,42.304631,-71.1074505086,1,boston,5.03159192355,0.733428775877
310,42.304631,-71.1074505086,2,boston,4.61426130431,1.0699984416
311,42.304631,-71.1074505086,3,boston,4.49271396712,1.1079575924
312,42.304631,-71.1094802279,0,boston,4.73537446867,0.935539404031
313,42.304631,-71.1094802279,1,boston,,
314,42.304631,-71.1094802279,2,boston,,
315,42.304631,-71.1094802279,3,boston,5.03289276408,0.878263949719
316,42.304631,-71.1135396665,0,boston,4.56094380361,1.2901431312
317,42.304631,-71.1135396665,1,boston,4.81636072828,0.966254878735
318,42.304631,-71.1135396665,2,boston,4.47629955769,0.855536256439
319,42.304631,-71.1135396665,3,boston,4.81056184146,0.926518390667
320,42.304631,-71.1155693858,0,boston,4.78559858593,1.02338682393
321,42.304631,-71.1155693858,1,boston,4.7221087308,1.08745849062
322,42.304631,-71.1155693858,2,boston,4.66288056003,0.915216723663
323,42.304631,-71.1155693858,3,boston,,
324,42.304631,-71.1175991051,0,boston,4.99703135095,0.879960555714
325,42.304631,-71.1175991051,1,boston,5.05085986172,0.883179384419
326,42.304631,-71.1175991051,2,boston,4.36793227201,0.950881303267
327,42.304631,-71.1175991051,3,boston,4.23447571555,0.920094007526
328,42.304631,-71.1196288244,0,boston,4.95645963058,0.93115845224
329,42.304631,-71.1196288244,1,boston,4.96036097009,1.00530997526
330,42.304631,-71.1196288244,2,boston,,
331,42.304631,-71.1196288244,3,boston,,
332,42.304631,-71.1216585437,0,boston,,
333,42.304631,-71.1216585437,1,boston,,
334,42.304631,-71.1216585437,2,boston,,
335,42.304631,-71.1216585437,3,boston,,
336,42.306131,-71.056707526,0,boston,4.31058756773,1.41560397648
337,42.306131,-71.056707526,1,boston,4.45962921015,1.20219318186
338,42.306131,-71.056707526,2,boston,4.69932767322,0.901349524387
339,42.306131,-71.056707526,3,boston,4.5775843221,1.10048280683
340,42.306131,-71.0587372453,0,boston,4.22776643891,1.14823430563
341,42.306131,-71.0587372453,1,boston,4.167453346,0.958022071909
342,42.306131,-71.0587372453,2,boston,4.43359784486,1.03316210272
343,42.306131,-71.0587372453,3,boston,4.33804014269,1.23977614666
344,42.306131,-71.0607669646,0,boston,4.86570855756,0.726810702183
345,42.306131,-71.0607669646,1,boston,4.86173577594,0.763923893337
346,42.306131,-71.0607669646,2,boston,4.57847076119,0.973298926962
347,42.306131,-71.0607669646,3,boston,4.81637513029,0.805741389731
348,42.306131,-71.0627966839,0,boston,4.82095023019,1.13556127142
349,42.306131,-71.0627966839,1,boston,4.84402672582,0.906533878545
350,42.306131,-71.0627966839,2,boston,4.72754203676,0.96105064837
351,42.306131,-71.0627966839,3,boston,4.85377134197,0.837424492533
352,42.306131,-71.0648264032,0,boston,4.89598861881,0.857709527595
353,42.306131,-71.0648264032,1,boston,4.73925730506,0.863225189185
354,42.306131,-71.0648264032,2,boston,4.99980719039,0.927847714369
355,42.306131,-71.0648264032,3,boston,5.03872274093,0.898479366537
356,42.306131,-71.0668561225,0,boston,4.60303124361,0.771646168678
357,42.306131,-71.0668561225,1,boston,4.49918573669,0.966128980557
358,42.306131,-71.0668561225,2,boston,4.83959180556,0.992691722132
359,42.306131,-71.0668561225,3,boston,5.15520510185,0.811455182498
360,42.306131,-71.0688858418,0,boston,4.72583411774,0.962168714886
361,42.306131,-71.0688858418,1,boston,4.51691045308,0.88135982886
362,42.306131,-71.0688858418,2,boston,,
363,42.306131,-71.0688858418,3,boston,4.88597311012,0.937842878903
364,42.306131,-71.0709155611,0,boston,4.87791366572,1.10144895535
365,42.306131,-71.0709155611,1,boston,4.38087846527,1.14736650482
366,42.306131,-71.0709155611,2,boston,4.41966405078,1.12311403271
367,42.306131,-71.0709155611,3,boston,4.52321197872,1.20702005851
368,42.306131,-71.0729452804,0,boston,3.90408424258,1.35779386735
369,42.306131,-71.0729452804,1,boston,,
370,42.306131,-71.0729452804,2,boston,,
371,42.306131,-71.0729452804,3,boston,4.01316334677,1.30918053068
372,42.306131,-71.0749749997,0,boston,,
373,42.306131,-71.0749749997,1,boston,,
374,42.306131,-71.0749749997,2,boston,4.0584695971,0.917774817072
375,42.306131,-71.0749749997,3,boston,,
376,42.306131,-71.077004719,0,boston,4.75324950951,1.1267163637
377,42.306131,-71.077004719,1,boston,4.49193826318,1.14857241265
378,42.306131,-71.077004719,2,boston,4.46815920808,0.957716182458
379,42.306131,-71.077004719,3,boston,4.60431131258,1.28049660967
380,42.306131,-71.0790344383,0,boston,4.98480871577,0.86927340291
381,42.306131,-71.0790344383,1,boston,,
382,42.306131,-71.0790344383,2,boston,4.47255117045,1.13384834641
383,42.306131,-71.0790344383,3,boston,,
384,42.306131,-71.0810641576,0,boston,4.04744452678,1.41677240095
385,42.306131,-71.0810641576,1,boston,,
386,42.306131,-71.0810641576,2,boston,4.97781314837,0.948973219432
387,42.306131,-71.0810641576,3,boston,4.17276336388,1.4629023052
388,42.306131,-71.0830938769,0,boston,4.8277541401,1.04181540571
389,42.306131,-71.0830938769,1,boston,4.51270087267,1.10011686997
390,42.306131,-71.0830938769,2,boston,4.40078449527,1.01703310438
391,42.306131,-71.0830938769,3,boston,4.72348193956,1.15612162841
392,42.306131,-71.0851235962,0,boston,4.80109269095,0.923306208429
393,42.306131,-71.0851235962,1,boston,4.9248967008,0.806539414698
394,42.306131,-71.0851235962,2,boston,4.7109481053,0.845267143909
395,42.306131,-71.0851235962,3,boston,4.77128346348,0.923474002638
396,42.306131,-71.0871533155,0,boston,,
397,42.306131,-71.0871533155,1,boston,4.66471241951,0.935066333502
398,42.306131,-71.0871533155,2,boston,,
399,42.306131,-71.0871533155,3,boston,,
400,42.306131,-71.0952721927,0,boston,,
401,42.306131,-71.0952721927,1,boston,,
402,42.306131,-71.0952721927,2,boston,,
403,42.306131,-71.0952721927,3,boston,,
404,42.306131,-71.1054207893,0,boston,,
405,42.306131,-71.1054207893,1,boston,4.14774142913,1.18357021664
406,42.306131,-71.1054207893,2,boston,,
407,42.306131,-71.1054207893,3,boston,,
408,42.306131,-71.1074505086,0,boston,4.34888903039,1.17166723012
409,42.306131,-71.1074505086,1,boston,,
410,42.306131,-71.1074505086,2,boston,,
411,42.306131,-71.1074505086,3,boston,4.37354513192,1.08796017408
412,42.306131,-71.1094802279,0,boston,4.82929605404,0.769672074646
413,42.306131,-71.1094802279,1,boston,4.52770156226,0.802046304056
414,42.306131,-71.1094802279,2,boston,,
415,42.306131,-71.1094802279,3,boston,,
416,42.306131,-71.1115099472,0,boston,,
417,42.306131,-71.1115099472,1,boston,3.93198340431,1.34276770359
418,42.306131,-71.1115099472,2,boston,4.39229505104,1.14751948106
419,42.306131,-71.1115099472,3,boston,4.51066661676,1.19879115823
420,42.306131,-71.1135396665,0,boston,4.76891510031,1.27723322806
421,42.306131,-71.1135396665,1,boston,4.53349596132,1.11972263793
422,42.306131,-71.1135396665,2,boston,4.4535645707,0.941119219955
423,42.306131,-71.1135396665,3,boston,4.72874445722,1.16171863117
424,42.306131,-71.1155693858,0,boston,,
425,42.306131,-71.1155693858,1,boston,4.33765459732,0.87481944315
426,42.306131,-71.1155693858,2,boston,3.84598613097,0.973331055109
427,42.306131,-71.1155693858,3,boston,4.31396541969,1.15163698645
428,42.306131,-71.1175991051,0,boston,4.43714878489,1.3669799805
429,42.306131,-71.1175991051,1,boston,4.12828977794,1.23482288696
430,42.306131,-71.1175991051,2,boston,4.22476631015,0.989649929969
431,42.306131,-71.1175991051,3,boston,4.48980442652,1.10097852165
432,42.306131,-71.1196288244,0,boston,,
433,42.306131,-71.1196288244,1,boston,,
434,42.306131,-71.1196288244,2,boston,,
435,42.306131,-71.1196288244,3,boston,,
436,42.306131,-71.1216585437,0,boston,,
437,42.306131,-71.1216585437,1,boston,,
438,42.306131,-71.1216585437,2,boston,,
439,42.306131,-71.1216585437,3,boston,,
440,42.306131,-71.123688263,0,boston,,
441,42.306131,-71.123688263,1,boston,,
442,42.306131,-71.123688263,2,boston,,
443,42.306131,-71.123688263,3,boston,,
444,42.306131,-71.1277477016,0,boston,,
445,42.306131,-71.1277477016,1,boston,,
446,42.306131,-71.1277477016,2,boston,,
447,42.306131,-71.1277477016,3,boston,,
448,42.307631,-71.0526480874,0,boston,,
449,42.307631,-71.0526480874,1,boston,,
450,42.307631,-71.0526480874,2,boston,,
451,42.307631,-71.0526480874,3,boston,,
452,42.307631,-71.0546778067,0,boston,,
453,42.307631,-71.0546778067,1,boston,,
454,42.307631,-71.0546778067,2,boston,4.73344705535,1.35902698559
455,42.307631,-71.0546778067,3,boston,4.72508614,1.24328379593
456,42.307631,-71.056707526,0,boston,,
457,42.307631,-71.056707526,1,boston,,
458,42.307631,-71.056707526,2,boston,,
459,42.307631,-71.056707526,3,boston,,
460,42.307631,-71.0587372453,0,boston,4.73529493223,1.18753724047
461,42.307631,-71.0587372453,1,boston,4.39645905303,1.46559048247
