id,lat,lng,tree,sky,entropy_mean,_r,_g,_b,color,neighborhood
683,41.853604,-87.68476753,17136.75,37894.75,5.986519255,0.093903638,0.309212527,0.314586322,#504537,Lower West Side
684,41.853604,-87.68678204,17216,59479.75,5.449632161,0.064208984,0.533333333,0.442906574,#704b34,North Lawndale
685,41.853604,-87.68879656,58800.25,37385.25,5.49314435,0.481481481,0.004440059,0.794901961,#c9caca,North Lawndale
686,41.853604,-87.69081108,42680.25,37039.5,5.554655507,0.069627851,0.271247151,0.430112045,#6d5c4f,North Lawndale
687,41.853604,-87.69282559,22876.5,43075,5.767019943,0.034366739,0.324824356,0.36402387,#5c443e,North Lawndale
688,41.853604,-87.69484011,25947.25,52932.75,5.567142755,0.128205128,0.037945126,0.353560372,#5a5956,North Lawndale
689,41.853604,-87.69685462,47600.5,29232,5.731084119,0.064638783,0.321515892,0.356427015,#5a483d,North Lawndale
690,41.853604,-87.69886914,84855,22055.5,6.241956751,0.044444444,0.127118644,0.462745098,#766b67,North Lawndale
691,41.853604,-87.70289817,17868.25,720,4.614446688,0.973880597,0.073941233,0.100806564,#191718,North Lawndale
692,41.853604,-87.70491269,55154.75,23885,5.478151963,0.083928245,0.346527117,0.429330065,#6d5a47,North Lawndale
693,41.853604,-87.7069272,33275,29958.75,5.269818518,0.04597171,0.476693052,0.363985594,#5c3c30,North Lawndale
694,41.853604,-87.70894172,69695,30278.75,6.189971849,0.211442786,0.110927152,0.394771242,#616459,North Lawndale
695,41.853604,-87.71095623,88347.75,5710,5.625870075,0.024573067,0.465501547,0.391657754,#633c35,North Lawndale
696,41.855104,-87.60821593,78498.25,80002.75,5.614718188,0.057858377,0.116616314,0.649019608,#a59892,Near South Side
697,41.855104,-87.61425948,65734.75,50205.5,5.711027597,0.541666667,0.235294118,0.133333333,#192022,Near South Side
698,41.855104,-87.62030303,19170.5,27475.75,5.930892726,0.061955025,0.348584227,0.318360071,#513f34,Near South Side
699,41.855104,-87.62231754,62227.25,21952.5,6.085539976,0.115842491,0.127853881,0.531652661,#878276,Near South Side
700,41.855104,-87.62433206,11579.5,33145.5,6.022800527,0.240384615,0.033240997,0.391572799,#626360,Near South Side
701,41.855104,-87.62634657,3939,20264,5.842124743,0.098027252,0.359272249,0.334396188,#554836,Near South Side
702,41.855104,-87.62836109,47121.5,27875.75,5.638674893,0.040257649,0.516946129,0.610675381,#9b5e4b,Near South Side
703,41.855104,-87.63037561,18161.75,61540.25,5.979572395,0.282051282,0.226086957,0.112745098,#181c16,Near South Side
704,41.855104,-87.63440464,77156.5,27071.5,6.064935962,0.057932264,0.472222222,0.388235294,#624434,Near South Side
705,41.855104,-87.63843367,26173.75,53422.75,5.48992177,0.131518405,0.29555757,0.421999044,#6b644b,Lower West Side
706,41.855104,-87.64044818,12271.75,58972.25,6.10553489,0.050016292,0.355578728,0.512834225,#826254,Lower West Side
707,41.855104,-87.6424627,63744.25,22128.5,6.014533033,0.095598846,0.203613927,0.494335512,#7e7364,Lower West Side
708,41.855104,-87.64447722,13201.25,77416,5.882087369,0.098290598,0.201550388,0.650420168,#a59884,Lower West Side
709,41.855104,-87.64649173,34695,47131.75,5.866340382,0.064370983,0.365706226,0.720842411,#b78e74,Lower West Side
710,41.855104,-87.64850625,42786.75,36372.25,5.912966502,0.102746962,0.124237055,0.737690632,#bcb3a4,Lower West Side
711,41.855104,-87.65052076,40869.5,34446,5.541164398,0.023156089,0.613684211,0.319327731,#51261f,Lower West Side
712,41.855104,-87.65253528,43436,32590,5.897644015,0.115230461,0.164740839,0.329956427,#544f46,Lower West Side
713,41.855104,-87.65454979,40908,34246.25,6.217701629,0.040540541,0.376173097,0.470098039,#77554a,Lower West Side
714,41.855104,-87.65656431,16833.25,42298,5.887117041,0.21978022,0.041363636,0.246498599,#3e3e3c,Lower West Side
715,41.855104,-87.65857882,20499.75,28905,5.801484397,0.045804014,0.325073072,0.318132201,#513d36,Lower West Side
716,41.855104,-87.66059334,21680,36430.25,5.564552552,0.059266872,0.193593315,0.294176178,#4b413c,Lower West Side
717,41.855104,-87.66260786,40828.25,24970.5,5.973427068,0.02658046,0.393887946,0.25664488,#412b27,Lower West Side
718,41.855104,-87.66462237,71123,29464,5.664103888,0.036757301,0.469947941,0.267299178,#442b24,Lower West Side
719,41.855104,-87.66663689,16902.25,43648.25,5.988825125,0.110074627,0.247975943,0.302731092,#4d463a,Lower West Side
720,41.855104,-87.6686514,12739.25,43028,5.584303783,0.093996063,0.272386059,0.340173279,#564c3f,Lower West Side
721,41.855104,-87.67066592,47485.75,27316,5.893465779,0.246781116,0.08023416,0.367362429,#5a5d56,Lower West Side
722,41.855104,-87.67268043,58063.75,10404.75,6.217780402,0.098442368,0.321224857,0.362854031,#5c503e,Lower West Side
723,41.855104,-87.67469495,79391.25,22099.5,6.430809744,0.105442177,0.036842105,0.869281046,#dddad5,Lower West Side
724,41.855104,-87.67670947,79193.25,7785,6.30972222,0.096219931,0.13700565,0.347058824,#58534c,Lower West Side
725,41.855104,-87.67872398,60208.5,18362.75,6.30206744,0.062239583,0.327700973,0.264097363,#43352d,Lower West Side
726,41.855104,-87.6807385,21446.75,31763,6.011377264,0.117647059,0.016419833,0.840027045,#d6d5d2,Lower West Side
727,41.855104,-87.68275301,75103.5,6257.25,6.130723698,0.082424242,0.235243798,0.229215686,#3a332c,Lower West Side
728,41.855104,-87.68476753,62240.5,5225.5,6.161501894,0.066666667,0.182711198,0.237628385,#3c3531,North Lawndale
729,41.855104,-87.68678204,21496.25,51578.5,6.05196142,0.068591692,0.212614709,0.632107843,#a18d7e,North Lawndale
730,41.855104,-87.68879656,26641.5,25253,5.788194276,0.08967266,0.22977912,0.38560049,#62574b,North Lawndale
731,41.855104,-87.69081108,64235.25,23601,5.827181503,0.116519174,0.067827131,0.251282051,#403e3b,North Lawndale
732,41.855104,-87.69282559,49048.5,35970.5,5.302586742,0.603459747,0.091892883,0.445424837,#676b71,North Lawndale
733,41.855104,-87.69484011,44030.5,39908,5.669855792,0.120815138,0.072012579,0.29001368,#494844,North Lawndale
734,41.855104,-87.69685462,107865.25,11935,,,,,,North Lawndale
735,41.855104,-87.69886914,67323,33776.75,,,,,,North Lawndale
736,41.855104,-87.70088365,71781,24342,5.597680827,0.077643909,0.367799114,0.353986928,#5a4839,North Lawndale
737,41.855104,-87.70289817,74731.5,35267,5.855455071,0.047325103,0.188591385,0.421078431,#6b5c57,North Lawndale
738,41.855104,-87.70491269,66833.25,28478,5.981244261,0.465367965,0.031831335,0.412446718,#656968,North Lawndale
739,41.855104,-87.7069272,71366.75,38314,5.943457969,0.076663735,0.339605735,0.305335157,#4d3f33,North Lawndale
740,41.855104,-87.70894172,70351.25,28160.5,6.192143816,0.103522337,0.13981982,0.362745098,#5c574f,North Lawndale
741,41.855104,-87.71095623,56732.75,30140.75,5.963120389,0.056015453,0.409769335,0.222322775,#382921,North Lawndale
742,41.856604,-87.60821593,76527.25,80017.75,5.085570178,0.063268257,0.100809097,0.64047619,#a39992,Near South Side
743,41.856604,-87.61224496,8496.5,76158.25,6.029788138,0.541269841,0.1640625,0.442906574,#5e6c70,Near South Side
744,41.856604,-87.61425948,88671.75,26999.5,5.878695157,0.95970696,0.025,0.528685548,#868384,Near South Side
745,41.856604,-87.616274,40570.25,52345.75,5.817870741,0.083333333,0.018348624,0.641176471,#a3a2a0,Near South Side
746,41.856604,-87.62030303,13054.75,13071.25,5.760055483,0.980210603,0.124003782,0.213465975,#362f30,Near South Side
747,41.856604,-87.62231754,80433.75,5451.75,6.207472421,0.157407407,0.032415745,0.58627451,#959590,Near South Side
748,41.856604,-87.62433206,31828.25,23927.5,5.480342929,0.090591398,0.11843362,0.39479638,#645f58,Near South Side
749,41.856604,-87.62836109,79799.25,22192.25,5.930767164,0.539855072,0.095634096,0.377254902,#575e60,Near South Side
750,41.856604,-87.63037561,17867.75,31601.25,5.414235695,0.022114206,0.433041302,0.328253968,#53342f,Near South Side
751,41.856604,-87.63239012,25451.25,32145,4.857446795,0.052836879,0.532376817,0.364430685,#5c3b2b,Near South Side
752,41.856604,-87.63641915,43492,55999.25,5.597854072,0.125468165,0.200500626,0.423423423,#6b6656,Near South Side
753,41.856604,-87.63843367,24200.75,39769.25,5.890297007,0.077083333,0.359955006,0.240432725,#3d3127,Near South Side
754,41.856604,-87.64044818,21099.75,58345,5.787400188,0.08974359,0.212271153,0.233102653,#3b352e,Lower West Side
755,41.856604,-87.6424627,28165.25,26416.75,5.596837473,0.023040604,0.357939566,0.302144608,#4d3531,Lower West Side
756,41.856604,-87.64447722,5549.75,78424.5,5.897076056,0.833333333,0.007272727,0.539215686,#898889,Lower West Side
757,41.856604,-87.64649173,26668.25,33780.5,5.972225019,0.125212947,0.149897855,0.357136343,#5b574d,Lower West Side
758,41.856604,-87.64850625,28627.75,28156.75,5.482164426,0.519184652,0.121716287,0.157137943,#232728,Lower West Side
759,41.856604,-87.65052076,18704.25,35689.75,5.751163573,0.18358714,0.048593981,0.407642031,#676762,Lower West Side
760,41.856604,-87.65253528,45285,23494.5,5.688850444,0.136595311,0.072297148,0.39416122,#64635d,Lower West Side
761,41.856604,-87.65454979,42777,31753.75,5.831024783,0.044582934,0.380795911,0.358039216,#5b4138,Lower West Side
762,41.856604,-87.65656431,19467.25,31057.5,5.771671304,0.052035707,0.36618034,0.292787115,#4a372f,Lower West Side
763,41.856604,-87.65857882,21938,40096.75,5.935813224,0.091875,0.178001928,0.866795243,#ddcbb5,Lower West Side
764,41.856604,-87.66059334,23054.75,46350.75,5.814039385,0.056306306,0.120947971,0.342763772,#57504c,Lower West Side
765,41.856604,-87.66260786,30312,19211,5.930225769,0.073841429,0.158124752,0.477609108,#796f66,Lower West Side
766,41.856604,-87.66462237,48105.75,19129,5.819341665,0.09520202,0.191748983,0.313907889,#504940,Lower West Side
767,41.856604,-87.66663689,4316.25,22989.25,5.685746337,0.067535404,0.248602112,0.409114016,#68584e,Lower West Side
768,41.856604,-87.6686514,44581.75,25128,5.894181552,0.047219704,0.487298432,0.612170385,#9c6550,Lower West Side
769,41.856604,-87.67066592,12316,36653.75,5.67799235,0.098526703,0.173330141,0.273006536,#454039,Lower West Side
770,41.856604,-87.67670947,48487.25,33855,5.596369789,0.02821443,0.48992891,0.348400413,#58342d,Lower West Side
771,41.856604,-87.67872398,13768.75,49034,5.77360707,0.032891316,0.316308907,0.252287582,#402f2b,Lower West Side
772,41.856604,-87.6807385,31188.75,46125.5,5.68243217,0.997706422,0.231668438,0.263585434,#433333,Lower West Side
773,41.856604,-87.68275301,54675.25,32764.5,5.882769585,0.088636364,0.305272895,0.314015977,#504437,Lower West Side
774,41.856604,-87.68476753,14777.75,49061.25,5.935307204,0.119166667,0.064557779,0.296317551,#4b4a46,North Lawndale
775,41.856604,-87.69081108,1878.25,60668,4.98759821,0.152551574,0.111921254,0.283075335,#484740,North Lawndale
776,41.856604,-87.69282559,58973.25,35132.75,5.276641394,0.340123457,0.039147455,0.458424726,#707470,North Lawndale
777,41.856604,-87.69484011,88570,7189.25,6.371978848,0.953525641,0.096118299,0.212156863,#363032,North Lawndale
778,41.856604,-87.69685462,70089.5,29743.5,4.979190337,0.034900285,0.368503937,0.191553544,#30221e,North Lawndale
779,41.856604,-87.70088365,79512.25,31571.25,,,,,,North Lawndale
780,41.856604,-87.70289817,59437.5,46686.5,6.074861337,0.611111111,0.02027027,0.580392157,#919294,North Lawndale
781,41.856604,-87.70491269,57255.75,22272.25,5.822835612,0.092369478,0.105867347,0.384313725,#625d57,North Lawndale
782,41.856604,-87.7069272,90339.5,24576,5.929489846,0.078947368,0.220930233,0.337254902,#564c43,North Lawndale
783,41.856604,-87.70894172,23142,58811,5.30683536,0.1069869,0.195726496,0.417112299,#6a6255,North Lawndale
784,41.856604,-87.71095623,58478,34697.5,5.685015307,0.074658254,0.321827411,0.266396214,#43372e,North Lawndale
785,41.856604,-87.71297075,64854.75,14263,6.138882759,0.081508516,0.215239592,0.293656286,#4a423a,North Lawndale
786,41.858104,-87.60821593,72727.25,80012.75,,,,,,Near South Side
787,41.858104,-87.61425948,68605.75,61715.75,5.822553405,0.06284153,0.297560976,0.401960784,#665348,Near South Side
788,41.858104,-87.616274,39157,42089,5.451751368,0.111504425,0.219162141,0.388838612,#635b4d,Near South Side
789,41.858104,-87.62030303,65002.5,7978,5.861714553,0.117000955,0.164778093,0.405164993,#676256,Near South Side
790,41.858104,-87.62231754,21655.75,30762,5.9079778,0.05090312,0.428598848,0.475148199,#795545,Near South Side
791,41.858104,-87.62634657,13436,49840,6.25624957,0.518518519,0.117052023,0.285655315,#404748,Near South Side
792,41.858104,-87.62836109,22674.25,42346.75,5.551719816,0.073811849,0.585477416,0.304836601,#4d3420,Near South Side
793,41.858104,-87.63037561,19366.25,61332.25,5.576600681,0.274834437,0.061809251,0.290314914,#474a45,Near South Side
794,41.858104,-87.63239012,16495.5,63435,5.523606264,0.547222222,0.017098889,0.724251806,#b5b7b8,Near South Side
795,41.858104,-87.63440464,4809.25,85389.25,5.648066892,0.022075055,0.162365591,0.227941176,#3a3130,Near South Side
796,41.858104,-87.63641915,2239.25,57577.75,5.632844295,0.154885655,0.075439147,0.490272972,#7d7c73,Near South Side
797,41.858104,-87.63843367,10591.25,69919.25,5.843574356,0.065972222,0.462650602,0.443850267,#71513c,Near South Side
798,41.858104,-87.64044818,3493.5,33216.75,5.340719708,0.03616212,0.386268163,0.360412013,#5b4038,Lower West Side
799,41.858104,-87.6424627,55062.5,22736.75,5.855874565,0.059966915,0.190184049,0.307770516,#4e443f,Lower West Side
800,41.858104,-87.64447722,10039,79553.25,5.910797743,0.166666667,0.084,0.245098039,#3e3e39,Lower West Side
801,41.858104,-87.64649173,7709.75,49253.5,5.397946219,0.078648495,0.145441031,0.304374057,#4d4742,Lower West Side
802,41.858104,-87.64850625,35026,48601,5.935517402,0.369047619,0.068292683,0.267973856,#3f4440,Lower West Side
803,41.858104,-87.65052076,40559.5,27951,5.850218364,0.080487805,0.163738019,0.204575163,#342f2b,Lower West Side
804,41.858104,-87.65253528,37642.5,32532,6.177195249,0.086956522,0.26783115,0.269411765,#443b32,Lower West Side
805,41.858104,-87.65454979,44540.75,17792.5,5.914536333,0.056737589,0.272524532,0.199821747,#322925,Lower West Side
806,41.858104,-87.65656431,9238.75,32925,5.882213664,0.065721359,0.280280091,0.32377451,#52443b,Lower West Side
807,41.858104,-87.65857882,5649.25,19933.75,5.87752422,0.097877358,0.181798692,0.377157873,#60584e,Lower West Side
808,41.858104,-87.66059334,2655.75,2741.25,5.701187847,0.101001512,0.082318354,0.396392897,#65615c,Lower West Side
809,41.858104,-87.66260786,11449.5,38810,5.91651404,0.063583078,0.312619503,0.213088872,#362b25,Lower West Side
810,41.858104,-87.66462237,17230.25,28533,5.935695181,0.091273997,0.199041267,0.400333751,#665c51,Lower West Side
811,41.858104,-87.66663689,7777.5,31786.25,5.785946969,0.087236718,0.221148498,0.430594222,#6d6255,Lower West Side
812,41.858104,-87.6686514,5031.25,36139.5,5.341381112,0.11614869,0.327427272,0.474737141,#796d51,Lower West Side
813,41.858104,-87.67268043,29818.25,38344.75,6.315043624,0.066637246,0.344586375,0.444624746,#71594a,Lower West Side
814,41.858104,-87.67469495,27615.25,56173.75,5.975979361,0.08720388,0.254485901,0.744250132,#bda68d,Lower West Side
815,41.858104,-87.67670947,21653.75,29773.25,5.854189048,0.247866205,0.33530572,0.751111111,#a0bf7f,Lower West Side
816,41.858104,-87.67872398,20411,60968.75,5.840675652,0.066448802,0.113585746,0.211294118,#35322f,Lower West Side
817,41.858104,-87.6807385,95919.25,12979,5.894775316,0.021806854,0.168371361,0.293194925,#4a3f3e,Lower West Side
818,41.858104,-87.69081108,2938.75,52186.25,3.708679771,0.175659472,0.040051866,0.494901961,#7d7e79,North Lawndale
819,41.858104,-87.69282559,40922.25,62478.75,5.152426513,0.490740741,0.105263158,0.447058824,#657171,North Lawndale
820,41.858104,-87.69484011,89696.75,14288.75,6.477649433,0.088187702,0.094365552,0.951198257,#f2e7db,North Lawndale
821,41.858104,-87.70088365,66275.5,43572.25,,,,,,North Lawndale
822,41.858104,-87.70289817,96411.75,17092.25,6.180820523,0.107526882,0.333333333,0.364705882,#5d523e,North Lawndale
823,41.858104,-87.70491269,13813.5,70041.75,6.223459594,0.06918239,0.299435028,0.231372549,#3a3029,North Lawndale
824,41.858104,-87.7069272,12676.5,47810.5,5.667375599,0.086066854,0.27642487,0.302745098,#4d4237,North Lawndale
825,41.858104,-87.70894172,28521.5,43394,5.776431773,0.125,0.098684211,0.340616246,#56544e,North Lawndale
826,41.858104,-87.71095623,58374,22205.5,6.010004978,0.165171898,0.095421481,0.316024341,#505048,North Lawndale
827,41.858104,-87.71297075,73588.75,15777,6.174715286,0.052238806,0.116589327,0.614616756,#9c908a,North Lawndale
828,41.859604,-87.60821593,75717.75,81320.25,5.476090799,0.117965368,0.149805447,0.671895425,#aba391,Near South Side
829,41.859604,-87.61023045,15558.5,75895.75,5.47113613,0.517241379,0.051878354,0.487145969,#757b7c,Near South Side
830,41.859604,-87.61425948,95321.25,54562.75,,,,,,Near South Side
831,41.859604,-87.61828851,36902,63088,6.049332017,0.125,0.044094488,0.830065359,#d3d1ca,Near South Side
832,41.859604,-87.62030303,12508.5,20105.25,5.6762777,0.078138417,0.278479197,0.325396825,#52463b,Near South Side
833,41.859604,-87.62231754,80740.25,10086.5,6.378383338,0.144808743,0.10321489,0.144852941,#242421,Near South Side
834,41.859604,-87.62433206,18693.5,11182.25,6.025273935,0.091347313,0.287765293,0.251294118,#40372d,Near South Side
835,41.859604,-87.62836109,45694.75,23204.5,5.677401602,0.06802935,0.313671336,0.764555053,#c29e85,Near South Side
836,41.859604,-87.63037561,9727.25,55268.75,5.771658411,0.054508748,0.384575569,0.360784314,#5c4438,Near South Side
837,41.859604,-87.63239012,58761.25,59568,5.757813238,0.094618056,0.338624339,0.741176471,#bda17d,Near South Side
838,41.859604,-87.63440464,11123,69420,5.981405465,0.065591398,0.388958595,0.31254902,#4f3c30,Near South Side
839,41.859604,-87.63843367,1233.5,2109.75,5.475771338,0.110349127,0.061329051,0.589452333,#96938d,Near South Side
840,41.859604,-87.64044818,28371,51551.5,5.861508384,0.082655827,0.148910412,0.359912854,#5b544e,Lower West Side
841,41.859604,-87.6424627,22142.75,45036.25,5.68623201,0.133479746,0.109262518,0.395382669,#646259,Lower West Side
842,41.859604,-87.64447722,8234,79206.75,5.87444041,0.098039216,0.177083333,0.188235294,#302c27,Lower West Side
843,41.859604,-87.64649173,13898.25,11734.5,5.828366989,0.081105515,0.239736207,0.879575163,#e0c4aa,Lower West Side
844,41.859604,-87.64850625,24054,68530.5,6.16075947,0.099585921,0.16013527,0.635926629,#a29788,Lower West Side
845,41.859604,-87.65052076,36076,13913.25,5.163740767,0.09412693,0.398249158,0.309762203,#4e412f,Lower West Side
846,41.859604,-87.65253528,28976.75,58278.75,5.893303373,0.088807786,0.319028609,0.280672269,#473c30,Lower West Side
847,41.859604,-87.65454979,37409,46089,5.471420604,0.100674374,0.28430567,0.35352215,#5a4f40,Lower West Side
848,41.859604,-87.65656431,50301.25,40702.25,6.373262898,0.166666667,0.008733624,0.898039216,#e5e5e3,Lower West Side
849,41.859604,-87.65857882,5065.5,61727.75,5.947633897,0.12605042,0.09349833,0.525386997,#858279,Lower West Side
850,41.859604,-87.66059334,31260,38516,5.653665829,0.098129057,0.198138901,0.265822021,#433e36,Lower West Side
851,41.859604,-87.66260786,32026,52405.75,5.762917714,0.090505464,0.190848651,0.345774172,#585047,Lower West Side
852,41.859604,-87.66462237,8147.25,50344.75,5.588195771,0.084046346,0.211970075,0.44929972,#72665a,Lower West Side
853,41.859604,-87.66663689,38583.75,41245,5.225525871,0.149260226,0.051230605,0.533048128,#878780,Lower West Side
854,41.859604,-87.6686514,25966,50711.25,5.969750669,0.044402752,0.363079019,0.287843137,#49352e,Lower West Side
855,41.859604,-87.67066592,50734.25,35473,5.99863996,0.086761603,0.366164542,0.205109923,#342b21,Lower West Side
856,41.859604,-87.67268043,11132.75,66819.25,5.038989296,0.04486898,0.555230432,0.342177722,#573326,Lower West Side
857,41.859604,-87.68678204,67882.5,20195.25,5.201171969,0.040764791,0.337103247,0.398111837,#654b43,North Lawndale
858,41.859604,-87.68879656,8631.5,26000.5,5.513276294,0.079703957,0.216291097,0.326636501,#534941,North Lawndale
859,41.859604,-87.69081108,1039,11569.25,5.297018018,0.045278246,0.440924976,0.351607843,#593c32,North Lawndale
860,41.859604,-87.69282559,70428.5,23717.5,6.159409559,0.030864198,0.139896373,0.216246499,#37302f,North Lawndale
861,41.859604,-87.69484011,38170.5,27547.25,6.079281694,0.046568627,0.153759186,0.301619778,#4c4441,North Lawndale
862,41.859604,-87.69685462,64295,39694.25,5.42054617,0.054726368,0.319047619,0.411764706,#695247,North Lawndale
863,41.859604,-87.69886914,78739.25,38967.5,,,,,,North Lawndale
864,41.859604,-87.70088365,83700.5,31529.25,,,,,,North Lawndale
865,41.859604,-87.70289817,58777.5,22726.5,6.046657608,0.072059001,0.342612154,0.717201426,#b69378,North Lawndale
866,41.859604,-87.70491269,22909.25,48662.75,5.647901946,0.09757384,0.218533887,0.333564014,#554d42,North Lawndale
867,41.859604,-87.7069272,48334.25,29575.25,5.839029478,0.108956602,0.106207708,0.350773994,#59564f,North Lawndale
868,41.859604,-87.70894172,48486.25,20161.75,5.925719873,0.096124031,0.123990773,0.377777778,#605b54,North Lawndale
869,41.859604,-87.71095623,85323.5,3865.25,6.093722368,0.772727273,0.011282051,0.477941176,#797879,North Lawndale
870,41.859604,-87.71297075,45122.5,43800.5,5.817815786,0.073737374,0.21611002,0.299411765,#4c433b,North Lawndale
871,41.861104,-87.60821593,77849,81272.75,5.051709398,0.074850299,0.124906507,0.629176471,#a0958c,Near South Side
872,41.861104,-87.61023045,39351.5,73569.5,5.77497929,0.508333333,0.016638935,0.673389356,#a8abab,Near South Side
873,41.861104,-87.61425948,88799.5,39631.75,,,,,,Near South Side
874,41.861104,-87.616274,31400,43323,5.222050176,0.154626109,0.103890974,0.381825038,#616057,Near South Side
875,41.861104,-87.61828851,8899,49909,5.640027258,0.289134438,0.171077505,0.138300654,#1e231d,Near South Side
876,41.861104,-87.62030303,54728.75,32142.25,6.032753182,0.206018519,0.142011834,0.165686275,#282a24,Near South Side
877,41.861104,-87.62231754,50024.5,34533.25,5.971145278,0.045307443,0.378328742,0.284705882,#48342d,Near South Side
878,41.861104,-87.62433206,14015.25,34108,5.667044004,0.092938456,0.240812131,0.535397317,#887967,Near South Side
879,41.861104,-87.62836109,44849,17817,5.401729043,0.468253968,0.023182463,0.621666667,#9a9e9d,Near South Side
880,41.861104,-87.63037561,39625.75,28152,5.848031009,0.123236823,0.209324009,0.420588235,#6b6554,Near South Side
881,41.861104,-87.63440464,16247.75,45424.75,5.808224898,0.009803922,0.107052897,0.115323166,#1d1a1a,Near South Side
882,41.861104,-87.63843367,22683,70654,5.433923871,0.143478261,0.024864865,0.697586727,#b1b1ad,Near South Side
883,41.861104,-87.64447722,5138.75,81611.5,5.674299709,0.328703704,0.030176027,0.519825708,#808480,Lower West Side
884,41.861104,-87.64649173,41047.5,19534.5,5.7190922,0.060200669,0.239775461,0.168627451,#2b2420,Lower West Side
885,41.861104,-87.64850625,46714,14715.25,5.692314353,0.120214395,0.103535754,0.466666667,#77736a,Lower West Side
886,41.861104,-87.65052076,42660.75,29514.75,5.899341358,0.058149589,0.48460088,0.38995098,#634433,Lower West Side
887,41.861104,-87.65454979,33051.25,40170.25,5.927616186,0.232704403,0.016640502,0.430696416,#6d6d6c,Lower West Side
888,41.861104,-87.65656431,10001.25,30640,5.125148126,0.109289617,0.388535032,0.001012642,#000000,Lower West Side
889,41.861104,-87.65857882,14792.75,43447,5.763189121,0.529824561,0.050747863,0.419495798,#656a6a,Lower West Side
890,41.861104,-87.66059334,27441.75,34457.75,5.137874655,0.094380797,0.142523909,0.400280112,#665f57,Lower West Side
891,41.861104,-87.66260786,52350.5,42654.75,5.519147805,0.067463832,0.284597933,0.42045575,#6b594c,Lower West Side
892,41.861104,-87.66462237,29053.75,28915.75,5.226235857,0.078155267,0.260025572,0.432528909,#6e5f51,Lower West Side
893,41.861104,-87.66663689,11475.5,41005.75,5.073916163,0.070112467,0.222133631,0.327895425,#534841,Lower West Side
894,41.861104,-87.6686514,38762.5,48583,5.584104501,0.094907407,0.220428611,0.313115468,#4f483e,Lower West Side
895,41.861104,-87.67066592,17031.75,69098.75,5.455356688,0.114891519,0.12132089,0.33107546,#54514a,Lower West Side
896,41.861104,-87.68678204,8702.5,40395.25,5.428280279,0.059632209,0.365147663,0.328704597,#534035,North Lawndale
897,41.861104,-87.69081108,18675.5,40344.75,5.396016529,0.038318074,0.502385009,0.338523645,#56342a,North Lawndale
898,41.861104,-87.69282559,77297,23053.5,6.431966825,0.975308642,0.032066508,0.235854342,#3c3a3a,North Lawndale
899,41.861104,-87.69484011,14425.25,45779.5,5.53789055,0.068238213,0.257015306,0.292810458,#4a3f37,North Lawndale
900,41.861104,-87.69685462,43743,49478.75,,,,,,North Lawndale
901,41.861104,-87.70289817,78221.5,26076.25,5.884262064,0.08974359,0.30952381,0.247058824,#3f362b,North Lawndale
902,41.861104,-87.70491269,72389.25,29168.25,5.861546132,0.108619173,0.360608944,0.257598039,#41392a,North Lawndale
903,41.861104,-87.7069272,94763.75,28688.5,5.875601793,0.149122807,0.052197802,0.475816993,#797873,North Lawndale
904,41.861104,-87.70894172,62554.25,22889.5,5.832888138,0.431924883,0.086691087,0.178431373,#292d2b,North Lawndale
905,41.861104,-87.71095623,78011,33583.75,5.834679562,0.527777778,0.032085561,0.733333333,#b5babb,North Lawndale
906,41.861104,-87.71297075,84374.5,26251.25,6.121157222,0.085694051,0.120170213,0.60629515,#9a9188,North Lawndale
907,41.861104,-87.71498526,28178.5,29231,5.805785642,0.094343,0.173758865,0.323257919,#524c44,North Lawndale
908,41.862604,-87.60821593,79657.25,77967.25,5.696751961,0.90990991,0.071705426,0.674509804,#ab9fa6,Near South Side
909,41.862604,-87.61425948,74813.75,64348.5,5.425459238,0.048546691,0.10050345,0.539265963,#897f7b,Near South Side
910,41.862604,-87.616274,19610.5,29987.25,5.380304628,0.248180495,0.093507554,0.094156094,#161815,Near South Side
911,41.862604,-87.61828851,21482.75,40708,5.83794146,0.123163842,0.048571664,0.780906461,#c7c4bd,Near South Side
912,41.862604,-87.62030303,30008,24082.75,5.429900328,0.187804878,0.058387924,0.382461874,#60615b,Near South Side
913,41.862604,-87.62231754,99413.75,2364.5,6.325304299,0.979390681,0.169090909,0.479302832,#7a6568,Near South Side
914,41.862604,-87.62433206,7097,6237,5.31260162,0.969202899,0.096335079,0.009481261,#020202,Near South Side
915,41.862604,-87.62634657,55548.5,7101.75,6.160227798,0.110435664,0.262151394,0.39372549,#645b4a,Near South Side
916,41.862604,-87.62836109,45348.25,43874.5,5.711542634,0.053734062,0.504827586,0.473856209,#784f3b,Near South Side
917,41.862604,-87.63037561,27633.25,44025.75,5.599300729,0.098484848,0.202143951,0.330423782,#544d43,Near South Side
918,41.862604,-87.63440464,7651,70819.25,5.933429629,0.095927117,0.11758034,0.493930906,#7d776f,Near South Side
919,41.862604,-87.64044818,38136,46599.25,5.924228658,0.426666667,0.147928994,0.110457516,#181c1a,Lower West Side
920,41.862604,-87.6424627,43952.75,38752.75,5.82947564,0.163333333,0.092764378,0.211372549,#353530,Lower West Side
921,41.862604,-87.64447722,3240.25,77516.5,5.961143936,0.138888889,0.191489362,0.294901961,#4b483c,Lower West Side
922,41.862604,-87.64649173,47187.25,45685.5,6.152749616,0.045508274,0.457792208,0.301960784,#4d3329,Lower West Side
