,lat,lng,tree,sky
123,42.307631,-71.0749749997,18793.25,61187.0
124,42.307631,-71.077004719,58230.25,25693.75
125,42.307631,-71.0790344383,72918.5,25102.5
126,42.307631,-71.0810641576,13924.75,44649.75
127,42.307631,-71.0830938769,1487.0,41166.0
128,42.307631,-71.0851235962,77410.75,13032.0
129,42.307631,-71.0871533155,12801.25,23640.0
130,42.307631,-71.0891830348,54624.5,40372.75
131,42.307631,-71.0912127541,84876.5,20142.25
132,42.307631,-71.1013613507,81486.75,7520.25
133,42.307631,-71.10339107,54599.75,12284.25
134,42.307631,-71.1054207893,42348.75,54141.5
135,42.307631,-71.1074505086,100706.5,20300.0
136,42.307631,-71.1094802279,61861.25,42272.25
137,42.307631,-71.1115099472,121118.5,5421.25
138,42.307631,-71.1135396665,61190.0,19057.5
139,42.307631,-71.1155693858,15448.5,49926.75
140,42.307631,-71.1175991051,24531.5,34622.5
141,42.307631,-71.1196288244,61370.0,35925.5
142,42.307631,-71.123688263,65672.75,29510.0
143,42.307631,-71.1257179823,81840.75,28635.75
144,42.307631,-71.1277477016,75726.0,27896.25
145,42.309131,-71.0485886488,85093.75,20351.0
146,42.309131,-71.0506183681,23949.75,24529.5
147,42.309131,-71.0526480874,87539.75,17223.25
148,42.309131,-71.056707526,59332.0,28742.75
149,42.309131,-71.0587372453,28404.75,53869.5
150,42.309131,-71.0607669646,61760.75,13767.5
151,42.309131,-71.0627966839,14650.0,40403.25
152,42.309131,-71.0648264032,24846.5,27813.0
153,42.309131,-71.0668561225,54358.75,16989.0
154,42.309131,-71.0688858418,38803.0,18548.25
155,42.309131,-71.0729452804,23270.0,42655.75
156,42.309131,-71.0749749997,39275.75,32000.0
157,42.309131,-71.0790344383,47432.0,21899.5
158,42.309131,-71.0810641576,6339.25,49716.0
159,42.309131,-71.0830938769,24520.25,46552.75
160,42.309131,-71.0851235962,8199.5,22744.0
161,42.309131,-71.0871533155,45412.25,15548.0
162,42.309131,-71.0891830348,35404.0,24950.0
163,42.309131,-71.0912127541,39975.25,43352.5
164,42.309131,-71.0932424734,80579.25,28960.75
165,42.309131,-71.0993316314,86544.75,10247.25
166,42.309131,-71.1013613507,66277.75,17987.75
167,42.309131,-71.10339107,73731.25,16145.0
168,42.309131,-71.1054207893,10373.5,51309.25
169,42.309131,-71.1074505086,67600.0,25774.0
170,42.309131,-71.1094802279,82267.75,11922.5
171,42.309131,-71.1115099472,78771.0,13519.0
172,42.309131,-71.1155693858,45450.5,37584.5
173,42.309131,-71.1175991051,54016.75,7194.75
174,42.309131,-71.1196288244,65478.25,12193.5
175,42.309131,-71.1216585437,59196.5,53144.5
176,42.309131,-71.123688263,66687.75,24591.5
177,42.309131,-71.1257179823,81774.0,21776.25
178,42.309131,-71.1277477016,86383.5,21119.75
179,42.309131,-71.1297774209,65703.25,32388.5
180,42.309131,-71.1318071402,84375.0,20718.25
181,42.309131,-71.1338368595,72768.5,29682.5
182,42.310631,-71.0465589295,76733.0,17415.0
183,42.310631,-71.0506183681,113903.0,9747.75
184,42.310631,-71.0526480874,41173.25,42437.5
185,42.310631,-71.0546778067,48754.75,39126.5
186,42.310631,-71.056707526,81689.5,19467.25
187,42.310631,-71.0587372453,29318.0,33102.25
188,42.310631,-71.0607669646,21684.25,41909.25
189,42.310631,-71.0627966839,23918.75,42569.5
190,42.310631,-71.0648264032,68183.0,28024.25
191,42.310631,-71.0668561225,37435.25,24261.75
192,42.310631,-71.0688858418,30592.75,32618.5
193,42.310631,-71.0709155611,29806.25,49759.75
194,42.310631,-71.0729452804,40408.0,45784.0
195,42.310631,-71.0749749997,18928.25,40649.0
196,42.310631,-71.077004719,9390.0,16005.75
197,42.310631,-71.0790344383,24580.25,39178.75
198,42.310631,-71.0810641576,28511.5,40597.5
199,42.310631,-71.0830938769,59569.75,14124.75
200,42.310631,-71.0851235962,43682.5,22634.25
201,42.310631,-71.0871533155,15906.75,32641.5
202,42.310631,-71.0891830348,54695.25,30157.25
203,42.310631,-71.0912127541,38187.5,15751.25
204,42.310631,-71.0932424734,57404.75,33426.25
205,42.310631,-71.0952721927,98763.75,11684.5
206,42.310631,-71.097301912,61450.75,32429.0
207,42.310631,-71.0993316314,89726.75,4849.75
208,42.310631,-71.1013613507,103564.75,7486.25
209,42.310631,-71.10339107,31164.0,34932.75
210,42.310631,-71.1054207893,12545.0,54467.75
211,42.310631,-71.1074505086,24598.25,62673.25
212,42.310631,-71.1094802279,60306.0,30349.25
213,42.310631,-71.1115099472,64483.0,30081.0
214,42.310631,-71.1135396665,99708.25,20829.75
215,42.310631,-71.1155693858,24172.25,42444.75
216,42.310631,-71.1175991051,70561.75,15258.5
217,42.310631,-71.1196288244,48212.0,40944.25
218,42.310631,-71.1216585437,63928.25,37875.75
219,42.310631,-71.123688263,62386.75,29441.25
220,42.310631,-71.1257179823,107647.0,7006.75
221,42.310631,-71.1277477016,101517.75,9205.0
222,42.310631,-71.1297774209,52829.75,42865.0
223,42.310631,-71.1318071402,88749.5,9861.0
224,42.310631,-71.1358665788,96946.0,33990.0
225,42.312131,-71.0465589295,96573.25,11445.25
226,42.312131,-71.0485886488,83056.5,9491.5
227,42.312131,-71.0506183681,71093.25,36655.5
228,42.312131,-71.0526480874,19107.75,62413.25
229,42.312131,-71.0546778067,34961.0,16621.0
230,42.312131,-71.056707526,58711.25,7000.5
231,42.312131,-71.0587372453,16846.0,32200.0
232,42.312131,-71.0607669646,24666.75,42606.25
233,42.312131,-71.0627966839,24453.5,25712.5
234,42.312131,-71.0648264032,53870.0,21261.0
235,42.312131,-71.0668561225,62439.0,27244.75
236,42.312131,-71.0688858418,22627.75,46603.0
237,42.312131,-71.0709155611,21494.25,45720.5
238,42.312131,-71.0729452804,4268.75,42442.75
239,42.312131,-71.0749749997,33980.25,41166.5
240,42.312131,-71.077004719,64370.75,28573.75
241,42.312131,-71.0790344383,10219.5,31164.25
242,42.312131,-71.0810641576,44373.5,22831.75
243,42.312131,-71.0830938769,32747.25,32070.5
244,42.312131,-71.0851235962,31408.5,41050.75
245,42.312131,-71.0871533155,74391.5,14507.25
246,42.312131,-71.0891830348,69901.75,20920.0
247,42.312131,-71.0912127541,45526.75,33960.75
248,42.312131,-71.0932424734,47841.25,45089.25
249,42.312131,-71.097301912,34195.0,40304.0
250,42.312131,-71.0993316314,40677.75,31809.0
251,42.312131,-71.1013613507,40182.5,10935.0
252,42.312131,-71.10339107,38092.25,32209.0
253,42.312131,-71.1054207893,58432.0,14288.75
254,42.312131,-71.1074505086,93354.5,10003.5
255,42.312131,-71.1094802279,78911.75,8378.25
256,42.312131,-71.1115099472,18940.75,35081.75
257,42.312131,-71.1135396665,41122.5,19147.25
258,42.312131,-71.1155693858,80660.0,19832.0
259,42.312131,-71.1175991051,56727.5,24675.5
260,42.312131,-71.1196288244,71499.5,25937.75
261,42.312131,-71.1216585437,86387.0,3682.5
262,42.312131,-71.123688263,69410.5,35101.5
263,42.312131,-71.1257179823,71982.5,24390.25
264,42.312131,-71.1277477016,89032.0,13102.75
265,42.312131,-71.1297774209,105839.5,10764.25
266,42.312131,-71.1318071402,130433.75,5528.75
267,42.312131,-71.1338368595,60186.25,65452.0
268,42.312131,-71.1358665788,86094.0,42122.5
269,42.313631,-71.0404697716,177.75,6373.5
270,42.313631,-71.0424994909,57116.5,49328.75
271,42.313631,-71.0465589295,20937.0,69009.5
272,42.313631,-71.0526480874,23667.0,35989.25
273,42.313631,-71.0546778067,17449.25,35622.5
274,42.313631,-71.056707526,50242.75,12734.0
275,42.313631,-71.0587372453,32877.25,22020.75
276,42.313631,-71.0607669646,25575.75,22585.5
277,42.313631,-71.0627966839,46190.5,28677.0
278,42.313631,-71.0648264032,27914.75,14716.5
279,42.313631,-71.0668561225,80260.0,16524.75
280,42.313631,-71.0688858418,35100.0,27547.5
281,42.313631,-71.0709155611,65908.25,27599.25
282,42.313631,-71.0729452804,36639.25,40638.25
283,42.313631,-71.0749749997,32365.0,27287.25
284,42.313631,-71.077004719,22047.5,25572.75
285,42.313631,-71.0790344383,18101.25,41298.0
286,42.313631,-71.0810641576,32568.5,37572.0
287,42.313631,-71.0830938769,24803.25,46059.5
288,42.313631,-71.0851235962,50640.5,21117.25
289,42.313631,-71.0871533155,42477.25,31391.25
290,42.313631,-71.0891830348,57126.5,34865.0
291,42.313631,-71.0912127541,7289.5,30011.5
292,42.313631,-71.0932424734,22931.0,24229.75
293,42.313631,-71.0952721927,43757.25,34044.0
294,42.313631,-71.097301912,49766.0,28961.25
295,42.313631,-71.0993316314,53937.5,20601.5
296,42.313631,-71.1013613507,8455.5,25661.0
297,42.313631,-71.10339107,20125.25,35239.75
298,42.313631,-71.1054207893,73481.25,13658.25
299,42.313631,-71.1074505086,63126.0,31022.75
300,42.313631,-71.1094802279,60708.5,19150.25
301,42.313631,-71.1115099472,63195.25,31435.75
302,42.313631,-71.1135396665,22634.75,20911.25
303,42.313631,-71.1155693858,93649.0,10767.0
304,42.313631,-71.1175991051,75139.0,24745.0
305,42.313631,-71.1196288244,64284.75,37540.75
306,42.313631,-71.1216585437,82314.0,22123.75
307,42.313631,-71.123688263,75328.5,22918.5
308,42.313631,-71.1277477016,71852.25,30161.0
309,42.313631,-71.1297774209,117410.5,6845.0
310,42.313631,-71.1318071402,63123.25,30197.5
311,42.313631,-71.1378962981,89821.5,29492.5
312,42.313631,-71.1399260174,83617.25,20053.75
313,42.315131,-71.0384400523,51176.5,49067.5
314,42.315131,-71.0404697716,26407.0,61957.0
315,42.315131,-71.0445292102,42487.0,79154.25
316,42.315131,-71.0465589295,53282.5,65663.25
317,42.315131,-71.0485886488,56773.5,32786.25
318,42.315131,-71.0526480874,35641.0,22674.5
319,42.315131,-71.0546778067,20883.5,41138.5
320,42.315131,-71.056707526,25698.5,44938.75
321,42.315131,-71.0587372453,29071.5,45449.25
322,42.315131,-71.0607669646,22609.75,28740.25
323,42.315131,-71.0627966839,48946.75,24152.0
324,42.315131,-71.0648264032,76491.75,18577.5
325,42.315131,-71.0668561225,3922.5,52909.75
326,42.315131,-71.0688858418,73994.25,21475.25
327,42.315131,-71.0709155611,30678.75,27606.5
328,42.315131,-71.0729452804,16319.75,37280.75
329,42.315131,-71.0749749997,46174.0,25694.25
330,42.315131,-71.077004719,17539.0,42002.0
331,42.315131,-71.0790344383,65229.25,12983.0
332,42.315131,-71.0810641576,54857.25,23834.75
333,42.315131,-71.0830938769,30786.5,17552.0
334,42.315131,-71.0851235962,20166.0,36953.75
335,42.315131,-71.0871533155,11970.0,23645.0
336,42.315131,-71.0891830348,31793.25,41186.75
337,42.315131,-71.0912127541,48104.0,49113.5
338,42.315131,-71.0932424734,24189.0,29230.25
339,42.315131,-71.0952721927,17760.5,25003.25
340,42.315131,-71.097301912,35974.0,39926.0
341,42.315131,-71.0993316314,10961.0,40137.5
342,42.315131,-71.1013613507,38565.25,20572.75
343,42.315131,-71.10339107,30890.5,34686.0
344,42.315131,-71.1054207893,79483.0,16738.5
345,42.315131,-71.1074505086,100118.25,9130.75
346,42.315131,-71.1094802279,43442.0,19709.5
347,42.315131,-71.1115099472,120806.666667,287.666666667
348,42.315131,-71.1135396665,97094.0,11689.75
349,42.315131,-71.1155693858,87594.5,11230.0
350,42.315131,-71.1175991051,68980.25,38050.5
351,42.315131,-71.123688263,116186.0,8828.5
352,42.315131,-71.1318071402,99628.75,17027.25
353,42.315131,-71.1338368595,71534.5,33164.5
354,42.315131,-71.1358665788,104703.0,17669.5
355,42.315131,-71.1399260174,92983.0,30649.5
356,42.315131,-71.1419557367,58411.25,36761.75
357,42.316631,-71.0384400523,66526.75,39663.5
358,42.316631,-71.0445292102,19177.5,71661.0
359,42.316631,-71.0485886488,46327.75,46044.25
360,42.316631,-71.0506183681,21116.5,76868.0
361,42.316631,-71.0526480874,29470.75,32450.0
362,42.316631,-71.0546778067,17087.75,16028.5
363,42.316631,-71.056707526,22240.0,29964.5
364,42.316631,-71.0587372453,55264.25,19175.75
365,42.316631,-71.0607669646,80961.5,12857.25
366,42.316631,-71.0627966839,12653.5,23854.25
367,42.316631,-71.0648264032,40363.25,27716.25
368,42.316631,-71.0668561225,50738.5,33695.5
369,42.316631,-71.0688858418,65132.0,6592.5
370,42.316631,-71.0709155611,49097.25,37867.5
371,42.316631,-71.0729452804,38223.25,32225.5
372,42.316631,-71.0749749997,20139.5,25197.0
373,42.316631,-71.077004719,51823.0,21146.5
374,42.316631,-71.0790344383,26417.75,48375.0
375,42.316631,-71.0810641576,59095.25,23902.5
376,42.316631,-71.0830938769,27920.75,47644.75
377,42.316631,-71.0851235962,53924.25,26481.75
378,42.316631,-71.0871533155,33985.0,44317.0
379,42.316631,-71.0891830348,10612.75,21165.25
380,42.316631,-71.0912127541,72336.0,17689.5
381,42.316631,-71.0932424734,79033.75,16490.25
382,42.316631,-71.0952721927,50772.25,38291.75
383,42.316631,-71.097301912,27091.75,40813.0
384,42.316631,-71.0993316314,32603.0,31261.5
385,42.316631,-71.1013613507,39050.75,35873.75
386,42.316631,-71.10339107,90610.5,7904.5
387,42.316631,-71.1054207893,90101.25,4196.0
388,42.316631,-71.1074505086,49734.75,7652.5
389,42.316631,-71.1094802279,42622.75,29498.75
390,42.316631,-71.1115099472,96043.25,18878.25
391,42.316631,-71.1135396665,52873.25,18672.0
392,42.316631,-71.1155693858,94156.75,13894.25
393,42.316631,-71.1175991051,91463.25,34868.75
394,42.316631,-71.123688263,136894.25,4181.25
395,42.316631,-71.143985456,117044.75,5190.75
396,42.318131,-71.0424994909,49543.75,32965.5
397,42.318131,-71.0445292102,48283.25,39237.5
398,42.318131,-71.0485886488,58570.5,39541.75
399,42.318131,-71.0526480874,18659.0,28145.75
400,42.318131,-71.0546778067,44737.0,14691.75
401,42.318131,-71.056707526,23235.0,51725.25
402,42.318131,-71.0587372453,20008.0,30839.5
403,42.318131,-71.0607669646,78304.25,20734.0
404,42.318131,-71.0627966839,63569.25,12930.5
405,42.318131,-71.0648264032,40101.25,11340.25
406,42.318131,-71.0668561225,4928.75,33709.75
407,42.318131,-71.0688858418,59528.25,25956.5
408,42.318131,-71.0709155611,15946.25,22568.25
409,42.318131,-71.0729452804,67587.5,31469.25
410,42.318131,-71.0749749997,31413.0,33470.75
411,42.318131,-71.077004719,11538.75,53083.25
412,42.318131,-71.0790344383,60706.25,34271.75
413,42.318131,-71.0810641576,4244.25,43755.25
414,42.318131,-71.0830938769,51041.0,35182.25
415,42.318131,-71.0851235962,54382.75,25459.0
416,42.318131,-71.0871533155,31205.25,26451.25
417,42.318131,-71.0891830348,63992.75,11842.5
418,42.318131,-71.0912127541,17258.25,29329.75
419,42.318131,-71.0932424734,66418.0,16142.75
420,42.318131,-71.0952721927,49408.25,37400.0
421,42.318131,-71.097301912,61939.0,26382.5
422,42.318131,-71.0993316314,23563.25,41220.0
423,42.318131,-71.1013613507,20474.25,37551.75
424,42.318131,-71.10339107,25472.25,51923.25
425,42.318131,-71.1054207893,25879.25,19687.0
426,42.318131,-71.1074505086,51797.25,15814.0
427,42.318131,-71.1094802279,42057.25,17062.25
428,42.318131,-71.1115099472,62793.5,19723.5
429,42.318131,-71.1155693858,91204.75,17263.0
430,42.318131,-71.123688263,86978.25,30305.0
431,42.318131,-71.1257179823,95815.0,8034.0
432,42.318131,-71.1297774209,83880.0,9670.25
433,42.318131,-71.1399260174,111439.0,2924.25
434,42.318131,-71.143985456,107275.0,3345.75
435,42.319631,-71.0404697716,430.0,48027.0
436,42.319631,-71.0465589295,12419.25,73019.75
437,42.319631,-71.0485886488,30549.5,54842.75
438,42.319631,-71.0506183681,36082.5,64735.0
439,42.319631,-71.0526480874,7270.25,79569.5
440,42.319631,-71.0546778067,51864.25,31120.5
441,42.319631,-71.056707526,29859.5,33284.75
442,42.319631,-71.0587372453,11990.0,37944.0
443,42.319631,-71.0607669646,48316.25,32830.75
444,42.319631,-71.0627966839,18180.25,45207.25
445,42.319631,-71.0648264032,27540.5,46162.5
446,42.319631,-71.0668561225,34170.75,30661.25
447,42.319631,-71.0688858418,20056.25,61197.25
448,42.319631,-71.0709155611,15980.25,46040.5
449,42.319631,-71.0729452804,44332.75,28250.0
450,42.319631,-71.0749749997,24454.0,30067.75
451,42.319631,-71.077004719,31532.75,36704.25
452,42.319631,-71.0790344383,41239.25,16027.75
453,42.319631,-71.0810641576,20703.5,31783.5
454,42.319631,-71.0830938769,46667.5,40530.0
455,42.319631,-71.0851235962,63203.5,12789.0
456,42.319631,-71.0871533155,50184.0,42969.25
457,42.319631,-71.0891830348,60922.25,3245.25
458,42.319631,-71.0912127541,27957.75,45935.0
459,42.319631,-71.0932424734,35149.25,20886.25
460,42.319631,-71.097301912,60993.75,35826.75
461,42.319631,-71.0993316314,15850.5,56440.75
462,42.319631,-71.10339107,42145.75,27030.0
463,42.319631,-71.1054207893,35754.5,15581.5
464,42.319631,-71.1074505086,44119.0,22444.5
465,42.319631,-71.1094802279,61325.5,14584.75
466,42.319631,-71.1115099472,19706.25,42158.75
467,42.319631,-71.1135396665,66502.75,7118.0
468,42.319631,-71.1155693858,84775.75,16322.0
469,42.319631,-71.1175991051,81535.0,22694.5
470,42.319631,-71.123688263,80545.5,25210.25
471,42.319631,-71.1297774209,113040.75,4371.75
472,42.319631,-71.1378962981,119414.0,3264.0
473,42.319631,-71.1419557367,100147.25,3320.0
474,42.321131,-71.0506183681,21333.5,64686.0
475,42.321131,-71.0526480874,74656.75,37875.0
476,42.321131,-71.0546778067,6354.5,11581.5
477,42.321131,-71.056707526,12395.75,47535.0
478,42.321131,-71.0587372453,50422.75,30850.5
479,42.321131,-71.0607669646,13407.5,25848.5
480,42.321131,-71.0627966839,15007.5,47312.0
481,42.321131,-71.0648264032,29506.0,48810.0
482,42.321131,-71.0668561225,48830.25,25642.0
483,42.321131,-71.0688858418,39695.75,51159.25
484,42.321131,-71.0709155611,39337.25,51660.25
485,42.321131,-71.0729452804,12883.0,32658.0
486,42.321131,-71.0749749997,26731.0,33580.25
487,42.321131,-71.077004719,29563.0,27789.75
488,42.321131,-71.0790344383,60198.25,18177.5
489,42.321131,-71.0810641576,25522.5,34845.0
490,42.321131,-71.0830938769,32353.5,23409.25
491,42.321131,-71.0851235962,59698.0,25505.25
492,42.321131,-71.0871533155,75411.0,17381.0
493,42.321131,-71.0912127541,24662.0,52177.5
494,42.321131,-71.0932424734,40808.5,47490.5
495,42.321131,-71.097301912,40819.25,27522.5
496,42.321131,-71.0993316314,49348.75,27165.75
497,42.321131,-71.1013613507,49162.5,32770.5
498,42.321131,-71.10339107,16109.25,17899.5
499,42.321131,-71.1054207893,66157.5,14236.0
500,42.321131,-71.1074505086,57221.25,11963.0
501,42.321131,-71.1094802279,22193.5,42214.5
502,42.321131,-71.1115099472,76804.25,24018.5
503,42.321131,-71.1135396665,64286.5,27466.75
504,42.321131,-71.1155693858,37241.5,36481.25
505,42.321131,-71.1175991051,107890.25,9281.75
506,42.321131,-71.1196288244,72582.5,21423.5
507,42.321131,-71.1216585437,91027.5,18978.75
508,42.321131,-71.1318071402,120087.5,6597.75
509,42.321131,-71.1378962981,120305.5,8030.5
510,42.321131,-71.1399260174,99891.25,6220.25
511,42.321131,-71.1419557367,116293.5,5804.75
512,42.321131,-71.1480448946,109731.75,5070.75
513,42.322631,-71.0526480874,27670.5,60846.25
514,42.322631,-71.0546778067,43839.0,74637.75
515,42.322631,-71.056707526,24912.25,31942.25
516,42.322631,-71.0587372453,26062.25,28908.75
517,42.322631,-71.0607669646,17839.75,54161.0
518,42.322631,-71.0627966839,4679.75,76285.75
519,42.322631,-71.0668561225,25426.0,56561.25
520,42.322631,-71.0688858418,18624.25,35496.0
521,42.322631,-71.0709155611,37212.25,35209.75
522,42.322631,-71.0729452804,8619.75,41054.0
523,42.322631,-71.0749749997,63876.5,35543.5
524,42.322631,-71.077004719,25166.5,45882.0
525,42.322631,-71.0790344383,60216.5,6765.25
526,42.322631,-71.0810641576,63776.5,33762.25
527,42.322631,-71.0830938769,47799.0,26100.75
528,42.322631,-71.0851235962,41747.5,25336.25
529,42.322631,-71.0871533155,20828.25,31901.25
530,42.322631,-71.0891830348,42800.0,42283.25
531,42.322631,-71.0912127541,48513.5,47989.75
532,42.322631,-71.0932424734,40077.5,46629.75
533,42.322631,-71.0952721927,27615.5,40945.25
534,42.322631,-71.097301912,19460.75,88921.0
535,42.322631,-71.0993316314,17188.5,49506.25
536,42.322631,-71.1013613507,9730.5,31916.0
537,42.322631,-71.10339107,7163.25,17338.25
538,42.322631,-71.1054207893,40587.0,31504.25
539,42.322631,-71.1074505086,39648.0,32987.25
540,42.322631,-71.1094802279,17629.25,11137.25
541,42.322631,-71.1135396665,44952.75,20121.75
542,42.322631,-71.1155693858,45219.0,12369.5
543,42.322631,-71.1196288244,80479.0,26749.75
544,42.322631,-71.1378962981,75928.25,20349.25
545,42.322631,-71.1399260174,102327.0,8975.75
546,42.322631,-71.143985456,116721.75,12749.0
547,42.322631,-71.1460151753,115367.0,3997.75
548,42.322631,-71.1480448946,119404.25,9567.25
549,42.322631,-71.1500746139,95225.25,14665.5
550,42.324131,-71.0485886488,49479.0,48362.25
551,42.324131,-71.0526480874,58401.5,35209.5
552,42.324131,-71.0546778067,10508.75,71248.0
553,42.324131,-71.056707526,14772.25,40586.0
554,42.324131,-71.0587372453,37267.0,22860.75
555,42.324131,-71.0627966839,9255.5,56757.75
556,42.324131,-71.0648264032,20226.0,62006.5
557,42.324131,-71.0688858418,9694.75,41224.0
558,42.324131,-71.0709155611,10684.25,61006.5
559,42.324131,-71.0729452804,13087.25,35016.25
560,42.324131,-71.0749749997,84651.0,15672.5
