,lat,lng,tree,sky
67,37.718394,-122.45627283,7110.0,51989.75
68,37.718394,-122.458170354,27387.5,52843.75
69,37.718394,-122.460067879,7711.25,64297.5
70,37.718394,-122.461965403,22577.5,49019.75
71,37.718394,-122.463862927,16397.0,50608.0
72,37.718394,-122.465760452,24839.0,52254.25
73,37.718394,-122.467657976,13350.0,53792.75
74,37.718394,-122.469555501,9363.5,54599.75
75,37.718394,-122.471453025,13581.0,56077.25
76,37.718394,-122.473350549,19486.5,67925.0
77,37.718394,-122.475248074,48510.75,43012.5
78,37.719894,-122.422117391,90859.5,25118.25
79,37.719894,-122.424014916,70781.0,30010.5
80,37.719894,-122.42591244,26401.0,47367.0
81,37.719894,-122.427809964,3111.25,60519.5
82,37.719894,-122.429707489,9201.25,60788.75
83,37.719894,-122.431605013,25402.5,52566.5
84,37.719894,-122.433502537,9794.0,47899.75
85,37.719894,-122.435400062,35246.0,50985.5
86,37.719894,-122.437297586,3698.75,35879.75
87,37.719894,-122.439195111,42629.0,41970.25
88,37.719894,-122.441092635,6840.0,57544.5
89,37.719894,-122.442990159,20351.75,56233.75
90,37.719894,-122.444887684,23145.5,51459.25
91,37.719894,-122.446785208,7762.75,68355.0
92,37.719894,-122.448682732,34546.75,59260.75
93,37.719894,-122.450580257,4175.5,57471.25
94,37.719894,-122.452477781,10631.25,56531.0
95,37.719894,-122.454375306,1722.25,54545.0
96,37.719894,-122.45627283,2482.5,61875.0
97,37.719894,-122.458170354,39683.5,35258.75
98,37.719894,-122.460067879,3624.25,51454.75
99,37.719894,-122.461965403,5385.75,49476.0
100,37.719894,-122.463862927,14230.75,53384.0
101,37.719894,-122.465760452,5084.75,52086.25
102,37.719894,-122.467657976,5672.25,54161.0
103,37.719894,-122.469555501,10847.0,54554.5
104,37.719894,-122.471453025,5595.75,50474.5
105,37.719894,-122.473350549,15865.75,68206.25
106,37.719894,-122.475248074,31769.75,55677.75
107,37.719894,-122.477145598,20834.25,61937.0
108,37.719894,-122.479043122,35241.25,54998.25
109,37.721394,-122.416424818,85907.75,10639.75
110,37.721394,-122.424014916,65077.75,38065.25
111,37.721394,-122.42591244,2791.0,54415.0
112,37.721394,-122.427809964,2149.25,47394.75
113,37.721394,-122.429707489,3097.5,55931.25
114,37.721394,-122.431605013,7190.0,47456.0
115,37.721394,-122.433502537,6034.0,52233.5
116,37.721394,-122.435400062,21132.25,44776.25
117,37.721394,-122.437297586,2260.25,41002.5
118,37.721394,-122.439195111,20025.0,44031.5
119,37.721394,-122.444887684,2888.0,42542.75
120,37.721394,-122.448682732,13515.75,55260.5
121,37.721394,-122.450580257,3828.0,54928.0
122,37.721394,-122.452477781,3236.5,60601.75
123,37.721394,-122.454375306,2769.75,59949.75
124,37.721394,-122.45627283,4611.25,58577.5
125,37.721394,-122.458170354,22693.5,41224.25
126,37.721394,-122.460067879,28300.5,36239.75
127,37.721394,-122.461965403,21370.0,50536.0
128,37.721394,-122.463862927,27811.5,59444.0
129,37.721394,-122.465760452,11234.0,66102.75
130,37.721394,-122.467657976,29971.75,55437.75
131,37.721394,-122.469555501,22028.75,67913.5
132,37.721394,-122.471453025,45224.5,46479.5
133,37.721394,-122.473350549,52284.0,42693.5
134,37.721394,-122.475248074,32582.5,49633.25
135,37.721394,-122.477145598,36494.0,36462.75
136,37.721394,-122.479043122,90389.25,10528.5
137,37.721394,-122.480940647,23643.75,34233.25
138,37.721394,-122.482838171,37734.5,50564.25
139,37.722894,-122.408834721,10122.25,30312.5
140,37.722894,-122.410732245,34100.25,26031.75
141,37.722894,-122.412629769,42404.0,39867.5
142,37.722894,-122.414527294,62339.5,45757.25
143,37.722894,-122.416424818,2740.75,39450.25
144,37.722894,-122.418322342,32004.25,35298.5
145,37.722894,-122.42591244,7214.75,57807.0
146,37.722894,-122.427809964,4764.5,41829.5
147,37.722894,-122.429707489,10580.25,52719.0
148,37.722894,-122.431605013,1177.5,42609.25
149,37.722894,-122.433502537,17858.0,61734.25
150,37.722894,-122.435400062,28423.25,24370.25
151,37.722894,-122.437297586,5738.5,31325.25
152,37.722894,-122.439195111,19268.5,48482.75
153,37.722894,-122.441092635,14606.75,43014.25
154,37.722894,-122.442990159,16484.0,52271.25
155,37.722894,-122.444887684,6712.75,68593.5
156,37.722894,-122.446785208,16896.25,53171.5
157,37.722894,-122.448682732,56585.25,31146.5
158,37.722894,-122.450580257,25382.25,44382.5
159,37.722894,-122.452477781,12567.75,48561.25
160,37.722894,-122.454375306,7981.0,55893.0
161,37.722894,-122.45627283,2559.25,52299.5
162,37.722894,-122.458170354,6250.25,56702.5
163,37.722894,-122.460067879,2633.5,48176.25
164,37.722894,-122.461965403,31510.25,43950.25
165,37.722894,-122.463862927,20936.0,62129.75
166,37.722894,-122.465760452,29806.5,66595.75
167,37.722894,-122.467657976,14101.25,68021.5
168,37.722894,-122.469555501,38029.5,54291.75
